session_id,timestamp,valid_data,activation,scl_avg
63251a50-2c39-11f1-8080-808080808080,1774876041,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876041,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876046,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876046,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876046,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876046,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876046,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876051,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876051,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876051,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876051,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876051,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876056,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876056,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876056,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876056,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876056,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876061,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876061,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876061,false,false,0.0
63251a50-2c39-11f1-8080-808080808080,1774876061,false,false,6.805265426635742
63251a50-2c39-11f1-8080-808080808080,1774876061,false,false,6.847276210784912
63251a50-2c39-11f1-8080-808080808080,1774876067,false,false,6.979433536529541
63251a50-2c39-11f1-8080-808080808080,1774876067,true,false,7.207962989807129
63251a50-2c39-11f1-8080-808080808080,1774876067,true,false,7.526712894439697
63251a50-2c39-11f1-8080-808080808080,1774876067,true,false,8.042891502380371
63251a50-2c39-11f1-8080-808080808080,1774876067,true,false,8.531991958618164
63251a50-2c39-11f1-8080-808080808080,1774876072,true,false,9.081823348999023
63251a50-2c39-11f1-8080-808080808080,1774876072,true,false,9.687013626098633
63251a50-2c39-11f1-8080-808080808080,1774876072,true,false,10.329352378845215
63251a50-2c39-11f1-8080-808080808080,1774876072,true,true,11.154943466186523
63251a50-2c39-11f1-8080-808080808080,1774876072,true,false,11.80766773223877
63251a50-2c39-11f1-8080-808080808080,1774876077,true,false,12.441980361938477
63251a50-2c39-11f1-8080-808080808080,1774876077,true,false,13.03357982635498
63251a50-2c39-11f1-8080-808080808080,1774876077,true,false,13.510529518127441
63251a50-2c39-11f1-8080-808080808080,1774876077,true,false,13.94340705871582
63251a50-2c39-11f1-8080-808080808080,1774876077,true,false,14.106395721435547
63251a50-2c39-11f1-8080-808080808080,1774876082,true,false,14.272998809814453
63251a50-2c39-11f1-8080-808080808080,1774876082,true,false,14.44335651397705
63251a50-2c39-11f1-8080-808080808080,1774876082,true,true,14.615188598632812
63251a50-2c39-11f1-8080-808080808080,1774876082,true,false,14.785507202148438
63251a50-2c39-11f1-8080-808080808080,1774876082,true,false,14.904313087463379
63251a50-2c39-11f1-8080-808080808080,1774876087,true,false,15.021676063537598
63251a50-2c39-11f1-8080-808080808080,1774876087,true,false,15.135248184204102
63251a50-2c39-11f1-8080-808080808080,1774876087,true,true,15.234451293945312
63251a50-2c39-11f1-8080-808080808080,1774876087,true,false,15.341248512268066
63251a50-2c39-11f1-8080-808080808080,1774876087,true,false,15.426718711853027
63251a50-2c39-11f1-8080-808080808080,1774876092,true,false,15.5060396194458
63251a50-2c39-11f1-8080-808080808080,1774876092,true,false,15.57146167755127
63251a50-2c39-11f1-8080-808080808080,1774876092,true,true,15.633251190185547
63251a50-2c39-11f1-8080-808080808080,1774876092,true,false,15.671555519104004
63251a50-2c39-11f1-8080-808080808080,1774876092,true,false,15.702935218811035
63251a50-2c39-11f1-8080-808080808080,1774876097,true,false,15.72909927368164
63251a50-2c39-11f1-8080-808080808080,1774876097,true,false,15.751494407653809
63251a50-2c39-11f1-8080-808080808080,1774876097,true,true,15.777074813842773
63251a50-2c39-11f1-8080-808080808080,1774876097,true,false,15.791646003723145
63251a50-2c39-11f1-8080-808080808080,1774876097,true,false,15.801772117614746
63251a50-2c39-11f1-8080-808080808080,1774876102,true,false,15.815471649169922
63251a50-2c39-11f1-8080-808080808080,1774876102,true,true,15.834053993225098
63251a50-2c39-11f1-8080-808080808080,1774876102,true,false,15.86541748046875
63251a50-2c39-11f1-8080-808080808080,1774876102,true,false,15.896027565002441
63251a50-2c39-11f1-8080-808080808080,1774876102,true,true,15.934154510498047
63251a50-2c39-11f1-8080-808080808080,1774876107,true,false,15.984843254089355
63251a50-2c39-11f1-8080-808080808080,1774876107,true,false,16.04391098022461
63251a50-2c39-11f1-8080-808080808080,1774876107,true,false,16.115989685058594
63251a50-2c39-11f1-8080-808080808080,1774876107,true,false,16.176897048950195
63251a50-2c39-11f1-8080-808080808080,1774876107,true,true,16.247760772705078
63251a50-2c39-11f1-8080-808080808080,1774876112,true,false,16.32984161376953
63251a50-2c39-11f1-8080-808080808080,1774876112,true,false,16.41168212890625
63251a50-2c39-11f1-8080-808080808080,1774876112,true,true,16.508041381835938
63251a50-2c39-11f1-8080-808080808080,1774876112,true,false,16.5935115814209
63251a50-2c39-11f1-8080-808080808080,1774876112,true,false,16.687305450439453
63251a50-2c39-11f1-8080-808080808080,1774876117,true,false,16.77928924560547
63251a50-2c39-11f1-8080-808080808080,1774876117,true,false,16.8618221282959
63251a50-2c39-11f1-8080-808080808080,1774876117,true,true,16.961532592773438
63251a50-2c39-11f1-8080-808080808080,1774876117,true,false,17.04065704345703
63251a50-2c39-11f1-8080-808080808080,1774876117,true,false,17.11341667175293
63251a50-2c39-11f1-8080-808080808080,1774876122,true,false,17.177223205566406
63251a50-2c39-11f1-8080-808080808080,1774876122,true,false,17.235301971435547
63251a50-2c39-11f1-8080-808080808080,1774876122,true,false,17.295568466186523
63251a50-2c39-11f1-8080-808080808080,1774876122,true,false,17.34078598022461
63251a50-2c39-11f1-8080-808080808080,1774876122,true,false,17.392736434936523
63251a50-2c39-11f1-8080-808080808080,1774876127,true,false,17.44854736328125
63251a50-2c39-11f1-8080-808080808080,1774876127,true,true,17.5185604095459
63251a50-2c39-11f1-8080-808080808080,1774876127,true,false,17.574068069458008
63251a50-2c39-11f1-8080-808080808080,1774876127,true,false,17.632366180419922
63251a50-2c39-11f1-8080-808080808080,1774876127,true,false,17.693798065185547
63251a50-2c39-11f1-8080-808080808080,1774876132,true,true,17.757625579833984
63251a50-2c39-11f1-8080-808080808080,1774876132,true,false,17.839738845825195
63251a50-2c39-11f1-8080-808080808080,1774876132,true,false,17.90472412109375
63251a50-2c39-11f1-8080-808080808080,1774876132,true,false,17.967348098754883
63251a50-2c39-11f1-8080-808080808080,1774876132,true,false,18.026947021484375
63251a50-2c39-11f1-8080-808080808080,1774876137,true,true,18.083406448364258
63251a50-2c39-11f1-8080-808080808080,1774876137,true,false,18.141559600830078
63251a50-2c39-11f1-8080-808080808080,1774876137,true,false,18.186464309692383
63251a50-2c39-11f1-8080-808080808080,1774876137,true,false,18.215394973754883
63251a50-2c39-11f1-8080-808080808080,1774876137,true,false,18.2375431060791
63251a50-2c39-11f1-8080-808080808080,1774876142,true,true,18.259502410888672
63251a50-2c39-11f1-8080-808080808080,1774876142,true,false,18.29300880432129
63251a50-2c39-11f1-8080-808080808080,1774876142,true,false,18.326616287231445
63251a50-2c39-11f1-8080-808080808080,1774876142,true,false,18.36844825744629
63251a50-2c39-11f1-8080-808080808080,1774876142,true,false,18.414688110351562
63251a50-2c39-11f1-8080-808080808080,1774876147,true,false,18.46523666381836
63251a50-2c39-11f1-8080-808080808080,1774876147,true,false,18.543031692504883
63251a50-2c39-11f1-8080-808080808080,1774876147,true,false,18.616497039794922
63251a50-2c39-11f1-8080-808080808080,1774876147,true,false,18.70305633544922
63251a50-2c39-11f1-8080-808080808080,1774876147,true,false,18.794057846069336
63251a50-2c39-11f1-8080-808080808080,1774876152,true,false,18.885173797607422
63251a50-2c39-11f1-8080-808080808080,1774876152,true,false,18.999494552612305
63251a50-2c39-11f1-8080-808080808080,1774876152,true,false,19.09807777404785
63251a50-2c39-11f1-8080-808080808080,1774876152,true,false,19.198314666748047
63251a50-2c39-11f1-8080-808080808080,1774876152,true,false,19.295673370361328
63251a50-2c39-11f1-8080-808080808080,1774876157,true,false,19.412179946899414
63251a50-2c39-11f1-8080-808080808080,1774876157,true,false,19.50640869140625
63251a50-2c39-11f1-8080-808080808080,1774876157,true,false,19.598941802978516
63251a50-2c39-11f1-8080-808080808080,1774876157,true,false,19.682985305786133
63251a50-2c39-11f1-8080-808080808080,1774876157,true,true,19.75908088684082
63251a50-2c39-11f1-8080-808080808080,1774876162,true,false,19.845369338989258
63251a50-2c39-11f1-8080-808080808080,1774876162,true,true,19.902502059936523
63251a50-2c39-11f1-8080-808080808080,1774876162,true,false,19.944849014282227
63251a50-2c39-11f1-8080-808080808080,1774876162,true,false,19.975807189941406
63251a50-2c39-11f1-8080-808080808080,1774876162,true,false,19.99617576599121
63251a50-2c39-11f1-8080-808080808080,1774876168,true,false,20.006921768188477
63251a50-2c39-11f1-8080-808080808080,1774876168,true,false,20.006967544555664
63251a50-2c39-11f1-8080-808080808080,1774876168,true,false,19.98746109008789
63251a50-2c39-11f1-8080-808080808080,1774876168,true,false,19.961753845214844
63251a50-2c39-11f1-8080-808080808080,1774876168,true,false,19.944759368896484
63251a50-2c39-11f1-8080-808080808080,1774876173,true,false,19.931516647338867
63251a50-2c39-11f1-8080-808080808080,1774876173,true,false,19.932111740112305
63251a50-2c39-11f1-8080-808080808080,1774876173,true,true,19.948715209960938
63251a50-2c39-11f1-8080-808080808080,1774876173,true,false,19.97889518737793
63251a50-2c39-11f1-8080-808080808080,1774876173,true,false,20.024009704589844
63251a50-2c39-11f1-8080-808080808080,1774876178,true,false,20.09976577758789
63251a50-2c39-11f1-8080-808080808080,1774876178,true,false,20.17046356201172
63251a50-2c39-11f1-8080-808080808080,1774876178,true,false,20.248003005981445
63251a50-2c39-11f1-8080-808080808080,1774876178,true,false,20.326372146606445
63251a50-2c39-11f1-8080-808080808080,1774876178,true,false,20.39948844909668
63251a50-2c39-11f1-8080-808080808080,1774876183,true,false,20.491493225097656
63251a50-2c39-11f1-8080-808080808080,1774876183,true,false,20.565767288208008
63251a50-2c39-11f1-8080-808080808080,1774876183,true,false,20.64145851135254
63251a50-2c39-11f1-8080-808080808080,1774876183,true,false,20.720008850097656
63251a50-2c39-11f1-8080-808080808080,1774876183,false,true,20.798625946044922
63251a50-2c39-11f1-8080-808080808080,1774876188,true,false,20.891210556030273
63251a50-2c39-11f1-8080-808080808080,1774876188,true,false,20.958477020263672
63251a50-2c39-11f1-8080-808080808080,1774876188,true,false,21.01963233947754
63251a50-2c39-11f1-8080-808080808080,1774876188,true,true,21.079484939575195
63251a50-2c39-11f1-8080-808080808080,1774876188,true,false,21.15271759033203
63251a50-2c39-11f1-8080-808080808080,1774876193,true,false,21.203197479248047
63251a50-2c39-11f1-8080-808080808080,1774876193,true,false,21.249099731445312
63251a50-2c39-11f1-8080-808080808080,1774876193,true,false,21.29347801208496
63251a50-2c39-11f1-8080-808080808080,1774876193,true,false,21.339859008789062
63251a50-2c39-11f1-8080-808080808080,1774876193,true,false,21.400711059570312
63251a50-2c39-11f1-8080-808080808080,1774876198,true,false,21.442426681518555
63251a50-2c39-11f1-8080-808080808080,1774876198,true,false,21.468151092529297
63251a50-2c39-11f1-8080-808080808080,1774876198,true,false,21.49618911743164
63251a50-2c39-11f1-8080-808080808080,1774876198,true,false,21.5257511138916
63251a50-2c39-11f1-8080-808080808080,1774876198,true,false,21.5734806060791
63251a50-2c39-11f1-8080-808080808080,1774876203,true,false,21.618709564208984
63251a50-2c39-11f1-8080-808080808080,1774876203,true,false,21.66735076904297
63251a50-2c39-11f1-8080-808080808080,1774876203,true,false,21.71674919128418
63251a50-2c39-11f1-8080-808080808080,1774876203,true,false,21.768062591552734
63251a50-2c39-11f1-8080-808080808080,1774876203,true,true,21.83419418334961
63251a50-2c39-11f1-8080-808080808080,1774876208,true,false,21.888830184936523
63251a50-2c39-11f1-8080-808080808080,1774876208,true,false,21.944242477416992
63251a50-2c39-11f1-8080-808080808080,1774876208,true,false,21.998022079467773
63251a50-2c39-11f1-8080-808080808080,1774876208,true,false,22.04981231689453
63251a50-2c39-11f1-8080-808080808080,1774876208,true,true,22.11243438720703
63251a50-2c39-11f1-8080-808080808080,1774876213,true,false,22.1588191986084
63251a50-2c39-11f1-8080-808080808080,1774876213,true,false,22.199403762817383
63251a50-2c39-11f1-8080-808080808080,1774876213,true,false,22.23423194885254
63251a50-2c39-11f1-8080-808080808080,1774876213,true,true,22.267227172851562
63251a50-2c39-11f1-8080-808080808080,1774876213,true,false,22.300628662109375
63251a50-2c39-11f1-8080-808080808080,1774876218,true,false,22.323974609375
63251a50-2c39-11f1-8080-808080808080,1774876218,true,false,22.341089248657227
63251a50-2c39-11f1-8080-808080808080,1774876218,true,false,22.35417938232422
63251a50-2c39-11f1-8080-808080808080,1774876218,true,false,22.366426467895508
63251a50-2c39-11f1-8080-808080808080,1774876218,true,false,22.37396812438965
63251a50-2c39-11f1-8080-808080808080,1774876223,true,false,22.374608993530273
63251a50-2c39-11f1-8080-808080808080,1774876223,true,true,22.376358032226562
63251a50-2c39-11f1-8080-808080808080,1774876223,true,false,22.381763458251953
63251a50-2c39-11f1-8080-808080808080,1774876223,true,false,22.390207290649414
63251a50-2c39-11f1-8080-808080808080,1774876223,true,false,22.390169143676758
