timestamp,value
2026-04-13T00:00:04Z,93.9
2026-04-13T00:01:04Z,93.9
2026-04-13T00:02:04Z,94.0
2026-04-13T00:03:04Z,94.0
2026-04-13T00:04:04Z,94.0
2026-04-13T00:05:04Z,94.0
2026-04-13T00:06:04Z,94.0
2026-04-13T00:07:04Z,94.0
2026-04-13T00:08:04Z,94.2
2026-04-13T00:09:04Z,94.2
2026-04-13T00:10:04Z,94.3
2026-04-13T00:11:04Z,94.5
2026-04-13T00:12:04Z,94.5
2026-04-13T00:13:04Z,94.6
2026-04-13T00:14:04Z,94.4
2026-04-13T00:15:04Z,94.4
2026-04-13T00:16:04Z,94.4
2026-04-13T00:17:04Z,94.4
2026-04-13T00:18:04Z,94.4
2026-04-13T00:19:04Z,94.3
2026-04-13T00:20:04Z,94.4
2026-04-13T00:21:04Z,94.4
2026-04-13T00:22:04Z,94.6
2026-04-13T00:23:04Z,94.6
2026-04-13T00:24:04Z,94.5
2026-04-13T00:25:04Z,94.3
2026-04-13T00:26:04Z,50.0
2026-04-13T00:27:04Z,50.0
2026-04-13T00:28:04Z,50.0
2026-04-13T00:29:04Z,94.7
2026-04-13T00:30:04Z,94.6
2026-04-13T00:31:04Z,94.6
2026-04-13T00:32:04Z,94.8
2026-04-13T00:33:04Z,95.0
2026-04-13T00:34:04Z,95.1
2026-04-13T00:35:04Z,95.1
2026-04-13T00:36:04Z,95.0
2026-04-13T00:37:04Z,94.8
2026-04-13T00:38:04Z,94.6
2026-04-13T00:39:04Z,94.4
2026-04-13T00:40:04Z,94.2
2026-04-13T00:41:04Z,94.1
2026-04-13T00:42:04Z,94.0
2026-04-13T00:43:04Z,93.9
2026-04-13T00:44:04Z,93.9
2026-04-13T00:45:04Z,50.0
2026-04-13T00:46:04Z,50.0
2026-04-13T00:47:04Z,50.0
2026-04-13T00:48:04Z,94.0
2026-04-13T00:49:04Z,50.0
2026-04-13T00:50:04Z,50.0
2026-04-13T00:51:04Z,94.0
2026-04-13T00:52:04Z,93.9
2026-04-13T00:53:04Z,50.0
2026-04-13T00:54:04Z,93.8
2026-04-13T00:55:04Z,93.8
2026-04-13T00:56:04Z,93.8
2026-04-13T00:57:04Z,93.8
2026-04-13T00:58:04Z,94.0
2026-04-13T00:59:04Z,94.3
2026-04-13T01:00:04Z,94.5
2026-04-13T01:01:04Z,94.6
2026-04-13T01:02:04Z,95.1
2026-04-13T01:03:04Z,50.0
2026-04-13T01:04:04Z,95.0
2026-04-13T01:05:04Z,94.2
2026-04-13T01:06:04Z,93.5
2026-04-13T01:07:04Z,93.4
2026-04-13T01:08:04Z,92.4
2026-04-13T01:09:04Z,92.8
2026-04-13T01:10:04Z,92.8
2026-04-13T01:11:04Z,92.8
2026-04-13T01:12:04Z,92.8
2026-04-13T01:13:04Z,92.2
2026-04-13T01:14:04Z,91.9
2026-04-13T01:15:04Z,91.5
2026-04-13T01:16:04Z,50.0
2026-04-13T01:17:04Z,92.2
2026-04-13T01:18:04Z,92.7
2026-04-13T01:19:04Z,92.9
2026-04-13T01:20:04Z,93.4
2026-04-13T01:21:04Z,93.7
2026-04-13T01:22:04Z,93.9
2026-04-13T01:23:04Z,50.0
2026-04-13T01:24:04Z,95.0
2026-04-13T01:25:04Z,95.1
2026-04-13T01:26:04Z,95.6
2026-04-13T01:27:04Z,96.0
2026-04-13T01:28:04Z,96.2
2026-04-13T01:29:04Z,96.4
2026-04-13T01:30:04Z,96.5
2026-04-13T01:31:04Z,96.4
2026-04-13T01:32:04Z,96.6
2026-04-13T01:33:04Z,96.7
2026-04-13T01:34:04Z,96.6
2026-04-13T01:35:04Z,96.6
2026-04-13T01:36:04Z,97.5
2026-04-13T01:37:04Z,97.8
2026-04-13T01:38:04Z,97.7
2026-04-13T01:39:04Z,98.1
2026-04-13T01:40:04Z,98.0
2026-04-13T01:41:04Z,97.9
2026-04-13T01:42:04Z,97.7
2026-04-13T01:43:04Z,97.6
2026-04-13T01:44:04Z,97.5
2026-04-13T01:45:04Z,97.8
2026-04-13T01:46:04Z,98.0
2026-04-13T01:47:04Z,98.1
2026-04-13T01:48:04Z,98.0
2026-04-13T01:49:04Z,97.9
2026-04-13T01:50:04Z,97.9
2026-04-13T01:51:04Z,50.0
2026-04-13T01:52:04Z,97.0
2026-04-13T01:53:04Z,96.0
2026-04-13T01:54:04Z,95.4
2026-04-13T01:55:04Z,94.8
2026-04-13T01:56:04Z,94.6
2026-04-13T01:57:04Z,50.0
2026-04-13T01:58:04Z,95.0
2026-04-13T01:59:04Z,95.8
2026-04-13T02:00:04Z,97.3
2026-04-13T02:01:04Z,97.5
2026-04-13T02:02:04Z,98.3
2026-04-13T02:03:04Z,98.9
2026-04-13T02:04:04Z,98.9
2026-04-13T02:05:04Z,99.3
