timestamp,value
2026-04-10T00:00:33Z,92.6
2026-04-10T00:01:33Z,92.1
2026-04-10T00:02:33Z,91.4
2026-04-10T00:03:33Z,90.9
2026-04-10T00:04:33Z,90.6
2026-04-10T00:05:33Z,90.9
2026-04-10T00:06:33Z,50.0
2026-04-10T00:07:33Z,91.7
2026-04-10T00:08:33Z,92.4
2026-04-10T00:09:33Z,92.7
2026-04-10T00:10:33Z,50.0
2026-04-10T00:11:33Z,93.1
2026-04-10T00:12:33Z,93.4
2026-04-10T00:13:33Z,93.7
2026-04-10T00:14:33Z,94.0
2026-04-10T00:15:33Z,94.1
2026-04-10T00:16:33Z,94.2
2026-04-10T00:17:33Z,94.3
2026-04-10T00:18:33Z,94.2
2026-04-10T00:19:33Z,94.1
2026-04-10T00:20:33Z,94.1
2026-04-10T00:21:33Z,94.0
2026-04-10T00:22:33Z,94.0
2026-04-10T00:23:33Z,94.0
2026-04-10T00:24:33Z,94.1
2026-04-10T00:25:33Z,94.1
2026-04-10T00:26:33Z,50.0
2026-04-10T00:27:33Z,94.1
2026-04-10T00:28:33Z,93.9
2026-04-10T00:29:33Z,93.9
2026-04-10T00:30:33Z,93.8
2026-04-10T00:31:33Z,93.7
2026-04-10T00:32:33Z,93.7
2026-04-10T00:33:33Z,93.7
2026-04-10T00:34:33Z,93.7
2026-04-10T00:35:33Z,93.6
2026-04-10T00:36:33Z,50.0
2026-04-10T00:37:33Z,93.5
2026-04-10T00:38:33Z,93.3
2026-04-10T00:39:33Z,93.1
2026-04-10T00:40:33Z,93.1
2026-04-10T00:41:33Z,93.1
2026-04-10T00:42:33Z,92.9
2026-04-10T00:43:33Z,92.9
2026-04-10T00:44:33Z,92.9
2026-04-10T00:45:33Z,93.0
2026-04-10T00:46:33Z,93.0
2026-04-10T00:47:33Z,93.0
2026-04-10T00:48:33Z,92.9
2026-04-10T00:49:33Z,92.8
2026-04-10T00:50:33Z,50.0
2026-04-10T00:51:33Z,92.8
2026-04-10T00:52:33Z,92.8
2026-04-10T00:53:33Z,93.1
2026-04-10T00:54:33Z,93.4
2026-04-10T00:55:33Z,93.2
2026-04-10T00:56:33Z,93.2
2026-04-10T00:57:33Z,93.1
2026-04-10T00:58:33Z,92.5
2026-04-10T00:59:33Z,92.4
2026-04-10T01:00:33Z,92.5
2026-04-10T01:01:33Z,92.1
2026-04-10T01:02:33Z,91.9
2026-04-10T01:03:33Z,91.6
2026-04-10T01:04:33Z,91.4
2026-04-10T01:05:33Z,91.4
2026-04-10T01:06:33Z,91.6
2026-04-10T01:07:33Z,91.2
2026-04-10T01:08:33Z,91.1
2026-04-10T01:09:33Z,91.1
2026-04-10T01:10:33Z,91.5
2026-04-10T01:11:33Z,91.9
2026-04-10T01:12:33Z,92.2
2026-04-10T01:13:33Z,92.3
2026-04-10T01:14:33Z,92.4
2026-04-10T01:15:33Z,93.0
2026-04-10T01:16:33Z,93.5
2026-04-10T01:17:33Z,93.7
2026-04-10T01:18:33Z,93.8
2026-04-10T01:19:33Z,50.0
2026-04-10T01:20:33Z,50.0
2026-04-10T01:21:33Z,94.0
2026-04-10T01:22:33Z,50.0
2026-04-10T01:23:33Z,94.3
2026-04-10T01:24:33Z,94.7
2026-04-10T01:25:33Z,95.0
2026-04-10T01:26:33Z,95.2
2026-04-10T01:27:33Z,95.5
2026-04-10T01:28:33Z,95.7
2026-04-10T01:29:33Z,95.8
2026-04-10T01:30:33Z,95.8
2026-04-10T01:31:33Z,95.9
2026-04-10T01:32:33Z,95.9
2026-04-10T01:33:33Z,95.9
2026-04-10T01:34:33Z,95.8
2026-04-10T01:35:33Z,95.7
2026-04-10T01:36:33Z,95.7
2026-04-10T01:37:33Z,95.6
2026-04-10T01:38:33Z,95.5
2026-04-10T01:39:33Z,95.5
2026-04-10T01:40:33Z,95.4
2026-04-10T01:41:33Z,95.2
2026-04-10T01:42:33Z,95.0
2026-04-10T01:43:33Z,94.6
2026-04-10T01:44:33Z,94.4
2026-04-10T01:45:33Z,94.3
2026-04-10T01:46:33Z,94.2
2026-04-10T01:47:33Z,94.0
2026-04-10T01:48:33Z,94.0
2026-04-10T01:49:33Z,93.9
2026-04-10T01:50:33Z,93.8
2026-04-10T01:51:33Z,93.8
2026-04-10T01:52:33Z,93.8
2026-04-10T01:53:33Z,50.0
2026-04-10T01:54:33Z,93.8
2026-04-10T01:55:33Z,93.4
2026-04-10T01:56:33Z,92.9
2026-04-10T01:57:33Z,92.6
2026-04-10T01:58:33Z,92.3
2026-04-10T01:59:33Z,50.0
2026-04-10T02:00:33Z,92.3
2026-04-10T02:01:33Z,50.0
2026-04-10T02:02:33Z,50.0
2026-04-10T02:03:33Z,50.0
2026-04-10T02:04:33Z,50.0
2026-04-10T02:05:33Z,50.0
2026-04-10T02:06:33Z,50.0
2026-04-10T02:07:33Z,50.0
2026-04-10T02:08:33Z,50.0
2026-04-10T02:09:33Z,50.0
2026-04-10T02:10:33Z,50.0
2026-04-10T02:11:33Z,50.0
2026-04-10T03:39:33Z,96.5
2026-04-10T03:40:33Z,95.7
2026-04-10T03:41:33Z,95.1
2026-04-10T03:42:33Z,94.9
2026-04-10T03:43:33Z,94.9
2026-04-10T03:44:33Z,94.9
2026-04-10T03:45:33Z,95.1
2026-04-10T03:46:33Z,95.2
2026-04-10T03:47:33Z,95.6
2026-04-10T03:48:33Z,95.9
2026-04-10T03:49:33Z,95.8
2026-04-10T03:50:33Z,95.5
2026-04-10T03:51:33Z,95.9
2026-04-10T03:52:33Z,96.1
2026-04-10T03:53:33Z,96.1
2026-04-10T03:54:33Z,96.0
2026-04-10T03:55:33Z,96.0
2026-04-10T03:56:33Z,95.8
2026-04-10T03:57:33Z,96.1
2026-04-10T03:58:33Z,96.0
2026-04-10T03:59:33Z,96.3
2026-04-10T04:00:33Z,96.5
2026-04-10T04:01:33Z,96.4
2026-04-10T04:02:33Z,96.2
2026-04-10T04:03:33Z,96.2
2026-04-10T04:04:33Z,96.4
2026-04-10T04:05:33Z,96.4
2026-04-10T04:06:33Z,96.2
2026-04-10T04:07:33Z,96.2
2026-04-10T04:08:33Z,96.3
2026-04-10T04:09:33Z,96.2
2026-04-10T04:10:33Z,96.1
2026-04-10T04:11:33Z,96.7
2026-04-10T04:12:33Z,96.3
2026-04-10T04:13:33Z,96.1
2026-04-10T04:14:33Z,96.3
2026-04-10T04:15:33Z,96.5
2026-04-10T04:16:33Z,96.5
2026-04-10T04:17:33Z,96.8
2026-04-10T04:18:33Z,97.0
2026-04-10T04:19:33Z,96.5
