timestamp,value
2026-04-08T00:08:33Z,89.6
2026-04-08T00:09:33Z,91.8
2026-04-08T00:10:33Z,93.6
2026-04-08T00:11:33Z,95.0
2026-04-08T00:12:33Z,95.6
2026-04-08T00:13:33Z,96.2
2026-04-08T00:14:33Z,96.2
2026-04-08T00:15:33Z,96.0
2026-04-08T00:16:33Z,96.0
2026-04-08T00:17:33Z,95.9
2026-04-08T00:18:33Z,96.0
2026-04-08T00:19:33Z,96.2
2026-04-08T00:20:33Z,97.3
2026-04-08T00:21:33Z,97.3
2026-04-08T00:22:33Z,97.3
2026-04-08T00:23:33Z,97.0
2026-04-08T00:24:33Z,97.1
2026-04-08T00:25:33Z,97.1
2026-04-08T00:26:33Z,97.0
2026-04-08T00:27:33Z,97.1
2026-04-08T00:28:33Z,97.3
2026-04-08T00:29:33Z,98.1
2026-04-08T00:30:33Z,98.1
2026-04-08T00:31:33Z,97.9
2026-04-08T00:32:33Z,97.6
2026-04-08T00:33:33Z,97.5
2026-04-08T00:34:33Z,97.6
2026-04-08T00:35:33Z,97.8
2026-04-08T00:36:33Z,97.8
2026-04-08T00:37:33Z,97.8
2026-04-08T00:38:33Z,98.0
2026-04-08T00:39:33Z,97.9
2026-04-08T00:40:33Z,97.8
2026-04-08T00:41:33Z,97.5
2026-04-08T00:42:33Z,97.7
2026-04-08T00:43:33Z,97.6
2026-04-08T00:44:33Z,97.5
2026-04-08T00:45:33Z,50.0
2026-04-08T00:46:33Z,50.0
2026-04-08T00:47:33Z,96.6
2026-04-08T00:48:33Z,95.8
2026-04-08T00:49:33Z,95.3
2026-04-08T00:50:33Z,50.0
2026-04-08T00:51:33Z,94.4
2026-04-08T00:52:33Z,93.5
2026-04-08T00:53:33Z,93.1
2026-04-08T00:54:33Z,92.8
2026-04-08T00:55:33Z,92.4
2026-04-08T00:56:33Z,92.2
2026-04-08T00:57:33Z,91.9
2026-04-08T00:58:33Z,91.8
2026-04-08T00:59:33Z,91.8
2026-04-08T01:00:33Z,92.3
2026-04-08T01:01:33Z,92.4
2026-04-08T01:02:33Z,92.5
2026-04-08T01:03:33Z,92.4
2026-04-08T01:04:33Z,92.5
2026-04-08T01:05:33Z,92.8
