timestamp,rmssd,coverage,low_frequency,high_frequency
2026-04-03T00:00:00,12.194,1.002,67.001,37.103
2026-04-03T00:05:00,11.484,0.979,101.273,34.56
2026-04-03T00:10:00,14.246,0.968,524.772,31.595
2026-04-03T00:15:00,13.062,0.99,475.443,27.901
2026-04-03T00:20:00,11.11,1.001,70.353,21.677
2026-04-03T00:25:00,10.474,0.917,164.018,9.488
2026-04-03T00:30:00,9.563,1.002,166.324,13.608
2026-04-03T00:35:00,8.935,1.001,130.173,10.654
2026-04-03T00:40:00,12.701,0.971,1047.263,36.456
2026-04-03T00:45:00,14.999,0.906,372.696,20.875
2026-04-03T00:50:00,14.872,0.989,89.435,41.886
2026-04-03T00:55:00,14.664,1.003,240.286,40.519
2026-04-03T01:00:00,15.887,1.004,44.923,58.057
2026-04-03T01:05:00,17.337,1.0,39.925,67.728
2026-04-03T01:10:00,17.099,1.003,46.662,64.734
2026-04-03T01:15:00,14.792,0.974,660.234,20.157
2026-04-03T01:20:00,15.48,0.919,383.447,22.651
2026-04-03T01:25:00,12.657,0.948,132.602,22.214
2026-04-03T01:30:00,16.12,0.987,436.386,26.393
2026-04-03T01:35:00,15.161,0.932,476.263,50.298
2026-04-03T01:40:00,12.187,1.002,133.276,33.628
2026-04-03T01:45:00,13.106,1.003,88.325,32.622
2026-04-03T01:50:00,13.983,0.973,1024.5,20.373
2026-04-03T01:55:00,13.045,0.99,247.447,31.339
2026-04-03T02:00:00,12.461,1.004,74.996,34.037
2026-04-03T02:05:00,11.616,1.005,68.147,28.312
2026-04-03T02:10:00,11.019,0.99,194.866,29.244
2026-04-03T02:15:00,9.067,1.003,176.867,12.612
2026-04-03T02:20:00,11.895,0.943,207.99,22.86
2026-04-03T02:25:00,10.467,0.995,92.538,14.528
2026-04-03T02:30:00,10.143,0.97,121.221,15.722
2026-04-03T02:35:00,12.718,0.947,140.974,12.93
2026-04-03T02:40:00,12.533,1.0,197.003,17.744
2026-04-03T02:45:00,10.94,1.005,142.986,13.568
2026-04-03T02:50:00,10.488,0.989,145.242,10.936
2026-04-03T02:55:00,9.17,0.999,147.013,11.45
2026-04-03T03:00:00,10.452,1.005,147.301,20.636
2026-04-03T03:05:00,12.551,1.002,91.383,24.684
2026-04-03T03:10:00,12.649,0.998,130.161,26.236
2026-04-03T03:15:00,9.674,1.002,76.891,15.552
2026-04-03T03:20:00,9.14,1.003,73.166,10.071
2026-04-03T03:25:00,10.695,1.001,135.833,17.55
2026-04-03T03:30:00,10.168,1.004,85.744,13.174
2026-04-03T03:35:00,9.94,0.967,74.125,14.061
