timestamp,rmssd,coverage,low_frequency,high_frequency
2026-04-06T01:05:00,47.682,0.938,387.731,273.352
2026-04-06T01:10:00,8.945,0.942,84.855,16.86
2026-04-06T01:15:00,9.001,0.899,112.555,14.883
2026-04-06T01:20:00,13.31,1.002,69.296,38.694
2026-04-06T01:25:00,11.349,1.005,200.895,34.694
2026-04-06T01:30:00,11.37,0.993,192.411,17.358
2026-04-06T01:35:00,10.663,0.965,162.094,24.427
2026-04-06T01:40:00,16.578,0.835,1160.26,20.884
2026-04-06T01:55:00,24.358,0.799,3235.278,156.806
2026-04-06T02:00:00,19.832,0.997,336.15,58.936
2026-04-06T02:05:00,12.425,0.886,523.838,17.889
2026-04-06T02:10:00,10.113,0.998,112.276,11.21
2026-04-06T02:15:00,11.666,0.983,294.357,16.33
2026-04-06T02:20:00,11.355,1.003,209.883,53.101
2026-04-06T02:25:00,10.525,1.003,288.685,33.39
2026-04-06T02:30:00,14.544,0.759,468.0,39.56
2026-04-06T02:35:00,15.015,0.969,282.369,48.238
2026-04-06T02:40:00,12.603,0.988,114.775,22.71
2026-04-06T02:45:00,11.175,0.992,165.278,13.061
2026-04-06T02:50:00,12.61,0.999,594.785,24.646
2026-04-06T02:55:00,10.884,0.976,58.924,16.481
2026-04-06T03:00:00,8.635,1.005,118.078,9.125
2026-04-06T03:20:00,15.621,0.988,146.891,52.325
2026-04-06T03:25:00,16.715,1.002,242.274,69.678
2026-04-06T03:30:00,18.749,1.005,169.572,127.067
2026-04-06T03:35:00,14.608,0.919,1030.666,16.213
2026-04-06T03:40:00,12.569,0.883,652.151,18.322
2026-04-06T03:45:00,11.375,0.989,204.308,17.432
2026-04-06T03:50:00,11.447,0.951,271.876,23.389
2026-04-06T03:55:00,13.419,1.001,230.526,31.898
2026-04-06T04:00:00,10.837,1.004,130.248,16.889
2026-04-06T04:05:00,12.795,0.986,184.073,40.458
2026-04-06T04:10:00,10.844,0.914,115.344,22.575
2026-04-06T04:15:00,15.165,0.965,375.142,31.64
2026-04-06T04:20:00,14.979,0.956,332.877,32.072
2026-04-06T04:25:00,13.675,0.972,425.821,22.265
2026-04-06T04:30:00,12.381,0.952,229.083,13.612
2026-04-06T04:35:00,17.46,0.867,967.715,82.798
2026-04-06T04:40:00,11.633,1.006,281.674,21.908
2026-04-06T04:45:00,10.047,1.002,107.1,24.734
2026-04-06T04:50:00,20.645,0.934,485.51,92.013
2026-04-06T04:55:00,18.874,0.904,333.233,65.101
2026-04-06T05:00:00,9.92,1.002,156.018,11.285
2026-04-06T05:05:00,10.962,0.959,211.905,21.72
2026-04-06T05:10:00,11.79,0.966,102.322,18.783
2026-04-06T05:15:00,13.149,1.003,106.942,41.727
2026-04-06T05:20:00,13.402,0.991,119.654,28.524
2026-04-06T05:25:00,13.322,1.003,58.869,49.184
2026-04-06T05:30:00,13.994,1.005,71.64,20.602
2026-04-06T05:35:00,13.335,0.968,75.315,25.822
2026-04-06T05:40:00,13.304,0.96,168.995,19.91
2026-04-06T05:45:00,18.345,0.96,966.08,73.177
2026-04-06T05:50:00,11.575,0.998,112.974,19.991
2026-04-06T05:55:00,11.418,0.993,107.977,21.388
2026-04-06T06:00:00,12.906,0.961,848.361,23.636
2026-04-06T06:05:00,12.25,0.957,71.479,27.48
2026-04-06T06:10:00,18.975,0.983,293.741,63.287
2026-04-06T06:15:00,22.393,0.998,512.01,72.196
2026-04-06T06:20:00,20.218,0.984,303.598,74.543
2026-04-06T06:25:00,17.279,0.993,200.91,73.949
2026-04-06T06:30:00,14.395,1.002,312.475,57.466
2026-04-06T06:35:00,11.574,0.979,326.867,26.486
2026-04-06T06:40:00,11.674,0.986,116.958,28.009
2026-04-06T06:45:00,16.535,0.922,404.162,27.614
2026-04-06T06:50:00,16.486,0.919,286.499,29.047
2026-04-06T06:55:00,15.808,0.965,321.714,39.75
2026-04-06T07:00:00,12.369,0.999,255.499,14.986
2026-04-06T07:05:00,13.789,0.972,455.411,22.688
2026-04-06T07:10:00,10.807,0.977,238.74,17.35
2026-04-06T07:15:00,13.149,0.966,369.43,20.436
2026-04-06T07:20:00,10.942,0.966,155.267,22.131
2026-04-06T07:25:00,11.238,0.999,96.435,17.721
2026-04-06T07:30:00,10.317,1.001,205.288,14.647
2026-04-06T07:35:00,10.709,1.003,130.281,18.056
2026-04-06T07:40:00,10.399,0.994,252.341,16.777
2026-04-06T07:45:00,10.071,1.003,168.344,10.43
2026-04-06T07:50:00,10.456,0.997,193.708,12.774
2026-04-06T07:55:00,9.272,0.992,62.61,12.571
2026-04-06T08:00:00,10.624,0.957,112.275,13.34
2026-04-06T08:35:00,15.358,0.888,171.447,29.925
2026-04-06T08:40:00,11.474,0.938,44.525,12.852
2026-04-06T08:45:00,9.556,0.995,85.871,16.792
2026-04-06T08:50:00,8.681,0.992,56.415,11.502
2026-04-06T08:55:00,8.291,1.004,82.071,13.016
2026-04-06T09:00:00,7.536,1.003,37.958,9.821
2026-04-06T09:05:00,8.153,0.949,62.021,15.209
2026-04-06T09:10:00,11.782,1.003,62.043,20.591
2026-04-06T09:15:00,9.159,1.002,87.517,14.216
2026-04-06T09:20:00,9.16,0.95,292.928,10.991
2026-04-06T09:25:00,8.707,1.002,96.919,15.705
2026-04-06T09:30:00,9.819,1.003,95.065,18.327
2026-04-06T09:35:00,9.001,0.993,152.415,13.814
2026-04-06T09:40:00,9.022,1.004,154.814,13.373
2026-04-06T09:45:00,12.263,0.959,493.896,22.4
2026-04-06T09:50:00,12.168,0.962,373.705,15.193
2026-04-06T09:55:00,11.806,0.954,531.067,15.364
2026-04-06T10:00:00,10.736,0.966,129.423,13.987
2026-04-06T10:05:00,10.563,0.926,148.154,24.79
2026-04-06T10:10:00,8.822,1.005,114.911,14.361
2026-04-06T10:15:00,9.293,1.003,185.532,20.055
2026-04-06T10:20:00,7.891,0.986,142.924,8.881
2026-04-06T10:25:00,10.246,0.898,226.446,24.914
