timestamp,rmssd,coverage,low_frequency,high_frequency
2026-03-29T01:50:00,7.674,0.95,70.466,11.413
2026-03-29T01:55:00,6.784,1.002,41.194,6.578
2026-03-29T02:00:00,7.164,1.001,72.134,9.98
2026-03-29T02:05:00,6.975,1.003,37.751,7.478
2026-03-29T02:10:00,7.436,0.997,39.059,10.892
2026-03-29T02:15:00,7.256,1.002,62.394,11.195
2026-03-29T02:20:00,7.467,0.989,101.1,9.796
2026-03-29T02:25:00,10.621,0.899,710.21,13.99
2026-03-29T02:30:00,7.945,0.994,68.909,9.212
2026-03-29T02:35:00,5.891,1.001,124.97,6.438
2026-03-29T02:40:00,5.921,1.001,108.286,4.256
2026-03-29T02:45:00,7.063,0.984,120.201,5.594
2026-03-29T02:50:00,6.7,0.982,114.274,4.937
2026-03-29T02:55:00,7.542,1.003,100.364,6.537
2026-03-29T04:00:00,10.602,0.948,341.807,11.369
2026-03-29T04:05:00,10.371,0.949,427.868,22.703
2026-03-29T04:10:00,8.112,1.005,64.688,12.689
2026-03-29T04:20:00,10.818,1.005,106.612,19.685
2026-03-29T04:25:00,12.654,1.001,44.845,25.108
2026-03-29T04:30:00,13.757,0.991,56.949,31.308
2026-03-29T04:35:00,12.586,0.975,230.624,22.055
2026-03-29T04:40:00,12.937,0.978,400.145,29.809
2026-03-29T04:45:00,11.928,0.94,304.41,30.004
2026-03-29T04:55:00,32.077,0.996,158.613,164.755
2026-03-29T05:00:00,41.452,0.986,116.925,282.041
2026-03-29T05:05:00,42.539,1.006,151.004,257.453
2026-03-29T05:10:00,29.038,0.98,241.731,115.958
2026-03-29T05:15:00,21.178,0.971,286.653,66.747
2026-03-29T05:20:00,12.675,0.958,638.118,15.29
2026-03-29T05:25:00,11.603,1.003,136.857,27.146
2026-03-29T05:30:00,9.67,1.003,142.644,22.72
2026-03-29T05:35:00,8.154,1.003,373.897,10.307
2026-03-29T05:40:00,9.124,1.003,135.971,22.156
2026-03-29T05:45:00,8.574,0.989,275.458,9.425
2026-03-29T05:50:00,8.569,1.005,134.034,11.994
2026-03-29T05:55:00,8.777,1.001,212.899,13.609
2026-03-29T06:00:00,8.647,0.992,211.617,13.322
2026-03-29T06:05:00,12.918,0.883,239.226,17.906
2026-03-29T06:10:00,18.905,0.774,1071.639,98.899
2026-03-29T06:15:00,12.739,0.8,613.602,31.57
2026-03-29T06:20:00,8.566,1.003,51.91,11.292
2026-03-29T06:25:00,8.619,1.001,122.021,13.58
2026-03-29T06:30:00,9.185,0.994,77.473,10.475
2026-03-29T06:35:00,8.831,1.006,74.788,8.406
2026-03-29T06:40:00,9.024,1.003,92.019,13.845
2026-03-29T06:45:00,9.504,0.996,61.942,16.096
2026-03-29T06:50:00,8.911,1.004,61.743,8.687
2026-03-29T06:55:00,12.304,0.924,401.971,17.688
2026-03-29T07:00:00,11.12,0.948,833.203,15.022
2026-03-29T07:05:00,11.588,1.001,573.015,26.64
2026-03-29T07:10:00,13.273,0.973,643.507,25.564
2026-03-29T07:15:00,14.951,0.952,832.832,37.664
2026-03-29T07:20:00,16.634,0.972,1807.879,33.937
2026-03-29T07:40:00,35.03,0.835,311.847,157.47
2026-03-29T07:55:00,27.717,0.839,618.239,72.818
2026-03-29T08:00:00,11.81,0.877,226.512,15.911
2026-03-29T08:05:00,8.399,0.996,66.465,13.995
2026-03-29T08:10:00,9.598,0.951,210.585,15.699
2026-03-29T08:15:00,9.388,1.002,89.029,20.272
2026-03-29T08:20:00,10.226,0.992,265.427,18.445
2026-03-29T08:25:00,8.828,1.004,106.455,21.819
2026-03-29T08:30:00,8.613,1.002,57.974,13.461
2026-03-29T08:35:00,8.965,0.997,73.452,20.217
2026-03-29T08:40:00,9.416,1.003,105.5,21.853
2026-03-29T08:45:00,10.688,0.964,173.06,23.273
2026-03-29T08:50:00,16.938,0.936,873.715,54.625
