timestamp,rmssd,coverage,low_frequency,high_frequency
2026-04-12T01:20:00,13.656,0.925,126.605,32.977
2026-04-12T01:25:00,11.771,0.921,239.753,21.478
2026-04-12T01:30:00,14.99,0.965,222.909,41.684
2026-04-12T01:35:00,12.608,0.944,93.792,30.76
2026-04-12T01:40:00,11.231,1.0,116.912,22.391
2026-04-12T01:45:00,11.135,1.002,86.155,24.222
2026-04-12T01:50:00,11.756,1.004,155.654,28.397
2026-04-12T01:55:00,14.616,0.848,718.801,13.506
2026-04-12T02:00:00,13.28,0.942,509.692,26.354
2026-04-12T02:05:00,11.706,0.998,354.922,19.503
2026-04-12T02:10:00,14.0,0.933,284.993,34.029
2026-04-12T02:15:00,14.286,0.945,616.583,41.081
2026-04-12T02:20:00,12.08,0.989,106.208,33.812
2026-04-12T02:25:00,13.81,0.9,682.272,24.109
2026-04-12T02:30:00,10.704,0.97,172.467,17.18
2026-04-12T02:35:00,10.445,0.985,55.901,15.386
2026-04-12T02:40:00,9.568,1.002,114.653,16.134
2026-04-12T02:45:00,10.168,1.002,95.186,16.878
2026-04-12T02:50:00,11.452,0.941,571.654,35.691
2026-04-12T02:55:00,13.622,0.941,376.904,36.938
2026-04-12T03:00:00,10.75,0.978,130.185,28.347
2026-04-12T03:05:00,12.675,0.997,69.142,26.559
2026-04-12T03:10:00,12.593,1.003,45.72,28.105
2026-04-12T03:15:00,14.081,0.998,208.629,40.267
2026-04-12T03:20:00,13.889,0.998,59.941,31.005
2026-04-12T03:25:00,14.044,0.96,424.903,34.847
2026-04-12T03:30:00,10.745,1.005,67.121,16.227
2026-04-12T03:35:00,14.394,0.859,388.69,29.084
2026-04-12T03:40:00,11.77,0.964,93.085,19.86
2026-04-12T03:45:00,14.333,0.957,144.538,29.822
2026-04-12T03:50:00,13.884,0.931,387.159,21.61
2026-04-12T03:55:00,10.313,1.003,105.599,16.722
2026-04-12T04:00:00,17.142,0.932,394.836,42.467
2026-04-12T04:05:00,17.462,0.936,666.592,22.879
2026-04-12T04:10:00,10.024,1.005,99.821,14.049
2026-04-12T04:15:00,11.495,0.996,225.642,11.907
2026-04-12T04:20:00,14.457,0.952,288.911,17.819
2026-04-12T04:25:00,11.606,1.004,386.731,24.929
2026-04-12T04:30:00,17.471,0.898,289.503,43.997
2026-04-12T04:35:00,21.364,0.991,133.403,87.623
2026-04-12T04:40:00,20.199,1.004,82.827,82.935
