timestamp,ratio,label,data source
2026-04-06,1.0718926841770682,OPTIMAL_TRAINING,Fitbit App
2026-04-07,1.0864477351178894,OPTIMAL_TRAINING,Fitbit App
2026-04-08,1.1920273934432206,OPTIMAL_TRAINING,Fitbit App
2026-04-09,1.1549644198791034,OPTIMAL_TRAINING,Fitbit App
2026-04-10,1.0090183520907916,OPTIMAL_TRAINING,Fitbit App
2026-04-11,0.9890516430109328,OPTIMAL_TRAINING,Fitbit App
2026-04-12,1.0101676980626486,OPTIMAL_TRAINING,Fitbit App
2026-04-13,0.7488346374561944,OPTIMAL_TRAINING,Fitbit App
