timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-04-09T06:22:05Z,0,0,0,Charge 6
2026-04-09T06:22:06Z,0,0,0,Charge 6
2026-04-09T06:22:07Z,0,0,0,Charge 6
2026-04-09T06:22:08Z,0,0,0,Charge 6
2026-04-09T06:22:09Z,0,0,0,Charge 6
2026-04-09T06:22:10Z,0,0,0,Charge 6
2026-04-09T06:22:11Z,0,0,0,Charge 6
2026-04-09T06:22:12Z,0,0,0,Charge 6
2026-04-09T06:22:13Z,0,0,0,Charge 6
2026-04-09T06:22:14Z,0,0,0,Charge 6
2026-04-09T06:22:15Z,0,0,0,Charge 6
2026-04-09T06:22:16Z,0,0,0,Charge 6
2026-04-09T06:22:17Z,0,0,0,Charge 6
2026-04-09T06:22:18Z,0,0,0,Charge 6
2026-04-09T06:22:19Z,0,0,0,Charge 6
2026-04-09T06:22:20Z,0,0,0,Charge 6
2026-04-09T06:22:21Z,0,0,0,Charge 6
2026-04-09T06:22:22Z,0,0,0,Charge 6
2026-04-09T06:22:23Z,0,0,0,Charge 6
2026-04-09T06:22:24Z,1,0,0,Charge 6
2026-04-09T06:22:25Z,0,0,0,Charge 6
2026-04-09T06:22:26Z,0,0,0,Charge 6
2026-04-09T06:22:27Z,1,0,0,Charge 6
2026-04-09T06:22:28Z,1,0,0,Charge 6
2026-04-09T06:22:29Z,1,0,0,Charge 6
2026-04-09T06:22:30Z,2,0,0,Charge 6
2026-04-09T06:22:31Z,0,0,0,Charge 6
2026-04-09T06:22:32Z,2,110,0,Charge 6
2026-04-09T06:22:33Z,2,280,0,Charge 6
2026-04-09T06:22:34Z,0,390,0,Charge 6
2026-04-09T06:22:35Z,3,580,0,Charge 6
2026-04-09T06:22:36Z,0,720,0,Charge 6
2026-04-09T06:22:37Z,4,820,0,Charge 6
2026-04-09T06:22:38Z,2,910,0,Charge 6
2026-04-09T06:22:39Z,1,990,0,Charge 6
2026-04-09T06:22:40Z,2,1030,0,Charge 6
2026-04-09T06:22:41Z,0,1060,0,Charge 6
2026-04-09T06:22:42Z,0,1180,0,Charge 6
2026-04-09T06:22:43Z,0,980,0,Charge 6
2026-04-09T06:22:44Z,0,0,0,Charge 6
2026-04-09T06:22:45Z,0,0,0,Charge 6
2026-04-09T06:22:46Z,0,0,0,Charge 6
2026-04-09T06:22:47Z,2,0,0,Charge 6
2026-04-09T06:22:48Z,0,0,0,Charge 6
2026-04-09T06:22:49Z,1,0,0,Charge 6
2026-04-09T06:22:50Z,1,0,0,Charge 6
2026-04-09T06:22:51Z,0,0,0,Charge 6
2026-04-09T06:22:52Z,4,0,0,Charge 6
2026-04-09T06:22:53Z,1,0,0,Charge 6
2026-04-09T06:22:54Z,2,0,0,Charge 6
2026-04-09T06:22:55Z,1,0,0,Charge 6
2026-04-09T06:22:56Z,1,130,0,Charge 6
2026-04-09T06:22:57Z,1,250,0,Charge 6
2026-04-09T06:22:58Z,0,360,0,Charge 6
2026-04-09T06:22:59Z,1,460,0,Charge 6
2026-04-09T06:23:00Z,1,580,0,Charge 6
2026-04-09T06:23:01Z,0,530,0,Charge 6
2026-04-09T06:23:02Z,0,0,0,Charge 6
2026-04-09T06:23:03Z,1,0,0,Charge 6
2026-04-09T06:23:04Z,1,0,0,Charge 6
2026-04-09T06:23:05Z,2,0,0,Charge 6
2026-04-09T06:23:06Z,1,0,0,Charge 6
2026-04-09T06:23:07Z,1,0,0,Charge 6
2026-04-09T06:23:08Z,1,0,0,Charge 6
2026-04-09T06:23:09Z,1,140,0,Charge 6
2026-04-09T06:23:10Z,0,240,0,Charge 6
2026-04-09T06:23:11Z,0,680,0,Charge 6
2026-04-09T06:23:12Z,0,0,0,Charge 6
2026-04-09T06:23:13Z,0,400,0,Charge 6
2026-04-09T06:23:14Z,0,0,0,Charge 6
2026-04-09T06:23:15Z,0,0,0,Charge 6
2026-04-09T06:23:16Z,0,0,0,Charge 6
2026-04-09T06:23:17Z,0,0,0,Charge 6
2026-04-09T06:23:18Z,0,0,0,Charge 6
2026-04-09T06:23:19Z,0,0,0,Charge 6
2026-04-09T06:23:20Z,0,0,0,Charge 6
2026-04-09T06:23:21Z,0,0,0,Charge 6
2026-04-09T06:23:22Z,0,0,0,Charge 6
2026-04-09T06:23:23Z,0,0,0,Charge 6
2026-04-09T06:23:24Z,0,0,0,Charge 6
2026-04-09T06:23:25Z,0,0,0,Charge 6
2026-04-09T06:23:26Z,0,0,0,Charge 6
2026-04-09T06:23:27Z,0,0,0,Charge 6
2026-04-09T06:23:28Z,0,0,0,Charge 6
2026-04-09T06:23:29Z,0,0,0,Charge 6
2026-04-09T06:23:30Z,0,0,0,Charge 6
2026-04-09T06:23:31Z,0,0,0,Charge 6
2026-04-09T06:23:32Z,0,0,0,Charge 6
2026-04-09T06:23:33Z,0,0,0,Charge 6
2026-04-09T06:23:34Z,0,0,0,Charge 6
2026-04-09T06:23:35Z,0,0,0,Charge 6
2026-04-09T06:23:36Z,0,0,0,Charge 6
2026-04-09T06:23:37Z,0,0,0,Charge 6
2026-04-09T06:23:38Z,0,0,0,Charge 6
2026-04-09T06:23:39Z,0,0,0,Charge 6
2026-04-09T06:23:40Z,0,0,0,Charge 6
2026-04-09T06:23:42Z,0,0,0,Charge 6
2026-04-09T06:23:43Z,0,0,0,Charge 6
2026-04-09T06:23:44Z,0,0,0,Charge 6
2026-04-09T06:23:45Z,0,0,0,Charge 6
2026-04-09T06:23:46Z,0,0,0,Charge 6
2026-04-09T06:23:47Z,0,0,0,Charge 6
2026-04-09T06:23:48Z,0,0,0,Charge 6
2026-04-09T06:23:49Z,0,0,0,Charge 6
2026-04-09T06:23:50Z,0,0,0,Charge 6
2026-04-09T06:23:51Z,0,0,0,Charge 6
2026-04-09T06:23:52Z,0,0,0,Charge 6
2026-04-09T06:23:53Z,0,0,0,Charge 6
2026-04-09T06:23:54Z,1,0,0,Charge 6
2026-04-09T06:23:55Z,0,0,0,Charge 6
2026-04-09T06:23:56Z,0,0,0,Charge 6
2026-04-09T06:23:57Z,1,0,0,Charge 6
2026-04-09T06:23:58Z,0,0,0,Charge 6
2026-04-09T06:23:59Z,2,0,0,Charge 6
2026-04-09T06:24:00Z,1,0,0,Charge 6
2026-04-09T06:24:01Z,1,0,0,Charge 6
2026-04-09T06:24:02Z,2,0,0,Charge 6
2026-04-09T06:24:03Z,1,0,0,Charge 6
2026-04-09T06:24:04Z,1,0,0,Charge 6
2026-04-09T06:24:05Z,1,0,0,Charge 6
2026-04-09T06:24:06Z,1,0,0,Charge 6
2026-04-09T06:24:07Z,2,0,0,Charge 6
2026-04-09T06:24:08Z,1,140,0,Charge 6
2026-04-09T06:24:09Z,2,300,0,Charge 6
2026-04-09T06:24:10Z,1,460,0,Charge 6
2026-04-09T06:24:11Z,1,620,0,Charge 6
2026-04-09T06:24:12Z,2,800,0,Charge 6
2026-04-09T06:24:13Z,1,830,0,Charge 6
2026-04-09T06:24:14Z,2,860,0,Charge 6
2026-04-09T06:24:15Z,1,880,0,Charge 6
2026-04-09T06:24:16Z,2,930,0,Charge 6
2026-04-09T06:24:17Z,1,940,0,Charge 6
2026-04-09T06:24:18Z,2,1020,0,Charge 6
2026-04-09T06:24:19Z,1,1010,0,Charge 6
2026-04-09T06:24:20Z,1,1010,0,Charge 6
2026-04-09T06:24:21Z,2,1000,0,Charge 6
2026-04-09T06:24:22Z,1,1000,0,Charge 6
2026-04-09T06:24:23Z,2,1000,0,Charge 6
2026-04-09T06:24:24Z,1,990,0,Charge 6
2026-04-09T06:24:25Z,2,1030,0,Charge 6
2026-04-09T06:24:26Z,1,1040,0,Charge 6
2026-04-09T06:24:27Z,2,1050,0,Charge 6
2026-04-09T06:24:28Z,1,1050,0,Charge 6
2026-04-09T06:24:29Z,2,1080,0,Charge 6
2026-04-09T06:24:30Z,1,1070,0,Charge 6
2026-04-09T06:24:31Z,2,1080,0,Charge 6
2026-04-09T06:24:32Z,1,1090,0,Charge 6
2026-04-09T06:24:33Z,1,1080,0,Charge 6
2026-04-09T06:24:34Z,2,1080,0,Charge 6
2026-04-09T06:24:35Z,2,1100,0,Charge 6
2026-04-09T06:24:36Z,1,1090,0,Charge 6
2026-04-09T06:24:37Z,1,1080,0,Charge 6
2026-04-09T06:24:38Z,2,1090,0,Charge 6
2026-04-09T06:24:39Z,1,1090,0,Charge 6
2026-04-09T06:24:40Z,2,1080,0,Charge 6
2026-04-09T06:24:41Z,1,1090,0,Charge 6
2026-04-09T06:24:42Z,2,1080,0,Charge 6
2026-04-09T06:24:43Z,1,1080,0,Charge 6
2026-04-09T06:24:44Z,2,1090,0,Charge 6
2026-04-09T06:24:45Z,1,1080,0,Charge 6
2026-04-09T06:24:46Z,2,1070,0,Charge 6
2026-04-09T06:24:47Z,1,1080,0,Charge 6
2026-04-09T06:24:48Z,2,1080,0,Charge 6
2026-04-09T06:24:49Z,1,1080,0,Charge 6
2026-04-09T06:24:50Z,2,1080,0,Charge 6
2026-04-09T06:24:51Z,1,1080,0,Charge 6
2026-04-09T06:24:52Z,2,1070,0,Charge 6
2026-04-09T06:24:53Z,1,1080,0,Charge 6
2026-04-09T06:24:54Z,2,1080,0,Charge 6
2026-04-09T06:24:55Z,1,1080,0,Charge 6
2026-04-09T06:24:56Z,2,1080,0,Charge 6
2026-04-09T06:24:57Z,1,1070,0,Charge 6
2026-04-09T06:24:58Z,2,1080,0,Charge 6
2026-04-09T06:24:59Z,1,1080,0,Charge 6
2026-04-09T06:25:00Z,2,1080,0,Charge 6
2026-04-09T06:25:01Z,1,1080,0,Charge 6
2026-04-09T06:25:02Z,2,1070,0,Charge 6
2026-04-09T06:25:03Z,1,1080,0,Charge 6
2026-04-09T06:25:04Z,2,1070,0,Charge 6
2026-04-09T06:25:05Z,1,1070,0,Charge 6
2026-04-09T06:25:06Z,2,1080,0,Charge 6
2026-04-09T06:25:07Z,1,1070,0,Charge 6
2026-04-09T06:25:08Z,2,1080,0,Charge 6
2026-04-09T06:25:09Z,1,1070,0,Charge 6
2026-04-09T06:25:10Z,2,1070,0,Charge 6
2026-04-09T06:25:11Z,1,1070,0,Charge 6
2026-04-09T06:25:12Z,2,1070,0,Charge 6
2026-04-09T06:25:13Z,1,1070,0,Charge 6
2026-04-09T06:25:14Z,2,1070,0,Charge 6
2026-04-09T06:25:15Z,1,1070,0,Charge 6
2026-04-09T06:25:16Z,2,1070,0,Charge 6
2026-04-09T06:25:17Z,1,1070,0,Charge 6
2026-04-09T06:25:18Z,2,1070,0,Charge 6
2026-04-09T06:25:19Z,1,1070,0,Charge 6
2026-04-09T06:25:20Z,1,1070,0,Charge 6
2026-04-09T06:25:21Z,1,1020,0,Charge 6
2026-04-09T06:25:22Z,2,1020,0,Charge 6
2026-04-09T06:25:23Z,2,1020,0,Charge 6
2026-04-09T06:25:24Z,1,960,0,Charge 6
2026-04-09T06:25:25Z,2,970,0,Charge 6
2026-04-09T06:25:26Z,1,980,0,Charge 6
2026-04-09T06:25:27Z,2,980,0,Charge 6
2026-04-09T06:25:28Z,1,970,0,Charge 6
2026-04-09T06:25:29Z,2,990,0,Charge 6
2026-04-09T06:25:30Z,1,980,0,Charge 6
