timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2026-04-07T02:45:00Z,22.6,0.0,Fitbit App
2026-04-07T02:50:00Z,21.2,0.0,Fitbit App
2026-04-07T02:55:00Z,20.9,0.0,Fitbit App
2026-04-07T03:00:00Z,22.4,0.0,Fitbit App
2026-04-07T03:05:00Z,12.5,0.0,Fitbit App
2026-04-07T03:10:00Z,11.7,0.0,Fitbit App
2026-04-07T03:15:00Z,13.6,0.0,Fitbit App
2026-04-07T03:20:00Z,11.7,0.0,Fitbit App
2026-04-07T03:25:00Z,15.8,0.0,Fitbit App
2026-04-07T03:30:00Z,16.5,0.0,Fitbit App
2026-04-07T03:35:00Z,17.5,0.0,Fitbit App
2026-04-07T03:40:00Z,17.7,0.0,Fitbit App
2026-04-07T03:45:00Z,15.3,0.0,Fitbit App
2026-04-07T03:50:00Z,9.4,0.0,Fitbit App
2026-04-07T03:55:00Z,10.1,0.0,Fitbit App
2026-04-07T04:00:00Z,11.9,0.0,Fitbit App
2026-04-07T04:05:00Z,10.4,0.0,Fitbit App
2026-04-07T04:10:00Z,18.2,0.0,Fitbit App
2026-04-07T04:15:00Z,24.6,0.0,Fitbit App
2026-04-07T04:20:00Z,23.7,0.0,Fitbit App
2026-04-07T04:25:00Z,27.3,0.0,Fitbit App
2026-04-07T04:30:00Z,24.4,0.0,Fitbit App
2026-04-07T04:35:00Z,27.6,0.0,Fitbit App
2026-04-07T04:40:00Z,25.5,0.0,Fitbit App
2026-04-07T04:50:00Z,16.0,0.0,Fitbit App
2026-04-08T00:05:00Z,17.5,0.0,Fitbit App
2026-04-08T00:10:00Z,12.1,0.0,Fitbit App
2026-04-08T00:15:00Z,10.4,0.0,Fitbit App
2026-04-08T00:20:00Z,11.7,0.0,Fitbit App
2026-04-08T00:25:00Z,24.5,0.0,Fitbit App
2026-04-08T00:30:00Z,12.6,0.0,Fitbit App
2026-04-08T00:35:00Z,10.8,0.0,Fitbit App
2026-04-08T00:40:00Z,11.5,0.0,Fitbit App
2026-04-08T00:45:00Z,11.1,0.0,Fitbit App
2026-04-08T00:50:00Z,11.3,0.0,Fitbit App
2026-04-08T00:55:00Z,11.2,0.0,Fitbit App
2026-04-08T01:00:00Z,8.9,0.0,Fitbit App
2026-04-08T01:05:00Z,11.7,0.0,Fitbit App
2026-04-08T01:10:00Z,12.4,0.0,Fitbit App
2026-04-08T01:15:00Z,9.3,0.0,Fitbit App
2026-04-08T01:20:00Z,8.5,0.0,Fitbit App
2026-04-08T01:25:00Z,12.2,0.0,Fitbit App
2026-04-08T01:30:00Z,11.8,0.0,Fitbit App
2026-04-08T01:35:00Z,9.1,0.0,Fitbit App
2026-04-08T01:40:00Z,9.1,0.0,Fitbit App
2026-04-08T01:45:00Z,9.1,0.0,Fitbit App
2026-04-08T01:50:00Z,8.9,0.0,Fitbit App
2026-04-08T01:55:00Z,8.9,0.0,Fitbit App
2026-04-08T02:00:00Z,8.7,0.0,Fitbit App
2026-04-08T02:05:00Z,11.3,0.0,Fitbit App
2026-04-08T02:10:00Z,16.5,0.0,Fitbit App
2026-04-08T02:15:00Z,17.2,0.0,Fitbit App
2026-04-08T02:20:00Z,30.0,0.0,Fitbit App
2026-04-08T02:25:00Z,21.7,0.0,Fitbit App
2026-04-08T02:30:00Z,18.9,0.0,Fitbit App
2026-04-08T02:35:00Z,23.4,0.0,Fitbit App
2026-04-08T02:40:00Z,16.9,0.0,Fitbit App
2026-04-08T02:45:00Z,14.9,0.0,Fitbit App
2026-04-08T02:50:00Z,10.6,0.0,Fitbit App
2026-04-08T02:55:00Z,11.0,0.0,Fitbit App
2026-04-08T03:00:00Z,10.3,0.0,Fitbit App
2026-04-08T03:05:00Z,35.9,0.0,Fitbit App
2026-04-08T03:10:00Z,13.6,0.0,Fitbit App
2026-04-08T03:15:00Z,12.5,0.0,Fitbit App
2026-04-08T03:20:00Z,10.1,0.0,Fitbit App
2026-04-08T03:25:00Z,12.3,0.0,Fitbit App
2026-04-08T03:30:00Z,23.7,0.0,Fitbit App
2026-04-08T03:35:00Z,28.6,0.0,Fitbit App
2026-04-08T03:40:00Z,17.9,0.0,Fitbit App
2026-04-08T03:45:00Z,10.3,0.0,Fitbit App
2026-04-08T03:50:00Z,8.4,0.0,Fitbit App
2026-04-08T03:55:00Z,8.3,0.0,Fitbit App
2026-04-08T04:00:00Z,10.7,0.0,Fitbit App
2026-04-08T04:05:00Z,11.7,0.0,Fitbit App
2026-04-08T04:10:00Z,11.8,0.0,Fitbit App
2026-04-08T04:15:00Z,11.7,0.0,Fitbit App
2026-04-08T04:20:00Z,11.0,0.0,Fitbit App
2026-04-08T04:25:00Z,12.6,0.0,Fitbit App
2026-04-08T04:30:00Z,12.8,0.0,Fitbit App
2026-04-08T04:35:00Z,17.4,0.0,Fitbit App
2026-04-08T21:40:00Z,13.9,0.0,Fitbit App
2026-04-08T21:45:00Z,11.7,0.0,Fitbit App
2026-04-08T21:50:00Z,11.4,0.0,Fitbit App
2026-04-08T21:55:00Z,11.4,0.0,Fitbit App
2026-04-08T22:00:00Z,12.6,0.0,Fitbit App
2026-04-08T22:05:00Z,12.0,0.0,Fitbit App
2026-04-08T22:10:00Z,10.1,0.0,Fitbit App
2026-04-08T22:15:00Z,10.5,0.0,Fitbit App
2026-04-08T22:20:00Z,12.8,0.0,Fitbit App
2026-04-08T22:25:00Z,10.2,0.0,Fitbit App
2026-04-08T22:30:00Z,9.9,0.0,Fitbit App
2026-04-08T22:35:00Z,10.6,0.0,Fitbit App
2026-04-08T22:40:00Z,10.3,0.0,Fitbit App
2026-04-08T22:45:00Z,13.5,0.0,Fitbit App
2026-04-08T22:50:00Z,9.1,0.0,Fitbit App
2026-04-08T22:55:00Z,8.9,0.0,Fitbit App
2026-04-08T23:00:00Z,8.6,0.0,Fitbit App
2026-04-08T23:05:00Z,11.7,0.0,Fitbit App
2026-04-08T23:10:00Z,8.0,0.0,Fitbit App
2026-04-08T23:15:00Z,10.3,0.0,Fitbit App
2026-04-08T23:20:00Z,11.7,0.0,Fitbit App
2026-04-08T23:25:00Z,8.4,0.0,Fitbit App
2026-04-08T23:30:00Z,10.8,0.0,Fitbit App
2026-04-08T23:35:00Z,13.9,0.0,Fitbit App
2026-04-09T20:50:00Z,13.7,0.0,Fitbit App
2026-04-09T20:55:00Z,14.1,0.0,Fitbit App
2026-04-09T21:00:00Z,11.2,0.0,Fitbit App
2026-04-09T21:05:00Z,12.0,0.0,Fitbit App
2026-04-09T21:10:00Z,11.1,0.0,Fitbit App
2026-04-09T21:15:00Z,13.1,0.0,Fitbit App
2026-04-09T21:20:00Z,14.1,0.0,Fitbit App
2026-04-09T21:25:00Z,14.0,0.0,Fitbit App
2026-04-09T21:30:00Z,14.0,0.0,Fitbit App
2026-04-09T21:35:00Z,14.9,0.0,Fitbit App
2026-04-09T21:40:00Z,22.2,0.0,Fitbit App
2026-04-09T21:45:00Z,20.4,0.0,Fitbit App
2026-04-09T21:50:00Z,18.8,0.0,Fitbit App
2026-04-09T21:55:00Z,19.0,0.0,Fitbit App
2026-04-09T22:00:00Z,20.0,0.0,Fitbit App
2026-04-09T22:05:00Z,16.3,0.0,Fitbit App
2026-04-09T22:10:00Z,10.8,0.0,Fitbit App
2026-04-09T22:15:00Z,14.5,0.0,Fitbit App
2026-04-09T22:20:00Z,16.2,0.0,Fitbit App
2026-04-09T22:25:00Z,14.2,0.0,Fitbit App
2026-04-09T22:30:00Z,14.7,0.0,Fitbit App
2026-04-09T22:35:00Z,10.7,0.0,Fitbit App
2026-04-09T22:40:00Z,11.0,0.0,Fitbit App
2026-04-09T22:45:00Z,11.7,0.0,Fitbit App
2026-04-09T22:50:00Z,13.8,0.0,Fitbit App
2026-04-09T22:55:00Z,12.1,0.0,Fitbit App
2026-04-09T23:00:00Z,14.3,0.0,Fitbit App
2026-04-09T23:05:00Z,15.7,0.0,Fitbit App
2026-04-09T23:10:00Z,14.1,0.0,Fitbit App
2026-04-09T23:15:00Z,14.6,0.0,Fitbit App
2026-04-09T23:20:00Z,14.2,0.0,Fitbit App
2026-04-09T23:25:00Z,14.0,0.0,Fitbit App
2026-04-09T23:30:00Z,14.9,0.0,Fitbit App
2026-04-09T23:40:00Z,16.6,0.0,Fitbit App
2026-04-09T23:45:00Z,17.1,0.0,Fitbit App
2026-04-09T23:50:00Z,23.2,0.0,Fitbit App
2026-04-09T23:55:00Z,25.5,0.0,Fitbit App
2026-04-10T00:00:00Z,25.5,0.0,Fitbit App
2026-04-10T00:05:00Z,14.8,0.0,Fitbit App
2026-04-10T00:10:00Z,72.9,0.0,Fitbit App
2026-04-10T00:15:00Z,88.6,0.0,Fitbit App
2026-04-10T00:20:00Z,97.7,0.0,Fitbit App
2026-04-10T00:25:00Z,65.1,0.0,Fitbit App
2026-04-10T00:30:00Z,18.4,0.0,Fitbit App
2026-04-10T00:35:00Z,22.2,0.0,Fitbit App
2026-04-10T00:40:00Z,16.8,0.0,Fitbit App
2026-04-10T00:45:00Z,14.6,0.0,Fitbit App
2026-04-10T00:50:00Z,14.3,0.0,Fitbit App
2026-04-10T00:55:00Z,16.1,0.0,Fitbit App
2026-04-10T01:00:00Z,14.3,0.0,Fitbit App
2026-04-10T01:05:00Z,25.2,0.0,Fitbit App
2026-04-10T01:10:00Z,36.1,0.0,Fitbit App
2026-04-10T01:15:00Z,17.4,0.0,Fitbit App
2026-04-10T01:20:00Z,19.7,0.0,Fitbit App
2026-04-10T01:25:00Z,19.1,0.0,Fitbit App
2026-04-10T01:30:00Z,16.6,0.0,Fitbit App
2026-04-10T01:35:00Z,15.0,0.0,Fitbit App
2026-04-10T01:40:00Z,21.4,0.0,Fitbit App
2026-04-10T01:45:00Z,15.2,0.0,Fitbit App
2026-04-10T01:50:00Z,11.3,0.0,Fitbit App
2026-04-10T01:55:00Z,17.7,0.0,Fitbit App
2026-04-10T02:00:00Z,14.3,0.0,Fitbit App
2026-04-10T02:05:00Z,14.1,0.0,Fitbit App
2026-04-10T02:10:00Z,14.9,0.0,Fitbit App
2026-04-10T02:15:00Z,15.6,0.0,Fitbit App
2026-04-10T02:50:00Z,14.4,0.0,Fitbit App
2026-04-10T02:55:00Z,28.2,0.0,Fitbit App
2026-04-10T03:00:00Z,21.6,0.0,Fitbit App
2026-04-10T03:05:00Z,20.7,0.0,Fitbit App
2026-04-10T03:10:00Z,17.4,0.0,Fitbit App
2026-04-10T03:15:00Z,12.9,0.0,Fitbit App
2026-04-10T03:20:00Z,18.6,0.0,Fitbit App
2026-04-10T03:25:00Z,17.9,0.0,Fitbit App
2026-04-10T03:30:00Z,24.3,0.0,Fitbit App
2026-04-10T03:40:00Z,14.6,0.0,Fitbit App
2026-04-10T03:45:00Z,12.2,0.0,Fitbit App
2026-04-10T03:50:00Z,12.1,0.0,Fitbit App
2026-04-10T03:55:00Z,11.0,0.0,Fitbit App
2026-04-10T04:00:00Z,13.4,0.0,Fitbit App
2026-04-10T04:05:00Z,11.8,0.0,Fitbit App
2026-04-10T04:10:00Z,14.5,0.0,Fitbit App
2026-04-10T04:15:00Z,9.9,0.0,Fitbit App
2026-04-10T04:20:00Z,13.6,0.0,Fitbit App
2026-04-10T04:25:00Z,10.1,0.0,Fitbit App
2026-04-10T04:30:00Z,13.2,0.0,Fitbit App
2026-04-10T04:35:00Z,15.3,0.0,Fitbit App
2026-04-10T04:40:00Z,14.3,0.0,Fitbit App
2026-04-10T04:45:00Z,12.3,0.0,Fitbit App
2026-04-10T04:50:00Z,13.4,0.0,Fitbit App
2026-04-10T21:20:00Z,10.8,0.0,Fitbit App
2026-04-10T21:25:00Z,10.7,0.0,Fitbit App
2026-04-10T21:30:00Z,11.2,0.0,Fitbit App
2026-04-10T21:35:00Z,9.2,0.0,Fitbit App
2026-04-10T21:40:00Z,9.7,0.0,Fitbit App
2026-04-10T21:45:00Z,10.2,0.0,Fitbit App
2026-04-10T21:50:00Z,10.4,0.0,Fitbit App
2026-04-10T21:55:00Z,11.9,0.0,Fitbit App
2026-04-10T22:00:00Z,11.2,0.0,Fitbit App
2026-04-10T22:05:00Z,13.9,0.0,Fitbit App
2026-04-10T22:10:00Z,11.1,0.0,Fitbit App
2026-04-10T22:15:00Z,11.7,0.0,Fitbit App
2026-04-10T22:20:00Z,9.5,0.0,Fitbit App
2026-04-10T22:25:00Z,7.1,0.0,Fitbit App
2026-04-10T22:40:00Z,8.1,0.0,Fitbit App
2026-04-10T22:45:00Z,8.2,0.0,Fitbit App
2026-04-10T22:50:00Z,8.3,0.0,Fitbit App
2026-04-10T22:55:00Z,9.3,0.0,Fitbit App
2026-04-10T23:00:00Z,11.4,0.0,Fitbit App
2026-04-10T23:05:00Z,11.4,0.0,Fitbit App
2026-04-11T22:20:00Z,13.4,0.0,Fitbit App
2026-04-11T22:25:00Z,12.0,0.0,Fitbit App
2026-04-11T22:30:00Z,15.2,0.0,Fitbit App
2026-04-11T22:35:00Z,11.4,0.0,Fitbit App
2026-04-11T22:40:00Z,11.3,0.0,Fitbit App
2026-04-11T22:45:00Z,11.0,0.0,Fitbit App
2026-04-11T22:50:00Z,12.0,0.0,Fitbit App
2026-04-11T22:55:00Z,14.7,0.0,Fitbit App
2026-04-11T23:00:00Z,13.2,0.0,Fitbit App
2026-04-11T23:05:00Z,11.9,0.0,Fitbit App
2026-04-11T23:10:00Z,14.4,0.0,Fitbit App
2026-04-11T23:15:00Z,14.5,0.0,Fitbit App
2026-04-11T23:20:00Z,11.8,0.0,Fitbit App
2026-04-11T23:25:00Z,14.4,0.0,Fitbit App
2026-04-11T23:30:00Z,11.0,0.0,Fitbit App
2026-04-11T23:35:00Z,10.5,0.0,Fitbit App
2026-04-11T23:40:00Z,9.4,0.0,Fitbit App
2026-04-11T23:45:00Z,10.2,0.0,Fitbit App
2026-04-11T23:50:00Z,12.6,0.0,Fitbit App
2026-04-11T23:55:00Z,13.9,0.0,Fitbit App
2026-04-12T00:00:00Z,10.6,0.0,Fitbit App
2026-04-12T00:05:00Z,12.5,0.0,Fitbit App
2026-04-12T00:10:00Z,12.6,0.0,Fitbit App
2026-04-12T00:15:00Z,14.4,0.0,Fitbit App
2026-04-12T00:20:00Z,14.3,0.0,Fitbit App
2026-04-12T00:25:00Z,14.5,0.0,Fitbit App
2026-04-12T00:30:00Z,10.9,0.0,Fitbit App
2026-04-12T00:35:00Z,14.3,0.0,Fitbit App
2026-04-12T00:40:00Z,12.1,0.0,Fitbit App
2026-04-12T00:45:00Z,15.4,0.0,Fitbit App
2026-04-12T00:50:00Z,12.1,0.0,Fitbit App
2026-04-12T00:55:00Z,10.6,0.0,Fitbit App
2026-04-12T01:00:00Z,17.0,0.0,Fitbit App
2026-04-12T01:05:00Z,17.5,0.0,Fitbit App
2026-04-12T01:10:00Z,9.9,0.0,Fitbit App
2026-04-12T01:15:00Z,11.5,0.0,Fitbit App
2026-04-12T01:20:00Z,14.5,0.0,Fitbit App
2026-04-12T01:25:00Z,11.6,0.0,Fitbit App
2026-04-12T01:30:00Z,17.8,0.0,Fitbit App
2026-04-12T01:35:00Z,21.4,0.0,Fitbit App
2026-04-12T01:40:00Z,20.7,0.0,Fitbit App
2026-04-12T01:45:00Z,19.3,0.0,Fitbit App
2026-04-12T01:50:00Z,21.8,0.0,Fitbit App
2026-04-12T01:55:00Z,21.5,0.0,Fitbit App
2026-04-12T02:00:00Z,24.8,0.0,Fitbit App
2026-04-12T02:05:00Z,22.4,0.0,Fitbit App
2026-04-12T02:10:00Z,44.7,0.0,Fitbit App
2026-04-12T02:15:00Z,16.3,0.0,Fitbit App
2026-04-12T02:20:00Z,18.5,0.0,Fitbit App
2026-04-12T02:25:00Z,15.1,0.0,Fitbit App
2026-04-12T02:30:00Z,11.4,0.0,Fitbit App
2026-04-12T02:35:00Z,10.6,0.0,Fitbit App
2026-04-12T02:40:00Z,9.8,0.0,Fitbit App
2026-04-12T02:45:00Z,25.8,0.0,Fitbit App
2026-04-12T02:50:00Z,28.5,0.0,Fitbit App
2026-04-12T02:55:00Z,26.9,0.0,Fitbit App
2026-04-12T03:00:00Z,28.9,0.0,Fitbit App
2026-04-12T03:05:00Z,28.8,0.0,Fitbit App
2026-04-12T03:10:00Z,30.4,0.0,Fitbit App
2026-04-12T03:15:00Z,27.0,0.0,Fitbit App
2026-04-12T03:20:00Z,19.5,0.0,Fitbit App
2026-04-12T03:25:00Z,16.5,0.0,Fitbit App
2026-04-12T03:30:00Z,18.0,0.0,Fitbit App
2026-04-12T03:35:00Z,11.4,0.0,Fitbit App
2026-04-12T03:40:00Z,11.1,0.0,Fitbit App
2026-04-12T03:45:00Z,13.3,0.0,Fitbit App
2026-04-12T04:20:00Z,24.4,0.0,Fitbit App
2026-04-12T04:25:00Z,34.3,0.0,Fitbit App
2026-04-12T04:30:00Z,25.2,0.0,Fitbit App
2026-04-12T04:35:00Z,24.6,0.0,Fitbit App
2026-04-12T04:40:00Z,23.5,0.0,Fitbit App
2026-04-12T04:45:00Z,21.3,0.0,Fitbit App
2026-04-12T04:50:00Z,26.1,0.0,Fitbit App
2026-04-12T04:55:00Z,25.0,0.0,Fitbit App
2026-04-12T05:00:00Z,23.2,0.0,Fitbit App
2026-04-12T05:05:00Z,19.4,0.0,Fitbit App
2026-04-12T05:10:00Z,18.7,0.0,Fitbit App
2026-04-12T05:15:00Z,19.9,0.0,Fitbit App
2026-04-12T05:20:00Z,20.8,0.0,Fitbit App
2026-04-12T05:25:00Z,19.8,0.0,Fitbit App
2026-04-12T05:30:00Z,18.9,0.0,Fitbit App
2026-04-12T05:35:00Z,16.1,0.0,Fitbit App
2026-04-12T05:40:00Z,11.8,0.0,Fitbit App
2026-04-12T05:45:00Z,21.2,0.0,Fitbit App
2026-04-12T05:50:00Z,22.3,0.0,Fitbit App
2026-04-12T05:55:00Z,19.5,0.0,Fitbit App
2026-04-12T06:00:00Z,18.1,0.0,Fitbit App
2026-04-12T06:05:00Z,18.8,0.0,Fitbit App
2026-04-12T06:10:00Z,21.8,0.0,Fitbit App
2026-04-12T06:15:00Z,19.2,0.0,Fitbit App
2026-04-12T06:20:00Z,21.1,0.0,Fitbit App
2026-04-12T06:45:00Z,10.6,0.0,Fitbit App
2026-04-12T21:35:00Z,15.3,0.0,Fitbit App
2026-04-12T21:40:00Z,12.3,0.0,Fitbit App
2026-04-12T21:45:00Z,15.6,0.0,Fitbit App
2026-04-12T21:50:00Z,13.3,0.0,Fitbit App
2026-04-12T21:55:00Z,14.5,0.0,Fitbit App
2026-04-12T22:00:00Z,15.0,0.0,Fitbit App
2026-04-12T22:05:00Z,14.0,0.0,Fitbit App
2026-04-12T22:10:00Z,15.2,0.0,Fitbit App
2026-04-12T22:15:00Z,13.3,0.0,Fitbit App
2026-04-12T22:20:00Z,15.0,0.0,Fitbit App
2026-04-12T22:25:00Z,15.4,0.0,Fitbit App
2026-04-12T22:30:00Z,14.4,0.0,Fitbit App
2026-04-12T22:35:00Z,15.0,0.0,Fitbit App
2026-04-12T22:40:00Z,15.6,0.0,Fitbit App
2026-04-12T22:45:00Z,10.8,0.0,Fitbit App
2026-04-12T22:50:00Z,8.7,0.0,Fitbit App
2026-04-12T22:55:00Z,10.8,0.0,Fitbit App
2026-04-12T23:00:00Z,14.2,0.0,Fitbit App
2026-04-12T23:05:00Z,13.2,0.0,Fitbit App
2026-04-12T23:25:00Z,16.1,0.0,Fitbit App
2026-04-12T23:35:00Z,20.3,0.0,Fitbit App
2026-04-12T23:40:00Z,23.9,0.0,Fitbit App
2026-04-12T23:45:00Z,27.7,0.0,Fitbit App
2026-04-12T23:50:00Z,26.3,0.0,Fitbit App
2026-04-12T23:55:00Z,25.8,0.0,Fitbit App
2026-04-13T00:00:00Z,26.1,0.0,Fitbit App
2026-04-13T00:05:00Z,26.2,0.0,Fitbit App
2026-04-13T00:10:00Z,24.5,0.0,Fitbit App
2026-04-13T00:15:00Z,26.7,0.0,Fitbit App
2026-04-13T00:20:00Z,38.9,0.0,Fitbit App
2026-04-13T00:30:00Z,27.4,0.0,Fitbit App
2026-04-13T00:35:00Z,32.9,0.0,Fitbit App
2026-04-13T00:40:00Z,34.3,0.0,Fitbit App
2026-04-13T00:45:00Z,25.1,0.0,Fitbit App
2026-04-13T00:50:00Z,20.5,0.0,Fitbit App
2026-04-13T00:55:00Z,42.1,0.0,Fitbit App
2026-04-13T01:10:00Z,27.1,0.0,Fitbit App
2026-04-13T01:15:00Z,15.1,0.0,Fitbit App
2026-04-13T01:20:00Z,13.8,0.0,Fitbit App
2026-04-13T01:25:00Z,10.2,0.0,Fitbit App
2026-04-13T01:30:00Z,9.5,0.0,Fitbit App
2026-04-13T01:35:00Z,10.6,0.0,Fitbit App
2026-04-13T01:40:00Z,11.5,0.0,Fitbit App
2026-04-13T01:45:00Z,12.5,0.0,Fitbit App
2026-04-13T01:50:00Z,12.8,0.0,Fitbit App
2026-04-13T01:55:00Z,12.2,0.0,Fitbit App
2026-04-13T02:00:00Z,11.5,0.0,Fitbit App
2026-04-13T02:05:00Z,10.6,0.0,Fitbit App
2026-04-13T02:10:00Z,11.9,0.0,Fitbit App
2026-04-13T02:15:00Z,11.1,0.0,Fitbit App
