timestamp,beats per minute,data source
2026-04-04T00:00:00Z,63.0,Charge 6
2026-04-04T00:00:03Z,63.0,Charge 6
2026-04-04T00:00:06Z,63.0,Charge 6
2026-04-04T00:00:09Z,63.0,Charge 6
2026-04-04T00:00:11Z,64.0,Charge 6
2026-04-04T00:00:14Z,64.0,Charge 6
2026-04-04T00:00:17Z,64.0,Charge 6
2026-04-04T00:00:19Z,63.0,Charge 6
2026-04-04T00:00:22Z,63.0,Charge 6
2026-04-04T00:00:25Z,64.0,Charge 6
2026-04-04T00:00:28Z,64.0,Charge 6
2026-04-04T00:00:31Z,64.0,Charge 6
2026-04-04T00:00:33Z,65.0,Charge 6
2026-04-04T00:00:36Z,64.0,Charge 6
2026-04-04T00:00:39Z,64.0,Charge 6
2026-04-04T00:00:42Z,64.0,Charge 6
2026-04-04T00:00:45Z,64.0,Charge 6
2026-04-04T00:00:48Z,64.0,Charge 6
2026-04-04T00:00:51Z,64.0,Charge 6
2026-04-04T00:00:54Z,64.0,Charge 6
2026-04-04T00:00:57Z,64.0,Charge 6
2026-04-04T00:00:59Z,63.0,Charge 6
2026-04-04T00:01:02Z,63.0,Charge 6
2026-04-04T00:01:05Z,63.0,Charge 6
2026-04-04T00:01:07Z,64.0,Charge 6
2026-04-04T00:01:10Z,64.0,Charge 6
2026-04-04T00:01:11Z,66.0,Charge 6
2026-04-04T00:01:13Z,67.0,Charge 6
2026-04-04T00:01:15Z,68.0,Charge 6
2026-04-04T00:01:18Z,68.0,Charge 6
2026-04-04T00:01:21Z,67.0,Charge 6
2026-04-04T00:01:22Z,66.0,Charge 6
2026-04-04T00:01:25Z,66.0,Charge 6
2026-04-04T00:01:28Z,66.0,Charge 6
2026-04-04T00:01:31Z,66.0,Charge 6
2026-04-04T00:01:34Z,66.0,Charge 6
2026-04-04T00:01:37Z,66.0,Charge 6
2026-04-04T00:01:40Z,66.0,Charge 6
2026-04-04T00:01:42Z,65.0,Charge 6
2026-04-04T00:01:45Z,64.0,Charge 6
2026-04-04T00:01:48Z,64.0,Charge 6
2026-04-04T00:01:51Z,64.0,Charge 6
2026-04-04T00:01:54Z,64.0,Charge 6
2026-04-04T00:01:57Z,65.0,Charge 6
2026-04-04T00:02:00Z,65.0,Charge 6
2026-04-04T00:02:01Z,64.0,Charge 6
2026-04-04T00:02:04Z,64.0,Charge 6
2026-04-04T00:02:07Z,64.0,Charge 6
2026-04-04T00:02:10Z,64.0,Charge 6
2026-04-04T00:02:13Z,64.0,Charge 6
2026-04-04T00:02:14Z,65.0,Charge 6
2026-04-04T00:02:16Z,65.0,Charge 6
2026-04-04T00:02:18Z,66.0,Charge 6
2026-04-04T00:02:21Z,66.0,Charge 6
2026-04-04T00:02:22Z,65.0,Charge 6
2026-04-04T00:02:25Z,65.0,Charge 6
2026-04-04T00:02:28Z,65.0,Charge 6
2026-04-04T00:02:31Z,65.0,Charge 6
2026-04-04T00:02:32Z,64.0,Charge 6
2026-04-04T00:02:35Z,64.0,Charge 6
2026-04-04T00:02:38Z,64.0,Charge 6
2026-04-04T00:02:41Z,64.0,Charge 6
2026-04-04T00:02:44Z,64.0,Charge 6
2026-04-04T00:02:47Z,64.0,Charge 6
2026-04-04T00:02:50Z,64.0,Charge 6
2026-04-04T00:02:53Z,64.0,Charge 6
2026-04-04T00:02:55Z,63.0,Charge 6
2026-04-04T00:02:57Z,64.0,Charge 6
2026-04-04T00:03:00Z,64.0,Charge 6
2026-04-04T00:03:03Z,64.0,Charge 6
2026-04-04T00:03:06Z,63.0,Charge 6
2026-04-04T00:03:09Z,63.0,Charge 6
2026-04-04T00:03:10Z,64.0,Charge 6
2026-04-04T00:03:13Z,64.0,Charge 6
2026-04-04T00:03:16Z,64.0,Charge 6
2026-04-04T00:03:19Z,64.0,Charge 6
2026-04-04T00:03:22Z,64.0,Charge 6
2026-04-04T00:03:25Z,64.0,Charge 6
2026-04-04T00:03:27Z,64.0,Charge 6
2026-04-04T00:03:29Z,63.0,Charge 6
2026-04-04T00:03:32Z,63.0,Charge 6
2026-04-04T00:03:35Z,63.0,Charge 6
2026-04-04T00:03:38Z,63.0,Charge 6
2026-04-04T00:03:39Z,64.0,Charge 6
2026-04-04T00:03:42Z,64.0,Charge 6
2026-04-04T00:03:45Z,65.0,Charge 6
2026-04-04T00:03:46Z,66.0,Charge 6
2026-04-04T00:03:49Z,66.0,Charge 6
2026-04-04T00:03:52Z,66.0,Charge 6
2026-04-04T00:03:55Z,66.0,Charge 6
2026-04-04T00:03:58Z,66.0,Charge 6
2026-04-04T00:04:00Z,65.0,Charge 6
2026-04-04T00:04:03Z,65.0,Charge 6
2026-04-04T00:04:04Z,64.0,Charge 6
2026-04-04T00:04:07Z,64.0,Charge 6
2026-04-04T00:04:10Z,64.0,Charge 6
2026-04-04T00:04:13Z,64.0,Charge 6
2026-04-04T00:04:16Z,64.0,Charge 6
2026-04-04T00:04:19Z,64.0,Charge 6
2026-04-04T00:04:22Z,64.0,Charge 6
2026-04-04T00:04:25Z,64.0,Charge 6
2026-04-04T00:04:28Z,64.0,Charge 6
2026-04-04T00:04:29Z,63.0,Charge 6
2026-04-04T00:04:32Z,63.0,Charge 6
2026-04-04T00:04:35Z,63.0,Charge 6
2026-04-04T00:04:36Z,63.0,Charge 6
2026-04-04T00:04:38Z,64.0,Charge 6
2026-04-04T00:04:41Z,64.0,Charge 6
2026-04-04T00:04:44Z,64.0,Charge 6
2026-04-04T00:04:47Z,64.0,Charge 6
2026-04-04T00:04:50Z,64.0,Charge 6
2026-04-04T00:04:53Z,64.0,Charge 6
2026-04-04T00:04:56Z,64.0,Charge 6
2026-04-04T00:04:59Z,64.0,Charge 6
2026-04-04T00:05:02Z,64.0,Charge 6
2026-04-04T00:05:05Z,64.0,Charge 6
2026-04-04T00:05:08Z,64.0,Charge 6
2026-04-04T00:05:11Z,64.0,Charge 6
2026-04-04T00:05:14Z,64.0,Charge 6
2026-04-04T00:05:17Z,64.0,Charge 6
2026-04-04T00:05:20Z,64.0,Charge 6
2026-04-04T00:05:22Z,64.0,Charge 6
2026-04-04T00:05:24Z,66.0,Charge 6
2026-04-04T00:05:26Z,67.0,Charge 6
2026-04-04T00:05:28Z,68.0,Charge 6
2026-04-04T00:05:31Z,68.0,Charge 6
2026-04-04T00:05:34Z,68.0,Charge 6
2026-04-04T00:05:37Z,68.0,Charge 6
2026-04-04T00:05:38Z,67.0,Charge 6
2026-04-04T00:05:40Z,66.0,Charge 6
2026-04-04T00:05:43Z,66.0,Charge 6
2026-04-04T00:05:44Z,65.0,Charge 6
2026-04-04T00:05:45Z,64.0,Charge 6
2026-04-04T00:05:48Z,64.0,Charge 6
2026-04-04T00:05:51Z,63.0,Charge 6
2026-04-04T00:05:54Z,63.0,Charge 6
2026-04-04T00:05:57Z,62.0,Charge 6
2026-04-04T00:05:59Z,63.0,Charge 6
2026-04-04T00:06:02Z,63.0,Charge 6
2026-04-04T00:06:05Z,63.0,Charge 6
2026-04-04T00:06:07Z,64.0,Charge 6
2026-04-04T00:06:10Z,64.0,Charge 6
2026-04-04T00:06:13Z,64.0,Charge 6
2026-04-04T00:06:16Z,64.0,Charge 6
2026-04-04T00:06:19Z,64.0,Charge 6
2026-04-04T00:06:22Z,64.0,Charge 6
2026-04-04T00:06:25Z,64.0,Charge 6
2026-04-04T00:06:28Z,64.0,Charge 6
2026-04-04T00:06:31Z,64.0,Charge 6
2026-04-04T00:06:34Z,64.0,Charge 6
2026-04-04T00:06:37Z,63.0,Charge 6
2026-04-04T00:06:40Z,63.0,Charge 6
2026-04-04T00:06:43Z,63.0,Charge 6
2026-04-04T00:06:46Z,63.0,Charge 6
2026-04-04T00:06:47Z,64.0,Charge 6
2026-04-04T00:06:50Z,64.0,Charge 6
2026-04-04T00:06:53Z,64.0,Charge 6
2026-04-04T00:06:56Z,64.0,Charge 6
2026-04-04T00:06:59Z,64.0,Charge 6
2026-04-04T00:07:00Z,64.0,Charge 6
2026-04-04T00:07:02Z,65.0,Charge 6
2026-04-04T00:07:04Z,66.0,Charge 6
2026-04-04T00:07:07Z,66.0,Charge 6
2026-04-04T00:07:08Z,67.0,Charge 6
2026-04-04T00:07:10Z,66.0,Charge 6
2026-04-04T00:07:13Z,66.0,Charge 6
2026-04-04T00:07:16Z,66.0,Charge 6
