timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-04-01T08:37:50Z,1,0,0,Charge 6
2026-04-01T08:37:51Z,2,0,0,Charge 6
2026-04-01T08:37:52Z,2,180,0,Charge 6
2026-04-01T08:37:53Z,2,290,0,Charge 6
2026-04-01T08:37:54Z,2,440,0,Charge 6
2026-04-01T08:37:55Z,1,570,0,Charge 6
2026-04-01T08:37:56Z,2,680,0,Charge 6
2026-04-01T08:37:57Z,2,760,0,Charge 6
2026-04-01T08:37:58Z,2,840,0,Charge 6
2026-04-01T08:37:59Z,2,880,0,Charge 6
2026-04-01T08:38:00Z,1,930,0,Charge 6
2026-04-01T08:38:01Z,2,960,0,Charge 6
2026-04-01T08:38:02Z,2,1210,0,Charge 6
2026-04-01T08:38:03Z,1,1200,0,Charge 6
2026-04-01T08:38:04Z,2,1180,0,Charge 6
2026-04-01T08:38:05Z,2,1200,0,Charge 6
2026-04-01T08:38:06Z,2,1230,0,Charge 6
2026-04-01T08:38:07Z,2,1240,0,Charge 6
2026-04-01T08:38:08Z,2,1290,0,Charge 6
2026-04-01T08:38:09Z,2,1320,0,Charge 6
2026-04-01T08:38:10Z,2,1350,0,Charge 6
2026-04-01T08:38:11Z,1,1340,0,Charge 6
2026-04-01T08:38:12Z,2,1320,0,Charge 6
2026-04-01T08:38:13Z,2,1320,0,Charge 6
2026-04-01T08:38:14Z,2,1320,0,Charge 6
2026-04-01T08:38:15Z,2,1320,0,Charge 6
2026-04-01T08:38:16Z,2,1340,0,Charge 6
2026-04-01T08:38:17Z,2,1370,0,Charge 6
2026-04-01T08:38:18Z,1,1370,0,Charge 6
2026-04-01T08:38:19Z,2,1360,0,Charge 6
2026-04-01T08:38:20Z,2,1360,0,Charge 6
2026-04-01T08:38:21Z,2,1360,0,Charge 6
2026-04-01T08:38:22Z,2,1350,0,Charge 6
2026-04-01T08:38:23Z,2,1380,0,Charge 6
2026-04-01T08:38:24Z,2,1370,0,Charge 6
2026-04-01T08:38:25Z,2,1380,0,Charge 6
2026-04-01T08:38:26Z,2,1380,0,Charge 6
2026-04-01T08:38:27Z,2,1390,0,Charge 6
2026-04-01T08:38:28Z,1,1370,0,Charge 6
2026-04-01T08:38:29Z,2,1380,0,Charge 6
2026-04-01T08:38:30Z,2,1370,0,Charge 6
2026-04-01T08:38:31Z,2,1380,0,Charge 6
2026-04-01T08:38:32Z,2,1360,0,Charge 6
2026-04-01T08:38:33Z,2,1380,0,Charge 6
2026-04-01T08:38:34Z,1,1360,0,Charge 6
2026-04-01T08:38:35Z,2,1370,0,Charge 6
2026-04-01T08:38:36Z,2,1370,0,Charge 6
2026-04-01T08:38:37Z,2,1370,0,Charge 6
2026-04-01T08:38:38Z,1,1360,0,Charge 6
2026-04-01T08:38:39Z,2,1360,0,Charge 6
2026-04-01T08:38:40Z,2,1350,0,Charge 6
2026-04-01T08:38:41Z,2,1350,0,Charge 6
2026-04-01T08:38:42Z,2,1350,0,Charge 6
2026-04-01T08:38:43Z,2,1350,0,Charge 6
2026-04-01T08:38:44Z,2,1350,0,Charge 6
2026-04-01T08:38:45Z,2,1360,0,Charge 6
2026-04-01T08:38:46Z,1,1350,0,Charge 6
2026-04-01T08:38:47Z,2,1360,0,Charge 6
2026-04-01T08:38:48Z,2,1350,0,Charge 6
2026-04-01T08:38:49Z,2,1350,0,Charge 6
2026-04-01T08:38:50Z,2,1350,0,Charge 6
2026-04-01T08:38:51Z,2,1350,0,Charge 6
2026-04-01T08:38:52Z,2,1350,0,Charge 6
2026-04-01T08:38:53Z,2,1350,0,Charge 6
2026-04-01T08:38:54Z,2,1350,0,Charge 6
2026-04-01T08:38:55Z,1,1360,0,Charge 6
2026-04-01T08:38:56Z,2,1350,0,Charge 6
2026-04-01T08:38:57Z,2,1350,0,Charge 6
2026-04-01T08:38:58Z,2,1350,0,Charge 6
2026-04-01T08:38:59Z,2,1340,0,Charge 6
2026-04-01T08:39:00Z,2,1360,0,Charge 6
2026-04-01T08:39:01Z,2,1350,0,Charge 6
2026-04-01T08:39:02Z,1,1350,0,Charge 6
2026-04-01T08:39:03Z,2,1350,0,Charge 6
2026-04-01T08:39:04Z,2,1340,0,Charge 6
2026-04-01T08:39:05Z,2,1350,0,Charge 6
2026-04-01T08:39:06Z,2,1340,0,Charge 6
2026-04-01T08:39:07Z,1,1350,0,Charge 6
2026-04-01T08:39:08Z,2,1340,0,Charge 6
2026-04-01T08:39:09Z,0,1260,0,Charge 6
2026-04-01T08:39:10Z,1,1150,0,Charge 6
2026-04-01T08:39:11Z,3,1120,0,Charge 6
2026-04-01T08:39:12Z,1,1090,0,Charge 6
2026-04-01T08:39:13Z,1,1030,0,Charge 6
2026-04-01T08:39:14Z,1,1030,0,Charge 6
2026-04-01T08:39:15Z,4,1120,0,Charge 6
2026-04-01T08:39:16Z,2,1140,0,Charge 6
2026-04-01T08:39:17Z,2,1200,0,Charge 6
2026-04-01T08:39:18Z,0,1210,0,Charge 6
2026-04-01T08:39:19Z,4,1340,0,Charge 6
2026-04-01T08:39:20Z,2,1330,0,Charge 6
2026-04-01T08:39:21Z,1,1340,0,Charge 6
2026-04-01T08:39:22Z,2,1340,0,Charge 6
2026-04-01T08:39:23Z,1,1330,0,Charge 6
2026-04-01T08:39:24Z,1,1250,0,Charge 6
2026-04-01T08:39:25Z,2,1190,0,Charge 6
2026-04-01T08:39:26Z,1,1140,0,Charge 6
2026-04-01T08:39:27Z,2,1110,0,Charge 6
2026-04-01T08:39:28Z,1,1080,0,Charge 6
2026-04-01T08:39:29Z,2,1070,0,Charge 6
2026-04-01T08:39:30Z,2,1090,0,Charge 6
2026-04-01T08:39:31Z,2,1090,0,Charge 6
2026-04-01T08:39:32Z,2,1090,0,Charge 6
2026-04-01T08:39:33Z,2,1180,0,Charge 6
2026-04-01T08:39:34Z,1,1180,0,Charge 6
2026-04-01T08:39:35Z,2,1180,0,Charge 6
2026-04-01T08:39:36Z,2,1190,0,Charge 6
2026-04-01T08:39:37Z,2,1180,0,Charge 6
2026-04-01T08:39:38Z,2,1190,0,Charge 6
2026-04-01T08:39:39Z,2,1250,0,Charge 6
2026-04-01T08:39:40Z,1,1250,0,Charge 6
2026-04-01T08:39:41Z,2,1250,0,Charge 6
2026-04-01T08:39:42Z,2,1250,0,Charge 6
2026-04-01T08:39:43Z,2,1250,0,Charge 6
2026-04-01T08:39:44Z,2,1260,0,Charge 6
2026-04-01T08:39:45Z,1,1260,0,Charge 6
2026-04-01T08:39:46Z,2,1260,0,Charge 6
2026-04-01T08:39:47Z,2,1250,0,Charge 6
2026-04-01T08:39:48Z,2,1260,0,Charge 6
