timestamp,beats per minute,data source
2026-03-27T00:00:02Z,58.0,Charge 6
2026-03-27T00:00:05Z,58.0,Charge 6
2026-03-27T00:00:08Z,58.0,Charge 6
2026-03-27T00:00:11Z,58.0,Charge 6
2026-03-27T00:00:14Z,58.0,Charge 6
2026-03-27T00:00:17Z,57.0,Charge 6
2026-03-27T00:00:18Z,58.0,Charge 6
2026-03-27T00:00:21Z,58.0,Charge 6
2026-03-27T00:00:22Z,57.0,Charge 6
2026-03-27T00:00:25Z,57.0,Charge 6
2026-03-27T00:00:26Z,58.0,Charge 6
2026-03-27T00:00:29Z,58.0,Charge 6
2026-03-27T00:00:32Z,58.0,Charge 6
2026-03-27T00:00:35Z,58.0,Charge 6
2026-03-27T00:00:38Z,58.0,Charge 6
2026-03-27T00:00:41Z,58.0,Charge 6
2026-03-27T00:00:43Z,59.0,Charge 6
2026-03-27T00:00:45Z,60.0,Charge 6
2026-03-27T00:00:47Z,60.0,Charge 6
2026-03-27T00:00:49Z,60.0,Charge 6
2026-03-27T00:00:52Z,60.0,Charge 6
2026-03-27T00:00:55Z,59.0,Charge 6
2026-03-27T00:00:58Z,59.0,Charge 6
2026-03-27T00:00:59Z,60.0,Charge 6
2026-03-27T00:01:01Z,59.0,Charge 6
2026-03-27T00:01:04Z,59.0,Charge 6
2026-03-27T00:01:05Z,58.0,Charge 6
2026-03-27T00:01:08Z,58.0,Charge 6
2026-03-27T00:01:11Z,58.0,Charge 6
2026-03-27T00:01:14Z,58.0,Charge 6
2026-03-27T00:01:16Z,57.0,Charge 6
2026-03-27T00:01:19Z,57.0,Charge 6
2026-03-27T00:01:22Z,57.0,Charge 6
2026-03-27T00:01:25Z,57.0,Charge 6
2026-03-27T00:01:26Z,58.0,Charge 6
2026-03-27T00:01:29Z,58.0,Charge 6
2026-03-27T00:01:32Z,58.0,Charge 6
2026-03-27T00:01:35Z,58.0,Charge 6
2026-03-27T00:01:38Z,58.0,Charge 6
2026-03-27T00:01:41Z,58.0,Charge 6
2026-03-27T00:01:44Z,58.0,Charge 6
2026-03-27T00:01:47Z,58.0,Charge 6
2026-03-27T00:01:50Z,58.0,Charge 6
2026-03-27T00:01:51Z,59.0,Charge 6
2026-03-27T00:01:54Z,59.0,Charge 6
2026-03-27T00:01:56Z,58.0,Charge 6
2026-03-27T00:01:58Z,58.0,Charge 6
2026-03-27T00:02:01Z,58.0,Charge 6
2026-03-27T00:02:04Z,58.0,Charge 6
2026-03-27T00:02:07Z,58.0,Charge 6
2026-03-27T00:02:08Z,57.0,Charge 6
2026-03-27T00:02:11Z,57.0,Charge 6
2026-03-27T00:02:14Z,57.0,Charge 6
2026-03-27T00:02:17Z,57.0,Charge 6
2026-03-27T00:02:20Z,57.0,Charge 6
2026-03-27T00:02:23Z,57.0,Charge 6
2026-03-27T00:02:25Z,58.0,Charge 6
2026-03-27T00:02:28Z,58.0,Charge 6
2026-03-27T00:02:31Z,58.0,Charge 6
2026-03-27T00:02:34Z,58.0,Charge 6
2026-03-27T00:02:37Z,58.0,Charge 6
2026-03-27T00:02:40Z,58.0,Charge 6
2026-03-27T00:02:43Z,58.0,Charge 6
2026-03-27T00:02:46Z,58.0,Charge 6
2026-03-27T00:02:49Z,58.0,Charge 6
2026-03-27T00:02:52Z,58.0,Charge 6
2026-03-27T00:02:55Z,58.0,Charge 6
2026-03-27T00:02:58Z,58.0,Charge 6
2026-03-27T00:03:01Z,58.0,Charge 6
2026-03-27T00:03:04Z,58.0,Charge 6
2026-03-27T00:03:07Z,58.0,Charge 6
2026-03-27T00:03:10Z,58.0,Charge 6
2026-03-27T00:03:13Z,58.0,Charge 6
2026-03-27T00:03:15Z,58.0,Charge 6
2026-03-27T00:03:18Z,58.0,Charge 6
2026-03-27T00:03:21Z,57.0,Charge 6
2026-03-27T00:03:24Z,57.0,Charge 6
2026-03-27T00:03:27Z,57.0,Charge 6
2026-03-27T00:03:30Z,57.0,Charge 6
2026-03-27T00:03:33Z,57.0,Charge 6
2026-03-27T00:03:36Z,57.0,Charge 6
2026-03-27T00:03:39Z,57.0,Charge 6
2026-03-27T00:03:42Z,57.0,Charge 6
2026-03-27T00:03:44Z,58.0,Charge 6
2026-03-27T00:03:47Z,58.0,Charge 6
2026-03-27T00:03:50Z,58.0,Charge 6
2026-03-27T00:03:53Z,58.0,Charge 6
2026-03-27T00:03:56Z,58.0,Charge 6
2026-03-27T00:03:59Z,58.0,Charge 6
2026-03-27T00:04:02Z,58.0,Charge 6
2026-03-27T00:04:05Z,58.0,Charge 6
2026-03-27T00:04:08Z,58.0,Charge 6
2026-03-27T00:04:11Z,58.0,Charge 6
2026-03-27T00:04:14Z,58.0,Charge 6
2026-03-27T00:04:17Z,58.0,Charge 6
2026-03-27T00:04:20Z,58.0,Charge 6
2026-03-27T00:04:23Z,58.0,Charge 6
2026-03-27T00:04:26Z,58.0,Charge 6
2026-03-27T00:04:29Z,58.0,Charge 6
2026-03-27T00:04:32Z,58.0,Charge 6
2026-03-27T00:04:34Z,58.0,Charge 6
2026-03-27T00:04:37Z,58.0,Charge 6
2026-03-27T00:04:40Z,58.0,Charge 6
2026-03-27T00:04:41Z,59.0,Charge 6
2026-03-27T00:04:44Z,59.0,Charge 6
2026-03-27T00:04:45Z,59.0,Charge 6
2026-03-27T00:04:47Z,58.0,Charge 6
2026-03-27T00:04:50Z,58.0,Charge 6
2026-03-27T00:04:53Z,58.0,Charge 6
2026-03-27T00:04:56Z,58.0,Charge 6
2026-03-27T00:04:57Z,57.0,Charge 6
2026-03-27T00:05:00Z,57.0,Charge 6
2026-03-27T00:05:03Z,57.0,Charge 6
2026-03-27T00:05:06Z,57.0,Charge 6
2026-03-27T00:05:09Z,57.0,Charge 6
2026-03-27T00:05:12Z,58.0,Charge 6
2026-03-27T00:05:15Z,58.0,Charge 6
2026-03-27T00:05:18Z,58.0,Charge 6
2026-03-27T00:05:21Z,58.0,Charge 6
2026-03-27T00:05:24Z,58.0,Charge 6
