timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-03-27T05:31:56Z,0,0,0,Charge 6
2026-03-27T05:31:57Z,0,0,0,Charge 6
2026-03-27T05:31:58Z,0,0,0,Charge 6
2026-03-27T05:31:59Z,0,0,0,Charge 6
2026-03-27T05:32:00Z,0,0,0,Charge 6
2026-03-27T05:32:01Z,0,0,0,Charge 6
2026-03-27T05:32:02Z,0,0,0,Charge 6
2026-03-27T05:32:03Z,0,0,0,Charge 6
2026-03-27T05:32:04Z,0,0,0,Charge 6
2026-03-27T05:32:05Z,0,0,0,Charge 6
2026-03-27T05:32:06Z,0,0,0,Charge 6
2026-03-27T05:32:07Z,0,0,0,Charge 6
2026-03-27T05:32:08Z,0,0,0,Charge 6
2026-03-27T05:32:09Z,0,0,0,Charge 6
2026-03-27T05:32:10Z,0,0,0,Charge 6
2026-03-27T05:32:11Z,0,0,0,Charge 6
2026-03-27T05:32:12Z,0,0,0,Charge 6
2026-03-27T05:32:13Z,0,0,0,Charge 6
2026-03-27T05:32:14Z,1,0,0,Charge 6
2026-03-27T05:32:15Z,1,0,0,Charge 6
2026-03-27T05:32:16Z,1,0,0,Charge 6
2026-03-27T05:32:17Z,1,120,0,Charge 6
2026-03-27T05:32:18Z,2,270,0,Charge 6
2026-03-27T05:32:19Z,2,450,0,Charge 6
2026-03-27T05:32:20Z,1,620,0,Charge 6
2026-03-27T05:32:21Z,1,770,0,Charge 6
2026-03-27T05:32:22Z,1,810,0,Charge 6
2026-03-27T05:32:23Z,1,790,0,Charge 6
2026-03-27T05:32:24Z,1,750,0,Charge 6
2026-03-27T05:32:25Z,1,720,0,Charge 6
2026-03-27T05:32:26Z,1,720,0,Charge 6
2026-03-27T05:32:27Z,1,700,0,Charge 6
2026-03-27T05:32:28Z,1,690,0,Charge 6
2026-03-27T05:32:29Z,1,670,0,Charge 6
2026-03-27T05:32:30Z,1,660,0,Charge 6
2026-03-27T05:32:31Z,1,660,0,Charge 6
2026-03-27T05:32:32Z,1,660,0,Charge 6
2026-03-27T05:32:33Z,1,640,0,Charge 6
2026-03-27T05:32:34Z,1,650,0,Charge 6
2026-03-27T05:32:35Z,2,680,0,Charge 6
2026-03-27T05:32:36Z,1,710,0,Charge 6
2026-03-27T05:32:37Z,2,750,0,Charge 6
2026-03-27T05:32:38Z,1,800,0,Charge 6
2026-03-27T05:32:39Z,1,820,0,Charge 6
2026-03-27T05:32:40Z,2,930,0,Charge 6
2026-03-27T05:32:41Z,2,980,0,Charge 6
2026-03-27T05:32:42Z,1,990,0,Charge 6
2026-03-27T05:32:43Z,1,980,0,Charge 6
2026-03-27T05:32:44Z,1,990,0,Charge 6
2026-03-27T05:32:45Z,1,980,0,Charge 6
2026-03-27T05:32:46Z,2,990,0,Charge 6
2026-03-27T05:32:47Z,2,980,0,Charge 6
2026-03-27T05:32:48Z,2,1020,0,Charge 6
2026-03-27T05:32:49Z,2,1090,0,Charge 6
2026-03-27T05:32:50Z,2,1170,0,Charge 6
2026-03-27T05:32:51Z,1,1210,0,Charge 6
2026-03-27T05:32:52Z,1,1200,0,Charge 6
2026-03-27T05:32:53Z,0,1190,0,Charge 6
2026-03-27T05:32:54Z,2,1180,0,Charge 6
2026-03-27T05:32:55Z,1,1070,0,Charge 6
2026-03-27T05:32:56Z,1,970,0,Charge 6
2026-03-27T05:32:57Z,1,920,0,Charge 6
2026-03-27T05:32:58Z,1,900,0,Charge 6
2026-03-27T05:32:59Z,1,860,0,Charge 6
2026-03-27T05:33:00Z,1,770,0,Charge 6
2026-03-27T05:33:01Z,2,770,0,Charge 6
2026-03-27T05:33:02Z,0,750,0,Charge 6
2026-03-27T05:33:03Z,1,730,0,Charge 6
2026-03-27T05:33:04Z,2,750,0,Charge 6
2026-03-27T05:33:05Z,2,790,0,Charge 6
2026-03-27T05:33:06Z,1,800,0,Charge 6
2026-03-27T05:33:07Z,1,830,0,Charge 6
2026-03-27T05:33:08Z,1,860,0,Charge 6
2026-03-27T05:33:09Z,1,910,0,Charge 6
2026-03-27T05:33:10Z,3,920,0,Charge 6
2026-03-27T05:33:11Z,1,920,0,Charge 6
2026-03-27T05:33:12Z,2,980,0,Charge 6
2026-03-27T05:33:13Z,2,1050,0,Charge 6
2026-03-27T05:33:14Z,2,1150,0,Charge 6
2026-03-27T05:33:15Z,1,1150,0,Charge 6
2026-03-27T05:33:16Z,2,1180,0,Charge 6
2026-03-27T05:33:17Z,2,1210,0,Charge 6
2026-03-27T05:33:18Z,1,1200,0,Charge 6
2026-03-27T05:33:19Z,2,1200,0,Charge 6
2026-03-27T05:33:20Z,1,1210,0,Charge 6
2026-03-27T05:33:21Z,2,1200,0,Charge 6
2026-03-27T05:33:22Z,2,1200,0,Charge 6
2026-03-27T05:33:23Z,2,1220,0,Charge 6
2026-03-27T05:33:24Z,1,1220,0,Charge 6
2026-03-27T05:33:25Z,2,1220,0,Charge 6
2026-03-27T05:33:26Z,1,1220,0,Charge 6
2026-03-27T05:33:27Z,2,1220,0,Charge 6
2026-03-27T05:33:28Z,2,1220,0,Charge 6
2026-03-27T05:33:29Z,1,1210,0,Charge 6
2026-03-27T05:33:30Z,1,1210,0,Charge 6
2026-03-27T05:33:31Z,4,1260,0,Charge 6
2026-03-27T05:33:32Z,1,1270,0,Charge 6
2026-03-27T05:33:33Z,1,1260,0,Charge 6
2026-03-27T05:33:34Z,3,1300,0,Charge 6
2026-03-27T05:33:35Z,2,1370,0,Charge 6
2026-03-27T05:33:36Z,2,1370,0,Charge 6
2026-03-27T05:33:37Z,2,1380,0,Charge 6
2026-03-27T05:33:38Z,2,1430,0,Charge 6
2026-03-27T05:33:39Z,3,1470,0,Charge 6
2026-03-27T05:33:40Z,1,1470,0,Charge 6
2026-03-27T05:33:41Z,2,1460,0,Charge 6
2026-03-27T05:33:42Z,1,1470,0,Charge 6
2026-03-27T05:33:43Z,2,1450,0,Charge 6
2026-03-27T05:33:44Z,2,1440,0,Charge 6
2026-03-27T05:33:45Z,1,1440,0,Charge 6
2026-03-27T05:33:46Z,1,1330,0,Charge 6
2026-03-27T05:33:47Z,1,1250,0,Charge 6
2026-03-27T05:33:48Z,4,1250,0,Charge 6
2026-03-27T05:33:49Z,1,1250,0,Charge 6
2026-03-27T05:33:50Z,2,1250,0,Charge 6
2026-03-27T05:33:51Z,1,1250,0,Charge 6
2026-03-27T05:33:52Z,2,1300,0,Charge 6
2026-03-27T05:33:53Z,3,1290,0,Charge 6
2026-03-27T05:33:54Z,2,1300,0,Charge 6
2026-03-27T05:33:55Z,2,1300,0,Charge 6
2026-03-27T05:33:56Z,1,1300,0,Charge 6
2026-03-27T05:33:57Z,3,1370,0,Charge 6
2026-03-27T05:33:58Z,2,1370,0,Charge 6
2026-03-27T05:33:59Z,1,1370,0,Charge 6
2026-03-27T05:34:00Z,2,1370,0,Charge 6
2026-03-27T05:34:01Z,1,1370,0,Charge 6
2026-03-27T05:34:02Z,2,1310,0,Charge 6
2026-03-27T05:34:03Z,2,1300,0,Charge 6
2026-03-27T05:34:04Z,2,1310,0,Charge 6
2026-03-27T05:34:05Z,1,1300,0,Charge 6
2026-03-27T05:34:06Z,2,1310,0,Charge 6
2026-03-27T05:34:07Z,2,1310,0,Charge 6
2026-03-27T05:34:08Z,1,1290,0,Charge 6
2026-03-27T05:34:09Z,3,1300,0,Charge 6
2026-03-27T05:34:10Z,2,1300,0,Charge 6
2026-03-27T05:34:11Z,2,1290,0,Charge 6
2026-03-27T05:34:12Z,1,1300,0,Charge 6
2026-03-27T05:34:13Z,2,1310,0,Charge 6
2026-03-27T05:34:14Z,1,1290,0,Charge 6
2026-03-27T05:34:15Z,1,1230,0,Charge 6
2026-03-27T05:34:16Z,4,1230,0,Charge 6
2026-03-27T05:34:17Z,2,1230,0,Charge 6
2026-03-27T05:34:18Z,3,1320,0,Charge 6
2026-03-27T05:34:19Z,2,1410,0,Charge 6
2026-03-27T05:34:20Z,2,1930,0,Charge 6
2026-03-27T05:34:21Z,1,1920,0,Charge 6
2026-03-27T05:34:22Z,2,1520,0,Charge 6
2026-03-27T05:34:23Z,2,1520,0,Charge 6
2026-03-27T05:34:24Z,1,1420,0,Charge 6
2026-03-27T05:34:25Z,3,1420,0,Charge 6
2026-03-27T05:34:26Z,1,1420,0,Charge 6
2026-03-27T05:34:27Z,2,1410,0,Charge 6
2026-03-27T05:34:28Z,1,1340,0,Charge 6
2026-03-27T05:34:29Z,3,1350,0,Charge 6
2026-03-27T05:34:30Z,1,1300,0,Charge 6
2026-03-27T05:34:31Z,2,1300,0,Charge 6
2026-03-27T05:34:32Z,2,1300,0,Charge 6
2026-03-27T05:34:33Z,1,1290,0,Charge 6
2026-03-27T05:34:34Z,2,1290,0,Charge 6
2026-03-27T05:34:35Z,2,1290,0,Charge 6
2026-03-27T05:34:36Z,2,1290,0,Charge 6
2026-03-27T05:34:37Z,1,1290,0,Charge 6
2026-03-27T05:34:38Z,1,1280,0,Charge 6
2026-03-27T05:34:39Z,3,1280,0,Charge 6
2026-03-27T05:34:40Z,3,1290,0,Charge 6
2026-03-27T05:34:41Z,2,1290,0,Charge 6
2026-03-27T05:34:42Z,2,1360,0,Charge 6
2026-03-27T05:34:43Z,2,1450,0,Charge 6
2026-03-27T05:34:44Z,1,1450,0,Charge 6
2026-03-27T05:34:45Z,1,1380,0,Charge 6
2026-03-27T05:34:46Z,2,1310,0,Charge 6
2026-03-27T05:34:47Z,2,1280,0,Charge 6
2026-03-27T05:34:48Z,1,1200,0,Charge 6
2026-03-27T05:34:49Z,2,1200,0,Charge 6
2026-03-27T05:34:50Z,1,1210,0,Charge 6
2026-03-27T05:34:51Z,1,1140,0,Charge 6
2026-03-27T05:34:52Z,2,1110,0,Charge 6
2026-03-27T05:34:53Z,3,1120,0,Charge 6
2026-03-27T05:34:54Z,1,1120,0,Charge 6
2026-03-27T05:34:55Z,2,1120,0,Charge 6
2026-03-27T05:34:56Z,2,1200,0,Charge 6
2026-03-27T05:34:57Z,1,1200,0,Charge 6
2026-03-27T05:34:58Z,2,1200,0,Charge 6
2026-03-27T05:34:59Z,1,1200,0,Charge 6
2026-03-27T05:35:00Z,3,1200,0,Charge 6
2026-03-27T05:35:01Z,2,1210,0,Charge 6
2026-03-27T05:35:02Z,1,1200,0,Charge 6
2026-03-27T05:35:03Z,1,1200,0,Charge 6
2026-03-27T05:35:04Z,4,1300,0,Charge 6
2026-03-27T05:35:05Z,1,1300,0,Charge 6
2026-03-27T05:35:06Z,1,1280,0,Charge 6
2026-03-27T05:35:07Z,1,1290,0,Charge 6
2026-03-27T05:35:08Z,2,1290,0,Charge 6
2026-03-27T05:35:09Z,1,1180,0,Charge 6
2026-03-27T05:35:10Z,1,1100,0,Charge 6
2026-03-27T05:35:11Z,4,1110,0,Charge 6
2026-03-27T05:35:12Z,1,1100,0,Charge 6
2026-03-27T05:35:13Z,3,1190,0,Charge 6
2026-03-27T05:35:14Z,1,1250,0,Charge 6
2026-03-27T05:35:15Z,1,1300,0,Charge 6
2026-03-27T05:35:16Z,3,1300,0,Charge 6
2026-03-27T05:35:17Z,3,1360,0,Charge 6
2026-03-27T05:35:18Z,2,1360,0,Charge 6
2026-03-27T05:35:19Z,2,1420,0,Charge 6
2026-03-27T05:35:20Z,2,1490,0,Charge 6
2026-03-27T05:35:21Z,1,1490,0,Charge 6
2026-03-27T05:35:22Z,2,1490,0,Charge 6
2026-03-27T05:35:23Z,2,1470,0,Charge 6
2026-03-27T05:35:24Z,2,1480,0,Charge 6
2026-03-27T05:35:25Z,2,1470,0,Charge 6
2026-03-27T05:35:26Z,2,1470,0,Charge 6
2026-03-27T05:35:27Z,2,1460,0,Charge 6
2026-03-27T05:35:28Z,1,1470,0,Charge 6
2026-03-27T05:35:29Z,2,1460,0,Charge 6
2026-03-27T05:35:30Z,2,1450,0,Charge 6
2026-03-27T05:35:31Z,3,1450,0,Charge 6
2026-03-27T05:35:32Z,2,1460,0,Charge 6
2026-03-27T05:35:33Z,2,1480,0,Charge 6
2026-03-27T05:35:34Z,2,1510,0,Charge 6
2026-03-27T05:35:35Z,2,1520,0,Charge 6
2026-03-27T05:35:36Z,1,1520,0,Charge 6
2026-03-27T05:35:37Z,2,1510,0,Charge 6
2026-03-27T05:35:38Z,2,1500,0,Charge 6
2026-03-27T05:35:39Z,3,1510,0,Charge 6
2026-03-27T05:35:40Z,2,1500,0,Charge 6
2026-03-27T05:35:41Z,2,1520,0,Charge 6
2026-03-27T05:35:42Z,1,1510,0,Charge 6
2026-03-27T05:35:43Z,2,1520,0,Charge 6
2026-03-27T05:35:44Z,2,1510,0,Charge 6
2026-03-27T05:35:45Z,1,1410,0,Charge 6
2026-03-27T05:35:46Z,3,1410,0,Charge 6
2026-03-27T05:35:47Z,2,1420,0,Charge 6
2026-03-27T05:35:48Z,2,1420,0,Charge 6
2026-03-27T05:35:49Z,2,1410,0,Charge 6
2026-03-27T05:35:50Z,3,1450,0,Charge 6
2026-03-27T05:35:51Z,2,1530,0,Charge 6
2026-03-27T05:35:52Z,2,1520,0,Charge 6
2026-03-27T05:35:53Z,1,1520,0,Charge 6
2026-03-27T05:35:54Z,2,1510,0,Charge 6
2026-03-27T05:35:55Z,2,1510,0,Charge 6
2026-03-27T05:35:56Z,2,1510,0,Charge 6
2026-03-27T05:35:57Z,2,1500,0,Charge 6
2026-03-27T05:35:58Z,2,1500,0,Charge 6
2026-03-27T05:35:59Z,2,1500,0,Charge 6
2026-03-27T05:36:00Z,2,1490,0,Charge 6
2026-03-27T05:36:01Z,2,1490,0,Charge 6
2026-03-27T05:36:02Z,2,1500,0,Charge 6
2026-03-27T05:36:03Z,2,1490,0,Charge 6
2026-03-27T05:36:04Z,2,1490,0,Charge 6
2026-03-27T05:36:05Z,2,1480,0,Charge 6
2026-03-27T05:36:06Z,1,1490,0,Charge 6
2026-03-27T05:36:07Z,2,1470,0,Charge 6
2026-03-27T05:36:08Z,2,1480,0,Charge 6
2026-03-27T05:36:09Z,3,1470,0,Charge 6
2026-03-27T05:36:10Z,1,1470,0,Charge 6
2026-03-27T05:36:11Z,1,1460,0,Charge 6
2026-03-27T05:36:12Z,3,1460,0,Charge 6
2026-03-27T05:36:13Z,2,1460,0,Charge 6
2026-03-27T05:36:14Z,2,1460,0,Charge 6
2026-03-27T05:36:15Z,3,1490,0,Charge 6
2026-03-27T05:36:16Z,2,1540,0,Charge 6
2026-03-27T05:36:17Z,2,1550,0,Charge 6
2026-03-27T05:36:18Z,1,1540,0,Charge 6
2026-03-27T05:36:19Z,1,1540,0,Charge 6
2026-03-27T05:36:20Z,1,1400,0,Charge 6
2026-03-27T05:36:21Z,3,1330,0,Charge 6
2026-03-27T05:36:22Z,1,1250,0,Charge 6
2026-03-27T05:36:23Z,1,1190,0,Charge 6
2026-03-27T05:36:24Z,2,1190,0,Charge 6
2026-03-27T05:36:25Z,4,1280,0,Charge 6
2026-03-27T05:36:26Z,3,1360,0,Charge 6
2026-03-27T05:36:27Z,1,1410,0,Charge 6
2026-03-27T05:36:28Z,2,1480,0,Charge 6
2026-03-27T05:36:29Z,2,1550,0,Charge 6
2026-03-27T05:36:30Z,2,1540,0,Charge 6
2026-03-27T05:36:31Z,2,1530,0,Charge 6
2026-03-27T05:36:32Z,2,1530,0,Charge 6
2026-03-27T05:36:33Z,2,1530,0,Charge 6
2026-03-27T05:36:34Z,2,1530,0,Charge 6
2026-03-27T05:36:35Z,2,1520,0,Charge 6
2026-03-27T05:36:36Z,1,1520,0,Charge 6
2026-03-27T05:36:37Z,1,1420,0,Charge 6
2026-03-27T05:36:38Z,2,1350,0,Charge 6
2026-03-27T05:36:39Z,1,1270,0,Charge 6
2026-03-27T05:36:40Z,2,1190,0,Charge 6
2026-03-27T05:36:41Z,2,1200,0,Charge 6
2026-03-27T05:36:42Z,2,1200,0,Charge 6
2026-03-27T05:36:43Z,2,1210,0,Charge 6
2026-03-27T05:36:44Z,1,1200,0,Charge 6
2026-03-27T05:36:45Z,1,1200,0,Charge 6
2026-03-27T05:36:46Z,4,1210,0,Charge 6
2026-03-27T05:36:47Z,1,1210,0,Charge 6
2026-03-27T05:36:48Z,2,1210,0,Charge 6
2026-03-27T05:36:49Z,2,1220,0,Charge 6
2026-03-27T05:36:50Z,2,1310,0,Charge 6
2026-03-27T05:36:51Z,1,1260,0,Charge 6
2026-03-27T05:36:52Z,2,1270,0,Charge 6
2026-03-27T05:36:53Z,2,1260,0,Charge 6
2026-03-27T05:36:54Z,1,1270,0,Charge 6
2026-03-27T05:36:55Z,2,1260,0,Charge 6
2026-03-27T05:36:56Z,1,1260,0,Charge 6
2026-03-27T05:36:57Z,3,1250,0,Charge 6
2026-03-27T05:36:58Z,1,1260,0,Charge 6
2026-03-27T05:36:59Z,1,1250,0,Charge 6
2026-03-27T05:37:00Z,3,1250,0,Charge 6
2026-03-27T05:37:01Z,1,1260,0,Charge 6
2026-03-27T05:37:02Z,1,1190,0,Charge 6
2026-03-27T05:37:03Z,3,1190,0,Charge 6
2026-03-27T05:37:04Z,2,1250,0,Charge 6
2026-03-27T05:37:05Z,2,1250,0,Charge 6
2026-03-27T05:37:06Z,2,1260,0,Charge 6
2026-03-27T05:37:07Z,2,1340,0,Charge 6
2026-03-27T05:37:08Z,3,1390,0,Charge 6
2026-03-27T05:37:09Z,1,1400,0,Charge 6
2026-03-27T05:37:10Z,2,1400,0,Charge 6
2026-03-27T05:37:11Z,2,1400,0,Charge 6
2026-03-27T05:37:12Z,1,1400,0,Charge 6
2026-03-27T05:37:13Z,3,1390,0,Charge 6
2026-03-27T05:37:14Z,2,1390,0,Charge 6
2026-03-27T05:37:15Z,2,1390,0,Charge 6
2026-03-27T05:37:16Z,2,1400,0,Charge 6
2026-03-27T05:37:17Z,2,1440,0,Charge 6
2026-03-27T05:37:18Z,2,1430,0,Charge 6
2026-03-27T05:37:19Z,2,1440,0,Charge 6
2026-03-27T05:37:20Z,1,1440,0,Charge 6
2026-03-27T05:37:21Z,2,1430,0,Charge 6
2026-03-27T05:37:22Z,2,1430,0,Charge 6
2026-03-27T05:37:23Z,1,1360,0,Charge 6
2026-03-27T05:37:24Z,1,1260,0,Charge 6
2026-03-27T05:37:25Z,2,1270,0,Charge 6
2026-03-27T05:37:26Z,2,1260,0,Charge 6
2026-03-27T05:37:27Z,2,1250,0,Charge 6
2026-03-27T05:37:28Z,1,1260,0,Charge 6
2026-03-27T05:37:29Z,1,1260,0,Charge 6
2026-03-27T05:37:30Z,2,1260,0,Charge 6
2026-03-27T05:37:31Z,1,1250,0,Charge 6
2026-03-27T05:37:32Z,1,1190,0,Charge 6
2026-03-27T05:37:33Z,1,1110,0,Charge 6
2026-03-27T05:37:34Z,4,1110,0,Charge 6
2026-03-27T05:37:35Z,2,1110,0,Charge 6
2026-03-27T05:37:36Z,2,1200,0,Charge 6
2026-03-27T05:37:37Z,2,1290,0,Charge 6
2026-03-27T05:37:38Z,1,1360,0,Charge 6
2026-03-27T05:37:39Z,2,1360,0,Charge 6
2026-03-27T05:37:40Z,1,1350,0,Charge 6
2026-03-27T05:37:41Z,3,1350,0,Charge 6
2026-03-27T05:37:42Z,2,1350,0,Charge 6
2026-03-27T05:37:43Z,2,1350,0,Charge 6
2026-03-27T05:37:44Z,2,1350,0,Charge 6
2026-03-27T05:37:45Z,2,1410,0,Charge 6
2026-03-27T05:37:46Z,2,1410,0,Charge 6
2026-03-27T05:37:47Z,2,1400,0,Charge 6
2026-03-27T05:37:48Z,3,1460,0,Charge 6
2026-03-27T05:37:49Z,1,1450,0,Charge 6
2026-03-27T05:37:50Z,2,1450,0,Charge 6
2026-03-27T05:37:51Z,2,1450,0,Charge 6
2026-03-27T05:37:52Z,2,1440,0,Charge 6
2026-03-27T05:37:53Z,3,1450,0,Charge 6
2026-03-27T05:37:54Z,1,1440,0,Charge 6
2026-03-27T05:37:55Z,2,1450,0,Charge 6
2026-03-27T05:37:56Z,2,1440,0,Charge 6
2026-03-27T05:37:57Z,1,1450,0,Charge 6
2026-03-27T05:37:58Z,2,1370,0,Charge 6
2026-03-27T05:37:59Z,2,1360,0,Charge 6
2026-03-27T05:38:00Z,2,1370,0,Charge 6
2026-03-27T05:38:01Z,1,1310,0,Charge 6
