timestamp,beats per minute,data source
2026-04-08T00:17:27Z,56.0,Charge 6
2026-04-08T00:17:30Z,55.0,Charge 6
2026-04-08T00:17:32Z,55.0,Charge 6
2026-04-08T00:17:34Z,56.0,Charge 6
2026-04-08T00:17:37Z,56.0,Charge 6
2026-04-08T00:17:40Z,56.0,Charge 6
2026-04-08T00:17:43Z,56.0,Charge 6
2026-04-08T00:17:46Z,56.0,Charge 6
2026-04-08T00:17:49Z,56.0,Charge 6
2026-04-08T00:17:52Z,56.0,Charge 6
2026-04-08T00:17:53Z,55.0,Charge 6
2026-04-08T00:17:56Z,55.0,Charge 6
2026-04-08T00:17:59Z,55.0,Charge 6
2026-04-08T00:18:02Z,55.0,Charge 6
2026-04-08T00:18:03Z,56.0,Charge 6
2026-04-08T00:18:06Z,56.0,Charge 6
2026-04-08T00:18:09Z,56.0,Charge 6
2026-04-08T00:18:12Z,56.0,Charge 6
2026-04-08T00:18:15Z,56.0,Charge 6
2026-04-08T00:18:18Z,56.0,Charge 6
2026-04-08T00:18:21Z,56.0,Charge 6
2026-04-08T00:18:24Z,56.0,Charge 6
2026-04-08T00:18:27Z,56.0,Charge 6
2026-04-08T00:18:30Z,56.0,Charge 6
2026-04-08T00:18:33Z,56.0,Charge 6
2026-04-08T00:18:36Z,56.0,Charge 6
2026-04-08T00:18:39Z,56.0,Charge 6
2026-04-08T00:18:42Z,56.0,Charge 6
2026-04-08T00:18:45Z,56.0,Charge 6
2026-04-08T00:18:47Z,56.0,Charge 6
2026-04-08T00:18:50Z,56.0,Charge 6
2026-04-08T00:18:53Z,56.0,Charge 6
2026-04-08T00:18:56Z,56.0,Charge 6
2026-04-08T00:18:59Z,56.0,Charge 6
2026-04-08T00:19:02Z,56.0,Charge 6
2026-04-08T00:19:05Z,56.0,Charge 6
2026-04-08T00:19:08Z,56.0,Charge 6
2026-04-08T00:19:11Z,56.0,Charge 6
2026-04-08T00:19:14Z,56.0,Charge 6
2026-04-08T00:19:17Z,56.0,Charge 6
2026-04-08T00:19:20Z,56.0,Charge 6
2026-04-08T00:19:23Z,56.0,Charge 6
2026-04-08T00:19:24Z,55.0,Charge 6
2026-04-08T00:19:27Z,55.0,Charge 6
2026-04-08T00:19:30Z,55.0,Charge 6
2026-04-08T00:19:33Z,55.0,Charge 6
2026-04-08T00:19:36Z,55.0,Charge 6
2026-04-08T00:19:39Z,55.0,Charge 6
2026-04-08T00:19:41Z,56.0,Charge 6
2026-04-08T00:19:44Z,56.0,Charge 6
2026-04-08T00:19:47Z,56.0,Charge 6
2026-04-08T00:19:50Z,56.0,Charge 6
2026-04-08T00:19:53Z,56.0,Charge 6
2026-04-08T00:19:56Z,57.0,Charge 6
2026-04-08T00:19:59Z,57.0,Charge 6
2026-04-08T00:20:02Z,57.0,Charge 6
2026-04-08T00:20:04Z,56.0,Charge 6
2026-04-08T00:20:07Z,56.0,Charge 6
2026-04-08T00:20:10Z,56.0,Charge 6
2026-04-08T00:20:13Z,56.0,Charge 6
2026-04-08T00:20:16Z,56.0,Charge 6
2026-04-08T00:20:19Z,56.0,Charge 6
2026-04-08T00:20:22Z,56.0,Charge 6
2026-04-08T00:20:25Z,56.0,Charge 6
2026-04-08T00:20:28Z,56.0,Charge 6
2026-04-08T00:20:31Z,56.0,Charge 6
2026-04-08T00:20:34Z,56.0,Charge 6
2026-04-08T00:20:36Z,58.0,Charge 6
2026-04-08T00:20:39Z,58.0,Charge 6
2026-04-08T00:20:42Z,58.0,Charge 6
2026-04-08T00:20:45Z,58.0,Charge 6
2026-04-08T00:20:48Z,58.0,Charge 6
2026-04-08T00:20:51Z,58.0,Charge 6
2026-04-08T00:20:52Z,57.0,Charge 6
2026-04-08T00:20:54Z,56.0,Charge 6
2026-04-08T00:20:57Z,56.0,Charge 6
2026-04-08T00:20:58Z,57.0,Charge 6
2026-04-08T00:21:01Z,57.0,Charge 6
2026-04-08T00:21:04Z,57.0,Charge 6
2026-04-08T00:21:07Z,57.0,Charge 6
2026-04-08T00:21:09Z,56.0,Charge 6
2026-04-08T00:21:12Z,56.0,Charge 6
2026-04-08T00:21:15Z,56.0,Charge 6
2026-04-08T00:21:17Z,56.0,Charge 6
2026-04-08T00:21:20Z,56.0,Charge 6
2026-04-08T00:21:23Z,56.0,Charge 6
2026-04-08T00:21:26Z,56.0,Charge 6
2026-04-08T00:21:29Z,56.0,Charge 6
2026-04-08T00:21:32Z,56.0,Charge 6
2026-04-08T00:21:34Z,55.0,Charge 6
2026-04-08T00:21:36Z,56.0,Charge 6
2026-04-08T00:21:39Z,56.0,Charge 6
2026-04-08T00:21:42Z,56.0,Charge 6
2026-04-08T00:21:45Z,56.0,Charge 6
2026-04-08T00:21:48Z,56.0,Charge 6
2026-04-08T00:21:51Z,55.0,Charge 6
2026-04-08T00:21:54Z,55.0,Charge 6
2026-04-08T00:21:57Z,55.0,Charge 6
2026-04-08T00:22:00Z,55.0,Charge 6
2026-04-08T00:22:01Z,56.0,Charge 6
2026-04-08T00:22:04Z,56.0,Charge 6
2026-04-08T00:22:05Z,55.0,Charge 6
2026-04-08T00:22:08Z,55.0,Charge 6
2026-04-08T00:22:11Z,55.0,Charge 6
2026-04-08T00:22:12Z,54.0,Charge 6
2026-04-08T00:22:14Z,55.0,Charge 6
2026-04-08T00:22:17Z,55.0,Charge 6
2026-04-08T00:22:18Z,56.0,Charge 6
2026-04-08T00:22:21Z,56.0,Charge 6
2026-04-08T00:22:24Z,57.0,Charge 6
2026-04-08T00:22:26Z,57.0,Charge 6
2026-04-08T00:22:29Z,57.0,Charge 6
2026-04-08T00:22:32Z,57.0,Charge 6
2026-04-08T00:22:35Z,57.0,Charge 6
2026-04-08T00:22:38Z,57.0,Charge 6
2026-04-08T00:22:39Z,58.0,Charge 6
2026-04-08T00:22:41Z,57.0,Charge 6
