timestamp,beats per minute,data source
2026-03-25T20:10:20Z,76.0,Charge 6
2026-03-25T20:10:23Z,76.0,Charge 6
2026-03-25T20:10:26Z,75.0,Charge 6
2026-03-25T20:10:29Z,74.0,Charge 6
2026-03-25T20:10:31Z,75.0,Charge 6
2026-03-25T20:10:33Z,74.0,Charge 6
2026-03-25T20:10:35Z,75.0,Charge 6
2026-03-25T20:10:38Z,75.0,Charge 6
2026-03-25T20:10:41Z,76.0,Charge 6
2026-03-25T20:10:44Z,76.0,Charge 6
2026-03-25T20:10:47Z,76.0,Charge 6
2026-03-25T20:10:50Z,76.0,Charge 6
2026-03-25T20:10:52Z,77.0,Charge 6
2026-03-25T20:10:55Z,77.0,Charge 6
2026-03-25T20:10:58Z,76.0,Charge 6
2026-03-25T20:11:01Z,76.0,Charge 6
2026-03-25T20:11:02Z,77.0,Charge 6
2026-03-25T20:11:05Z,77.0,Charge 6
2026-03-25T20:11:08Z,78.0,Charge 6
2026-03-25T20:11:10Z,80.0,Charge 6
2026-03-25T20:11:12Z,82.0,Charge 6
2026-03-25T20:11:14Z,83.0,Charge 6
2026-03-25T20:11:15Z,82.0,Charge 6
2026-03-25T20:11:17Z,82.0,Charge 6
2026-03-25T20:11:19Z,81.0,Charge 6
2026-03-25T20:11:21Z,80.0,Charge 6
2026-03-25T20:11:24Z,80.0,Charge 6
2026-03-25T20:11:25Z,80.0,Charge 6
2026-03-25T20:11:27Z,81.0,Charge 6
2026-03-25T20:11:30Z,81.0,Charge 6
2026-03-25T20:11:31Z,79.0,Charge 6
2026-03-25T20:11:33Z,78.0,Charge 6
2026-03-25T20:11:35Z,77.0,Charge 6
2026-03-25T20:11:37Z,76.0,Charge 6
2026-03-25T20:11:38Z,74.0,Charge 6
2026-03-25T20:11:41Z,74.0,Charge 6
2026-03-25T20:11:42Z,72.0,Charge 6
2026-03-25T20:11:45Z,72.0,Charge 6
2026-03-25T20:11:46Z,71.0,Charge 6
2026-03-25T20:11:48Z,70.0,Charge 6
2026-03-25T20:11:51Z,70.0,Charge 6
2026-03-25T20:11:54Z,70.0,Charge 6
2026-03-25T20:11:56Z,69.0,Charge 6
2026-03-25T20:11:58Z,68.0,Charge 6
2026-03-25T20:12:00Z,68.0,Charge 6
2026-03-25T20:12:02Z,67.0,Charge 6
2026-03-25T20:12:03Z,66.0,Charge 6
2026-03-25T20:12:06Z,66.0,Charge 6
2026-03-25T20:12:09Z,65.0,Charge 6
2026-03-25T20:12:11Z,64.0,Charge 6
2026-03-25T20:12:14Z,64.0,Charge 6
2026-03-25T20:12:17Z,64.0,Charge 6
2026-03-25T20:12:20Z,64.0,Charge 6
2026-03-25T20:12:21Z,65.0,Charge 6
2026-03-25T20:12:23Z,65.0,Charge 6
2026-03-25T20:12:25Z,66.0,Charge 6
2026-03-25T20:12:26Z,66.0,Charge 6
2026-03-25T20:12:29Z,66.0,Charge 6
2026-03-25T20:12:30Z,65.0,Charge 6
2026-03-25T20:12:32Z,65.0,Charge 6
2026-03-25T20:12:34Z,64.0,Charge 6
2026-03-25T20:12:37Z,64.0,Charge 6
2026-03-25T20:12:40Z,64.0,Charge 6
2026-03-25T20:12:43Z,64.0,Charge 6
2026-03-25T20:12:46Z,64.0,Charge 6
2026-03-25T20:12:49Z,64.0,Charge 6
2026-03-25T20:12:52Z,64.0,Charge 6
2026-03-25T20:12:53Z,65.0,Charge 6
2026-03-25T20:12:55Z,67.0,Charge 6
2026-03-25T20:12:57Z,68.0,Charge 6
2026-03-25T20:12:59Z,69.0,Charge 6
2026-03-25T20:13:01Z,68.0,Charge 6
2026-03-25T20:13:04Z,68.0,Charge 6
2026-03-25T20:13:05Z,68.0,Charge 6
2026-03-25T20:13:08Z,68.0,Charge 6
2026-03-25T20:13:11Z,67.0,Charge 6
2026-03-25T20:13:14Z,66.0,Charge 6
2026-03-25T20:13:17Z,66.0,Charge 6
2026-03-25T20:13:18Z,65.0,Charge 6
2026-03-25T20:13:21Z,65.0,Charge 6
2026-03-25T20:13:22Z,64.0,Charge 6
2026-03-25T20:13:24Z,64.0,Charge 6
2026-03-25T20:13:26Z,65.0,Charge 6
2026-03-25T20:13:28Z,66.0,Charge 6
2026-03-25T20:13:31Z,66.0,Charge 6
2026-03-25T20:13:34Z,66.0,Charge 6
2026-03-25T20:13:37Z,66.0,Charge 6
2026-03-25T20:13:40Z,66.0,Charge 6
2026-03-25T20:13:43Z,66.0,Charge 6
2026-03-25T20:13:46Z,66.0,Charge 6
2026-03-25T20:13:49Z,66.0,Charge 6
2026-03-25T20:13:52Z,66.0,Charge 6
