timestamp,lap time,stroke count,stroke type,data source
2026-04-09T14:25:14Z,00:00:27.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:30:54Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:33:01Z,00:00:32.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:34:27Z,00:00:30.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:35:20Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:35:41Z,00:00:49.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:37:08Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:45:03Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:45:21Z,00:00:14.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:45:48Z,00:00:24.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:50:36Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T14:51:48Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T15:01:31Z,00:00:34.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T15:04:38Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T16:05:33Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T16:06:46Z,00:00:26.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T16:11:15Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T19:06:52Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T19:08:19Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-09T19:10:15Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T05:43:19Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T05:45:23Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T05:47:22Z,00:00:13.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T05:49:28Z,00:00:15.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T05:51:21Z,00:00:15.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T05:52:27Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T05:53:18Z,00:00:22.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T06:05:37Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T06:13:18Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T07:18:28Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T07:31:30Z,00:00:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T07:37:14Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T13:46:39Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T15:24:52Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T15:25:29Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T15:29:17Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T15:47:07Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T15:50:16Z,00:00:57.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T15:51:40Z,00:00:47.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T15:53:24Z,00:00:45.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T15:54:22Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-10T15:54:56Z,00:00:32.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-11T05:41:51Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-11T06:56:57Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-11T06:58:06Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-11T07:01:10Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-11T07:39:18Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-11T07:40:26Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-11T17:02:39Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-11T17:20:09Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-12T08:26:09Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-12T08:27:27Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-12T13:46:26Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-12T19:46:12Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-12T19:53:43Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T04:52:23Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T04:54:39Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T04:56:49Z,00:00:15.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T04:58:41Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T04:59:43Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T05:00:58Z,00:00:16.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T05:02:06Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T05:02:54Z,00:00:26.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T05:04:08Z,00:00:21.000,16,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T05:24:49Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-04-13T06:48:58Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
