timestamp,beats per minute,data source
2026-04-13T00:00:00Z,54.0,Charge 6
2026-04-13T00:00:03Z,54.0,Charge 6
2026-04-13T00:00:06Z,54.0,Charge 6
2026-04-13T00:00:08Z,55.0,Charge 6
2026-04-13T00:00:11Z,55.0,Charge 6
2026-04-13T00:00:12Z,56.0,Charge 6
2026-04-13T00:00:15Z,56.0,Charge 6
2026-04-13T00:00:16Z,55.0,Charge 6
2026-04-13T00:00:18Z,54.0,Charge 6
2026-04-13T00:00:21Z,54.0,Charge 6
2026-04-13T00:00:24Z,54.0,Charge 6
2026-04-13T00:00:27Z,54.0,Charge 6
2026-04-13T00:00:30Z,54.0,Charge 6
2026-04-13T00:00:33Z,54.0,Charge 6
2026-04-13T00:00:36Z,54.0,Charge 6
2026-04-13T00:00:39Z,54.0,Charge 6
2026-04-13T00:00:42Z,54.0,Charge 6
2026-04-13T00:00:45Z,54.0,Charge 6
2026-04-13T00:00:48Z,54.0,Charge 6
2026-04-13T00:00:51Z,54.0,Charge 6
2026-04-13T00:00:52Z,54.0,Charge 6
2026-04-13T00:00:55Z,54.0,Charge 6
2026-04-13T00:00:58Z,54.0,Charge 6
2026-04-13T00:01:01Z,54.0,Charge 6
2026-04-13T00:01:04Z,54.0,Charge 6
2026-04-13T00:01:07Z,54.0,Charge 6
2026-04-13T00:01:10Z,54.0,Charge 6
2026-04-13T00:01:13Z,54.0,Charge 6
2026-04-13T00:01:16Z,54.0,Charge 6
2026-04-13T00:01:19Z,54.0,Charge 6
2026-04-13T00:01:22Z,54.0,Charge 6
2026-04-13T00:01:25Z,54.0,Charge 6
2026-04-13T00:01:28Z,54.0,Charge 6
2026-04-13T00:01:31Z,54.0,Charge 6
2026-04-13T00:01:34Z,54.0,Charge 6
2026-04-13T00:01:37Z,54.0,Charge 6
2026-04-13T00:01:40Z,54.0,Charge 6
2026-04-13T00:01:43Z,54.0,Charge 6
2026-04-13T00:01:46Z,54.0,Charge 6
2026-04-13T00:01:49Z,54.0,Charge 6
2026-04-13T00:01:52Z,55.0,Charge 6
2026-04-13T00:01:54Z,56.0,Charge 6
2026-04-13T00:01:57Z,56.0,Charge 6
2026-04-13T00:02:00Z,56.0,Charge 6
2026-04-13T00:02:01Z,55.0,Charge 6
2026-04-13T00:02:03Z,54.0,Charge 6
2026-04-13T00:02:06Z,54.0,Charge 6
2026-04-13T00:02:07Z,54.0,Charge 6
2026-04-13T00:02:10Z,54.0,Charge 6
2026-04-13T00:02:13Z,54.0,Charge 6
2026-04-13T00:02:16Z,54.0,Charge 6
2026-04-13T00:02:19Z,54.0,Charge 6
2026-04-13T00:02:22Z,54.0,Charge 6
2026-04-13T00:02:25Z,54.0,Charge 6
2026-04-13T00:02:28Z,54.0,Charge 6
2026-04-13T00:02:31Z,54.0,Charge 6
2026-04-13T00:02:34Z,54.0,Charge 6
2026-04-13T00:02:37Z,54.0,Charge 6
2026-04-13T00:02:40Z,54.0,Charge 6
2026-04-13T00:02:43Z,54.0,Charge 6
2026-04-13T00:02:46Z,55.0,Charge 6
2026-04-13T00:02:49Z,54.0,Charge 6
2026-04-13T00:02:52Z,54.0,Charge 6
2026-04-13T00:02:55Z,54.0,Charge 6
2026-04-13T00:02:58Z,54.0,Charge 6
2026-04-13T00:03:01Z,54.0,Charge 6
2026-04-13T00:03:04Z,54.0,Charge 6
2026-04-13T00:03:07Z,54.0,Charge 6
2026-04-13T00:03:10Z,54.0,Charge 6
2026-04-13T00:03:13Z,54.0,Charge 6
2026-04-13T00:03:16Z,54.0,Charge 6
2026-04-13T00:03:19Z,54.0,Charge 6
2026-04-13T00:03:22Z,54.0,Charge 6
2026-04-13T00:03:25Z,54.0,Charge 6
2026-04-13T00:03:26Z,54.0,Charge 6
