timestamp,Infrared to Red Signal Ratio
04/04/26 00:34:30,0
04/04/26 00:35:30,-4
04/04/26 00:36:30,-46
04/04/26 00:37:30,37
04/04/26 00:38:30,38
04/04/26 00:39:30,-4
04/04/26 00:40:30,-26
04/04/26 00:41:30,9
04/04/26 00:42:30,-24
04/04/26 00:43:30,7
04/04/26 00:44:30,0
04/04/26 00:45:30,-12
04/04/26 00:46:30,0
04/04/26 00:47:30,-1
04/04/26 00:48:30,-29
04/04/26 00:50:00,-56
04/04/26 00:51:00,-8
04/04/26 00:52:00,-3
04/04/26 00:53:00,11
04/04/26 00:54:00,0
04/04/26 00:55:00,0
04/04/26 00:56:02,0
04/04/26 00:57:02,16
04/04/26 00:58:02,1
04/04/26 00:59:02,15
04/04/26 01:00:02,9
04/04/26 01:01:02,8
04/04/26 01:02:02,25
04/04/26 01:03:02,-2
04/04/26 01:04:02,29
04/04/26 01:05:02,6
04/04/26 01:06:02,0
04/04/26 01:07:02,-8
04/04/26 01:08:02,-45
04/04/26 01:09:02,0
04/04/26 01:10:02,-3
04/04/26 01:11:03,-10
04/04/26 01:12:03,0
04/04/26 01:13:03,0
04/04/26 01:14:03,0
04/04/26 01:15:03,0
04/04/26 01:16:03,0
04/04/26 01:17:03,0
04/04/26 01:18:03,14
04/04/26 01:19:03,15
04/04/26 01:20:03,0
04/04/26 01:21:03,-7
04/04/26 01:22:03,0
04/04/26 01:23:03,8
04/04/26 01:24:03,-4
04/04/26 01:25:03,0
04/04/26 01:26:05,0
04/04/26 01:27:05,0
04/04/26 01:28:05,-5
04/04/26 01:29:05,-38
04/04/26 01:30:05,-54
04/04/26 01:31:05,-33
04/04/26 01:32:05,0
04/04/26 01:33:05,-75
04/04/26 01:34:05,7
04/04/26 01:35:05,61
04/04/26 01:36:05,23
04/04/26 01:37:05,0
04/04/26 01:38:05,30
04/04/26 01:39:05,45
04/04/26 01:40:05,-2
04/04/26 01:41:05,-9
04/04/26 01:42:05,-19
04/04/26 01:43:05,-4
04/04/26 01:44:05,-2
04/04/26 01:45:05,-4
04/04/26 01:46:05,-18
04/04/26 01:47:05,-4
04/04/26 01:48:05,-22
04/04/26 01:49:05,-80
04/04/26 01:50:05,12
