timestamp,Infrared to Red Signal Ratio
04/01/26 07:02:27,-4
04/01/26 07:03:27,-4
04/01/26 07:04:27,-12
04/01/26 07:05:27,-11
04/01/26 07:06:27,0
04/01/26 07:07:27,-4
04/01/26 07:08:27,-13
04/01/26 07:09:27,0
04/01/26 07:10:27,-18
04/01/26 07:11:27,-4
04/01/26 07:12:27,-5
04/01/26 07:13:27,-13
04/01/26 07:14:27,-61
04/01/26 07:15:27,0
04/01/26 07:16:28,0
04/01/26 07:17:28,-26
04/01/26 07:18:28,-1
04/01/26 07:19:28,0
04/01/26 07:20:28,0
04/01/26 07:21:28,-91
04/01/26 07:22:28,1
04/01/26 07:23:28,17
04/01/26 07:24:28,8
04/01/26 07:25:28,0
04/01/26 07:26:28,-71
04/01/26 07:27:28,-36
04/01/26 07:28:28,-8
04/01/26 07:29:28,-4
04/01/26 07:30:28,0
04/01/26 07:31:30,-34
04/01/26 07:32:30,57
04/01/26 07:33:30,0
04/01/26 07:34:30,-9
04/01/26 07:35:30,-13
04/01/26 07:36:30,0
04/01/26 07:37:30,7
04/01/26 07:38:30,0
04/01/26 07:39:30,-8
04/01/26 07:40:30,35
04/01/26 07:41:30,-27
04/01/26 07:42:30,-1
04/01/26 07:43:30,-32
04/01/26 07:44:30,-2
04/01/26 07:45:30,4
04/01/26 07:46:30,-30
04/01/26 07:47:30,-1
04/01/26 07:48:30,-1
04/01/26 07:49:30,-39
04/01/26 07:50:30,0
04/01/26 07:51:30,-16
04/01/26 07:52:30,0
04/01/26 07:53:30,0
04/01/26 07:54:30,7
04/01/26 07:55:30,-4
04/01/26 07:56:30,8
04/01/26 07:57:30,0
04/01/26 07:58:30,4
04/01/26 07:59:30,-16
04/01/26 08:00:30,0
04/01/26 08:01:30,0
04/01/26 08:02:32,0
04/01/26 08:03:32,1
04/01/26 09:52:30,0
04/01/26 09:53:30,0
04/01/26 09:54:30,0
04/01/26 09:55:30,0
04/01/26 09:56:30,0
04/01/26 09:57:30,0
