timestamp,Infrared to Red Signal Ratio
03/26/26 01:21:22,-27
03/26/26 01:22:22,-4
03/26/26 01:23:22,-15
03/26/26 01:24:22,-38
03/26/26 01:25:22,-52
03/26/26 01:26:22,11
03/26/26 01:27:23,13
03/26/26 01:28:23,0
03/26/26 01:29:23,-2
03/26/26 01:30:23,-22
03/26/26 01:31:23,11
03/26/26 01:32:23,-4
03/26/26 01:33:23,-38
03/26/26 01:34:23,-2
03/26/26 01:35:23,15
03/26/26 01:36:23,0
03/26/26 01:37:23,-4
03/26/26 01:38:23,0
03/26/26 01:39:23,-4
03/26/26 01:40:23,7
03/26/26 01:41:23,-16
03/26/26 01:42:22,-3
03/26/26 01:43:22,0
03/26/26 01:44:22,-3
03/26/26 01:45:22,0
03/26/26 01:46:22,-5
03/26/26 01:47:22,13
03/26/26 01:48:22,-3
03/26/26 01:49:22,0
03/26/26 01:50:22,-15
03/26/26 01:51:22,52
03/26/26 01:52:22,-4
03/26/26 01:53:22,0
03/26/26 01:54:22,0
03/26/26 01:55:22,0
03/26/26 01:56:22,1
03/26/26 01:57:23,0
03/26/26 01:58:23,-10
03/26/26 01:59:23,-6
03/26/26 02:00:23,8
03/26/26 02:01:23,-17
03/26/26 02:02:23,-2
03/26/26 02:03:23,-2
03/26/26 02:04:23,0
03/26/26 02:05:23,0
03/26/26 02:06:23,-6
03/26/26 02:07:23,10
03/26/26 02:08:23,13
03/26/26 02:09:23,-9
03/26/26 02:10:23,-26
03/26/26 02:11:23,-1
03/26/26 02:12:22,3
03/26/26 02:13:22,26
03/26/26 02:14:22,-7
03/26/26 02:15:22,0
03/26/26 02:16:22,39
03/26/26 02:17:22,-5
03/26/26 02:18:22,0
03/26/26 02:19:22,-13
03/26/26 02:20:22,-2
03/26/26 02:21:22,-2
03/26/26 02:22:22,8
03/26/26 02:23:22,-52
03/26/26 02:24:22,-16
03/26/26 02:25:22,8
03/26/26 02:26:22,-21
03/26/26 02:27:22,44
03/26/26 02:28:22,2
03/26/26 02:29:22,28
03/26/26 02:30:22,46
03/26/26 02:31:22,10
03/26/26 02:32:22,16
03/26/26 02:33:22,-49
03/26/26 02:34:22,-13
03/26/26 02:35:22,-19
03/26/26 02:36:22,3
03/26/26 02:37:22,7
03/26/26 02:38:22,22
03/26/26 02:39:22,0
03/26/26 02:40:22,-13
03/26/26 02:41:22,-12
03/26/26 02:42:22,16
03/26/26 02:43:22,-30
03/26/26 02:44:22,13
03/26/26 02:45:22,0
03/26/26 02:46:22,-29
03/26/26 02:47:22,-1
03/26/26 02:48:22,4
03/26/26 02:49:22,-17
03/26/26 02:50:22,0
03/26/26 02:51:22,17
03/26/26 02:52:22,29
03/26/26 02:53:22,4
03/26/26 02:54:22,1
03/26/26 02:55:22,6
03/26/26 02:56:22,-6
03/26/26 02:57:22,-18
03/26/26 02:58:22,5
03/26/26 02:59:22,0
03/26/26 03:00:22,0
03/26/26 03:01:22,0
03/26/26 03:02:22,0
03/26/26 03:03:22,14
03/26/26 03:04:22,0
03/26/26 03:05:22,0
03/26/26 03:06:22,13
03/26/26 03:07:22,-2
03/26/26 03:08:22,0
03/26/26 03:09:22,0
03/26/26 03:10:22,14
03/26/26 03:11:22,0
03/26/26 03:12:22,22
03/26/26 03:13:23,12
03/26/26 03:14:23,-34
03/26/26 03:15:23,0
03/26/26 03:16:23,21
03/26/26 03:17:23,-3
03/26/26 03:18:23,9
03/26/26 03:19:23,15
03/26/26 03:20:23,-15
03/26/26 03:21:23,-30
03/26/26 03:22:23,20
03/26/26 03:23:23,15
03/26/26 03:24:23,13
03/26/26 03:25:23,-11
03/26/26 03:26:23,0
03/26/26 03:27:23,0
03/26/26 03:28:23,-1
03/26/26 03:29:23,0
03/26/26 03:30:23,-26
03/26/26 03:31:23,0
03/26/26 03:32:23,-5
03/26/26 03:33:23,1
03/26/26 03:34:23,-14
03/26/26 03:35:23,33
03/26/26 03:36:23,0
03/26/26 03:37:23,-16
03/26/26 03:38:23,0
03/26/26 03:39:23,8
03/26/26 03:40:23,-1
03/26/26 03:41:23,-13
03/26/26 03:42:23,-1
03/26/26 03:43:22,34
03/26/26 03:44:22,0
03/26/26 03:45:22,2
03/26/26 03:46:22,4
03/26/26 03:47:22,20
03/26/26 03:48:22,6
03/26/26 03:49:22,0
03/26/26 03:50:22,0
03/26/26 03:51:22,10
03/26/26 03:52:22,-4
03/26/26 03:53:22,0
03/26/26 03:54:22,0
03/26/26 03:55:22,12
03/26/26 03:56:22,-8
03/26/26 03:57:22,0
03/26/26 03:58:21,0
03/26/26 03:59:21,-11
03/26/26 04:00:21,7
03/26/26 04:01:21,-26
03/26/26 04:02:21,-1
03/26/26 04:03:21,-29
03/26/26 04:04:21,0
03/26/26 04:05:21,-17
03/26/26 04:06:21,22
03/26/26 04:07:21,12
03/26/26 04:08:21,-10
03/26/26 04:09:21,-24
03/26/26 04:10:21,16
03/26/26 04:11:21,-47
03/26/26 04:12:21,-7
03/26/26 04:13:22,-2
03/26/26 04:14:22,6
03/26/26 04:15:22,0
03/26/26 04:16:22,-1
03/26/26 04:17:22,8
03/26/26 04:18:22,-6
03/26/26 04:19:22,36
03/26/26 04:20:22,11
03/26/26 04:21:22,-4
03/26/26 04:22:22,4
03/26/26 04:23:22,0
03/26/26 04:24:22,-3
03/26/26 04:25:22,0
03/26/26 04:26:22,0
03/26/26 04:27:22,4
03/26/26 04:28:22,-12
03/26/26 04:29:22,-12
03/26/26 04:30:22,-5
03/26/26 04:31:22,14
03/26/26 04:32:22,-8
03/26/26 04:33:22,-53
03/26/26 04:34:22,4
03/26/26 04:35:22,21
03/26/26 04:36:22,-13
03/26/26 04:37:22,-1
03/26/26 04:38:22,4
03/26/26 04:39:22,-4
03/26/26 04:40:22,-15
03/26/26 04:41:22,0
03/26/26 04:42:22,0
03/26/26 04:43:22,7
03/26/26 04:44:22,23
03/26/26 04:45:22,0
03/26/26 04:46:22,0
03/26/26 05:07:30,0
03/26/26 05:08:30,15
03/26/26 05:09:30,0
03/26/26 05:10:30,0
03/26/26 05:11:30,-21
03/26/26 05:12:30,4
03/26/26 05:13:30,-4
03/26/26 05:14:30,11
03/26/26 05:15:30,0
03/26/26 05:16:30,26
03/26/26 05:17:30,2
03/26/26 05:18:30,0
03/26/26 05:19:30,0
03/26/26 05:20:30,-3
03/26/26 05:21:30,-10
03/26/26 05:22:30,23
03/26/26 05:23:30,22
03/26/26 05:24:30,0
03/26/26 05:25:30,4
03/26/26 05:26:30,0
03/26/26 05:27:30,0
03/26/26 05:28:31,0
03/26/26 05:29:31,12
03/26/26 05:30:31,-64
03/26/26 05:31:31,12
03/26/26 05:32:31,0
03/26/26 05:33:31,-16
03/26/26 05:34:31,4
03/26/26 05:35:31,21
03/26/26 05:36:31,2
03/26/26 05:37:31,-23
03/26/26 05:38:31,66
03/26/26 05:39:31,0
03/26/26 05:40:31,-1
03/26/26 05:41:31,0
03/26/26 05:42:31,0
03/26/26 05:43:31,1
03/26/26 05:44:32,-17
03/26/26 05:45:32,0
03/26/26 05:46:32,1
03/26/26 05:47:32,39
03/26/26 05:48:32,0
03/26/26 05:49:32,-3
03/26/26 05:50:32,0
03/26/26 05:51:32,1
03/26/26 05:52:32,4
03/26/26 05:53:32,-28
03/26/26 05:54:32,52
03/26/26 05:55:32,13
03/26/26 05:56:32,-2
03/26/26 05:57:32,5
03/26/26 05:58:32,8
03/26/26 05:59:30,-99
03/26/26 06:00:30,-80
03/26/26 06:01:30,-44
03/26/26 06:02:30,-78
03/26/26 06:03:30,-10
03/26/26 06:04:30,-28
03/26/26 06:05:30,-12
03/26/26 06:06:30,-77
03/26/26 06:07:30,-34
03/26/26 06:08:30,-4
03/26/26 06:09:30,0
03/26/26 06:10:30,0
03/26/26 06:11:30,2
03/26/26 06:12:30,-1
03/26/26 06:13:30,34
03/26/26 06:14:30,0
03/26/26 06:15:30,-19
03/26/26 06:16:30,6
03/26/26 06:17:30,0
03/26/26 06:18:30,-55
03/26/26 06:19:30,3
03/26/26 06:20:30,-54
03/26/26 06:21:30,0
03/26/26 06:22:30,-12
03/26/26 06:23:30,-10
03/26/26 06:24:30,-45
03/26/26 06:25:30,-7
03/26/26 06:26:30,-1
03/26/26 06:27:30,-31
03/26/26 06:28:30,-2
03/26/26 06:29:31,-8
03/26/26 06:30:31,-17
03/26/26 06:31:31,-6
03/26/26 06:32:31,28
03/26/26 06:33:31,0
03/26/26 06:34:31,-1
03/26/26 06:35:31,0
03/26/26 06:36:31,0
03/26/26 06:37:31,0
03/26/26 06:38:31,-9
03/26/26 06:39:31,-10
03/26/26 06:40:31,12
03/26/26 06:41:31,-5
03/26/26 06:42:31,-11
03/26/26 06:43:31,-27
03/26/26 06:44:31,-18
03/26/26 06:45:31,0
03/26/26 06:46:31,-8
03/26/26 06:47:31,4
03/26/26 06:48:31,-8
03/26/26 06:49:31,0
03/26/26 06:50:31,0
03/26/26 06:51:31,-15
03/26/26 06:52:31,0
03/26/26 06:53:31,-18
03/26/26 06:54:31,15
03/26/26 06:55:31,14
03/26/26 06:56:31,7
03/26/26 06:57:31,7
03/26/26 06:58:31,-3
03/26/26 06:59:31,-17
03/26/26 07:00:31,-22
03/26/26 07:01:31,11
03/26/26 07:02:31,-4
03/26/26 07:03:31,-3
03/26/26 07:04:31,-41
03/26/26 07:05:31,65
03/26/26 07:06:31,16
03/26/26 07:07:31,-5
03/26/26 07:08:31,0
03/26/26 07:09:31,0
03/26/26 07:10:31,-3
03/26/26 07:11:31,-1
03/26/26 07:12:31,-3
03/26/26 07:13:31,-1
03/26/26 07:14:29,0
03/26/26 07:15:29,-11
03/26/26 07:16:29,26
03/26/26 07:17:29,0
03/26/26 07:18:29,24
03/26/26 07:19:29,-1
03/26/26 07:20:29,-15
03/26/26 07:21:29,0
03/26/26 07:22:29,-3
03/26/26 07:23:29,0
03/26/26 07:24:29,-12
03/26/26 07:25:29,-6
03/26/26 07:26:29,-77
03/26/26 07:27:29,0
03/26/26 07:28:29,0
03/26/26 07:29:31,-39
03/26/26 07:30:31,-34
03/26/26 07:31:31,-21
03/26/26 07:32:31,-13
03/26/26 07:33:31,0
03/26/26 07:34:31,0
03/26/26 07:35:31,-27
03/26/26 07:36:31,-17
03/26/26 07:37:31,-51
03/26/26 07:38:31,-3
03/26/26 07:39:31,52
03/26/26 07:40:31,0
03/26/26 07:41:31,16
03/26/26 07:42:31,-12
03/26/26 07:43:31,-17
03/26/26 07:44:31,9
03/26/26 07:45:31,4
03/26/26 07:46:31,-47
03/26/26 07:47:31,9
03/26/26 07:48:31,-5
03/26/26 07:49:31,7
03/26/26 07:50:31,0
03/26/26 07:51:31,-10
03/26/26 07:52:31,-3
03/26/26 07:53:31,-3
03/26/26 07:54:31,0
03/26/26 07:55:31,8
03/26/26 07:56:31,-14
03/26/26 07:57:31,23
03/26/26 07:58:31,-16
03/26/26 07:59:31,0
03/26/26 08:00:31,0
03/26/26 08:01:31,5
03/26/26 08:02:31,-4
03/26/26 08:03:31,-47
03/26/26 08:04:31,2
03/26/26 08:05:31,-3
03/26/26 08:06:31,0
03/26/26 08:07:31,0
03/26/26 08:08:31,15
03/26/26 23:11:00,-53
03/26/26 23:12:00,0
03/26/26 23:13:00,-33
03/26/26 23:14:00,2
03/26/26 23:15:00,-60
03/26/26 23:16:00,2
03/26/26 23:17:00,-8
03/26/26 23:18:00,-22
03/26/26 23:19:01,-34
03/26/26 23:20:31,-91
03/26/26 23:21:31,-28
03/26/26 23:22:31,-15
03/26/26 23:23:31,-30
03/26/26 23:24:31,-45
03/26/26 23:25:31,-84
03/26/26 23:26:31,-74
03/26/26 23:27:31,-8
03/26/26 23:28:31,-41
03/26/26 23:29:31,0
03/26/26 23:30:31,-34
03/26/26 23:31:31,-26
03/26/26 23:32:31,1
03/26/26 23:33:31,-8
03/26/26 23:34:30,-1
03/26/26 23:35:30,-1
03/26/26 23:36:30,0
03/26/26 23:37:30,0
03/26/26 23:38:30,23
03/26/26 23:39:30,-5
03/26/26 23:40:30,-26
03/26/26 23:41:30,-7
03/26/26 23:42:30,-47
03/26/26 23:43:30,2
03/26/26 23:44:30,-14
03/26/26 23:45:30,-14
03/26/26 23:46:30,-13
03/26/26 23:47:30,-30
03/26/26 23:48:30,0
03/26/26 23:49:30,-8
03/26/26 23:50:30,-13
03/26/26 23:51:30,-39
03/26/26 23:52:30,-55
03/26/26 23:53:30,-3
03/26/26 23:54:30,-14
03/26/26 23:55:30,-24
03/26/26 23:56:30,-65
03/26/26 23:57:30,31
03/26/26 23:58:30,0
03/26/26 23:59:30,0
