timestamp,Infrared to Red Signal Ratio
04/05/26 00:29:01,0
04/05/26 00:30:01,0
04/05/26 00:31:01,0
04/05/26 00:32:01,0
04/05/26 00:33:01,0
04/05/26 00:34:01,0
04/05/26 00:35:01,0
04/05/26 00:36:01,0
04/05/26 00:37:01,0
04/05/26 00:38:01,0
04/05/26 00:39:01,0
04/05/26 00:40:01,0
04/05/26 00:41:01,0
04/05/26 00:42:01,0
04/05/26 00:43:01,0
04/05/26 00:44:01,0
04/05/26 00:45:01,0
04/05/26 00:46:01,0
04/05/26 00:47:01,0
04/05/26 00:48:01,0
04/05/26 00:49:01,0
04/05/26 00:50:01,0
04/05/26 00:51:01,0
04/05/26 00:52:01,0
04/05/26 00:53:01,0
04/05/26 00:54:01,0
04/05/26 00:55:01,0
04/05/26 00:56:01,0
04/05/26 00:57:01,0
04/05/26 00:58:01,0
04/05/26 00:59:01,0
04/05/26 01:00:01,0
04/05/26 01:01:01,0
04/05/26 01:02:01,0
04/05/26 01:03:01,0
04/05/26 01:04:01,0
04/05/26 01:05:01,0
04/05/26 01:06:01,0
04/05/26 01:07:01,0
04/05/26 01:08:01,0
04/05/26 01:09:01,0
04/05/26 01:10:01,0
04/05/26 01:11:02,0
04/05/26 01:12:02,0
04/05/26 01:13:02,0
04/05/26 01:14:02,0
04/05/26 01:15:02,0
04/05/26 01:16:02,0
04/05/26 01:17:02,0
04/05/26 01:18:02,0
04/05/26 01:19:02,0
04/05/26 01:20:02,0
04/05/26 01:21:02,0
04/05/26 01:22:02,0
04/05/26 01:23:02,0
04/05/26 01:24:02,0
04/05/26 01:25:02,0
04/05/26 01:26:03,0
04/05/26 01:27:03,0
04/05/26 01:28:03,0
04/05/26 01:29:03,0
04/05/26 01:30:03,0
04/05/26 01:31:03,0
04/05/26 01:32:03,0
04/05/26 01:33:03,0
04/05/26 01:34:03,0
04/05/26 01:35:03,0
04/05/26 01:36:03,0
04/05/26 01:37:03,0
04/05/26 01:38:03,0
04/05/26 01:39:03,0
04/05/26 01:40:03,0
04/05/26 01:41:07,0
04/05/26 01:42:07,0
04/05/26 01:43:07,0
04/05/26 01:44:07,0
04/05/26 01:45:07,0
04/05/26 01:46:07,0
04/05/26 01:47:07,0
04/05/26 01:48:07,0
04/05/26 01:49:07,0
04/05/26 01:50:07,0
04/05/26 01:51:07,0
04/05/26 01:52:07,0
04/05/26 01:53:07,0
04/05/26 01:54:07,0
04/05/26 01:55:07,0
04/05/26 01:56:08,0
04/05/26 01:57:08,0
04/05/26 01:58:08,0
04/05/26 01:59:08,0
04/05/26 02:00:08,0
04/05/26 02:01:08,0
04/05/26 02:02:08,0
04/05/26 02:03:08,0
04/05/26 02:04:08,0
04/05/26 02:05:08,0
04/05/26 02:06:08,0
04/05/26 02:07:08,0
04/05/26 02:08:08,0
04/05/26 02:09:08,0
04/05/26 02:10:08,0
04/05/26 02:11:08,0
04/05/26 02:12:08,0
04/05/26 02:13:08,0
04/05/26 02:14:08,0
04/05/26 02:15:08,0
04/05/26 02:16:08,0
04/05/26 02:17:08,0
04/05/26 02:18:08,0
04/05/26 02:19:08,0
04/05/26 02:20:08,0
04/05/26 02:21:08,0
04/05/26 02:22:08,0
04/05/26 02:23:08,0
04/05/26 02:24:08,-6
04/05/26 03:37:00,1
04/05/26 03:38:00,35
04/05/26 03:39:00,-1
04/05/26 03:40:00,13
04/05/26 03:41:00,-2
04/05/26 03:42:00,-52
04/05/26 03:43:00,-1
04/05/26 04:42:01,0
04/05/26 04:43:01,0
04/05/26 04:44:01,0
04/05/26 04:45:01,0
04/05/26 04:46:01,0
04/05/26 04:47:01,0
04/05/26 04:48:01,-9
04/05/26 04:49:01,0
04/05/26 04:50:01,-7
04/05/26 04:51:01,-6
04/05/26 04:52:01,0
04/05/26 04:53:01,-8
04/05/26 04:54:01,2
04/05/26 04:55:01,0
04/05/26 04:56:01,2
04/05/26 04:57:01,9
04/05/26 04:58:01,4
04/05/26 04:59:01,0
04/05/26 05:00:01,17
04/05/26 05:01:01,15
04/05/26 05:02:01,-20
04/05/26 05:03:01,0
04/05/26 05:04:01,0
04/05/26 05:05:01,0
04/05/26 05:06:01,8
04/05/26 05:07:01,11
04/05/26 05:08:01,22
04/05/26 05:09:01,0
04/05/26 05:10:01,-13
04/05/26 05:11:01,-2
04/05/26 05:12:01,-26
04/05/26 05:13:05,-1
04/05/26 05:14:05,0
04/05/26 05:15:05,0
04/05/26 05:16:05,-7
04/05/26 05:17:05,-30
04/05/26 05:18:05,-67
04/05/26 05:19:05,-44
04/05/26 05:20:05,-53
04/05/26 05:21:05,0
04/05/26 05:22:05,6
04/05/26 05:23:05,0
04/05/26 05:24:05,-34
04/05/26 05:25:05,-14
04/05/26 05:26:05,-65
04/05/26 05:27:05,-24
04/05/26 05:28:07,-75
04/05/26 05:29:07,-87
04/05/26 05:30:07,-26
04/05/26 05:31:07,-30
04/05/26 05:32:07,-16
04/05/26 05:33:07,-73
04/05/26 05:34:07,-89
04/05/26 05:35:07,51
04/05/26 05:36:07,-12
04/05/26 05:37:07,-56
04/05/26 05:38:07,42
04/05/26 05:39:07,-9
04/05/26 05:40:07,57
04/05/26 05:41:07,-6
04/05/26 05:42:07,9
04/05/26 05:43:07,-12
04/05/26 05:44:07,-38
04/05/26 05:45:07,-7
04/05/26 05:46:07,-13
04/05/26 05:47:07,-33
04/05/26 05:48:07,19
04/05/26 05:49:07,60
04/05/26 05:50:07,-2
04/05/26 05:51:07,10
04/05/26 05:52:07,-62
04/05/26 05:53:07,0
04/05/26 05:54:07,-1
04/05/26 05:55:07,-45
04/05/26 05:56:07,29
04/05/26 05:57:07,0
04/05/26 05:58:09,-8
04/05/26 05:59:09,13
04/05/26 06:00:09,0
04/05/26 06:01:09,-6
04/05/26 06:02:09,-16
04/05/26 06:03:09,-18
04/05/26 06:04:09,18
04/05/26 06:05:09,-56
04/05/26 06:06:09,0
04/05/26 06:07:09,-2
04/05/26 06:08:09,-17
04/05/26 06:09:09,-8
04/05/26 06:10:09,0
04/05/26 06:11:09,0
04/05/26 06:12:09,43
04/05/26 06:13:09,-1
04/05/26 06:14:09,-2
04/05/26 06:15:09,-8
04/05/26 06:16:09,-68
04/05/26 06:17:09,34
04/05/26 06:18:09,0
04/05/26 06:19:09,35
04/05/26 06:20:09,-1
04/05/26 06:21:09,13
04/05/26 06:22:09,0
04/05/26 06:23:09,1
04/05/26 06:24:09,12
04/05/26 06:25:09,32
04/05/26 06:26:09,23
04/05/26 06:27:09,37
04/05/26 06:28:03,25
04/05/26 06:29:03,4
04/05/26 06:30:03,21
04/05/26 06:31:03,13
04/05/26 06:32:03,-2
04/05/26 06:33:03,28
04/05/26 06:34:03,8
04/05/26 06:35:03,6
04/05/26 06:36:03,28
04/05/26 06:37:03,0
04/05/26 06:38:03,0
04/05/26 06:39:03,22
04/05/26 06:40:03,0
04/05/26 06:41:03,7
04/05/26 06:42:03,-4
04/05/26 06:43:15,-19
04/05/26 06:44:15,9
04/05/26 06:45:15,18
04/05/26 06:46:15,27
04/05/26 06:47:15,13
04/05/26 06:48:15,28
04/05/26 06:49:15,-19
04/05/26 06:50:15,46
04/05/26 06:51:15,-13
04/05/26 06:52:15,-24
04/05/26 06:53:15,-13
04/05/26 06:54:15,-8
04/05/26 06:55:15,0
04/05/26 06:56:15,-16
04/05/26 06:57:15,-12
04/05/26 06:58:16,-21
04/05/26 06:59:16,-26
04/05/26 07:00:16,-1
04/05/26 07:01:16,-4
04/05/26 07:02:16,0
04/05/26 07:03:16,-18
04/05/26 07:04:16,0
04/05/26 07:05:16,-46
04/05/26 07:06:16,2
04/05/26 07:07:16,-68
04/05/26 07:08:16,-3
04/05/26 07:09:16,7
04/05/26 07:10:16,39
04/05/26 07:11:16,-12
04/05/26 07:12:16,1
04/05/26 07:13:18,29
04/05/26 07:14:18,8
04/05/26 07:15:18,7
04/05/26 07:16:18,2
04/05/26 07:17:18,-1
