timestamp,Infrared to Red Signal Ratio
03/27/26 00:00:30,4
03/27/26 00:01:30,0
03/27/26 00:02:30,13
03/27/26 00:03:30,0
03/27/26 00:04:30,-21
03/27/26 00:05:29,0
03/27/26 00:06:29,0
03/27/26 00:07:29,-17
03/27/26 00:08:29,-1
03/27/26 00:09:29,-48
03/27/26 00:10:29,-8
03/27/26 00:11:29,-22
03/27/26 00:12:29,-26
03/27/26 00:13:29,0
03/27/26 00:14:29,-3
03/27/26 00:15:29,-24
03/27/26 00:16:29,-25
03/27/26 00:17:29,-6
03/27/26 00:18:29,-12
03/27/26 00:19:29,-15
03/27/26 00:20:32,0
03/27/26 00:21:32,0
03/27/26 00:22:32,-7
03/27/26 00:23:32,-27
03/27/26 00:24:32,-14
03/27/26 00:25:32,-41
03/27/26 00:26:32,-24
03/27/26 00:27:32,1
03/27/26 00:28:32,4
03/27/26 00:29:32,17
03/27/26 00:30:32,0
03/27/26 00:31:32,0
03/27/26 00:32:32,0
03/27/26 00:33:32,-7
03/27/26 00:34:32,-21
03/27/26 00:35:31,-58
03/27/26 00:36:31,0
03/27/26 00:37:31,0
03/27/26 00:38:31,-80
03/27/26 00:39:31,18
03/27/26 00:40:31,10
03/27/26 00:41:31,0
03/27/26 00:42:31,-56
03/27/26 00:43:31,4
03/27/26 00:44:31,-23
03/27/26 00:45:31,0
03/27/26 00:46:31,-77
03/27/26 00:47:31,-44
03/27/26 00:48:31,-5
03/27/26 00:49:31,-15
03/27/26 00:50:31,-12
03/27/26 00:51:31,0
03/27/26 00:52:31,-74
03/27/26 00:53:31,-49
03/27/26 00:54:31,-1
03/27/26 00:55:31,-50
03/27/26 00:56:31,4
03/27/26 00:57:31,-3
03/27/26 00:58:31,0
03/27/26 00:59:31,-2
03/27/26 01:00:31,4
03/27/26 01:01:31,11
03/27/26 01:02:31,-39
03/27/26 01:03:31,-3
03/27/26 01:04:31,8
03/27/26 01:05:30,-13
03/27/26 01:06:30,14
03/27/26 01:07:30,-34
03/27/26 01:08:30,-5
03/27/26 01:09:30,-3
03/27/26 01:10:30,-5
03/27/26 01:11:30,34
03/27/26 01:12:30,1
03/27/26 01:13:30,25
03/27/26 01:14:30,-1
03/27/26 01:15:30,-14
03/27/26 01:16:30,0
03/27/26 01:17:30,0
03/27/26 01:18:30,-1
03/27/26 01:19:30,7
03/27/26 01:20:29,3
03/27/26 01:21:29,-1
03/27/26 01:22:29,17
03/27/26 01:23:29,0
03/27/26 01:24:29,0
03/27/26 01:25:29,29
03/27/26 01:26:29,8
03/27/26 01:27:29,-23
03/27/26 01:28:29,0
03/27/26 01:29:29,-21
03/27/26 01:30:29,-9
03/27/26 01:31:29,60
03/27/26 01:32:29,0
03/27/26 01:33:29,0
03/27/26 01:34:29,1
03/27/26 01:35:29,-28
03/27/26 01:36:32,0
03/27/26 01:37:32,15
03/27/26 01:38:32,-22
03/27/26 01:39:32,-2
03/27/26 01:40:32,-7
03/27/26 01:41:32,-13
03/27/26 01:42:32,0
03/27/26 01:43:32,0
03/27/26 01:44:32,-20
03/27/26 01:45:32,0
03/27/26 01:46:32,-25
03/27/26 01:47:32,0
03/27/26 01:48:32,-11
03/27/26 01:49:32,4
03/27/26 01:50:32,0
03/27/26 01:51:31,-24
03/27/26 01:52:31,9
03/27/26 01:53:31,0
03/27/26 01:54:31,0
03/27/26 01:55:31,-37
03/27/26 01:56:31,0
03/27/26 01:57:31,67
03/27/26 01:58:31,-13
03/27/26 01:59:31,0
03/27/26 02:00:31,50
03/27/26 02:01:31,-27
03/27/26 02:02:31,18
03/27/26 02:03:31,0
03/27/26 02:04:31,0
03/27/26 02:05:31,-54
03/27/26 02:06:32,-3
03/27/26 02:07:32,0
03/27/26 02:08:32,-23
03/27/26 02:09:32,-15
03/27/26 02:10:32,0
03/27/26 02:11:32,-30
03/27/26 02:12:32,0
03/27/26 02:13:32,-16
03/27/26 02:14:32,-1
03/27/26 02:15:32,-23
03/27/26 02:16:32,-10
03/27/26 02:17:32,-51
03/27/26 02:18:32,-9
03/27/26 02:19:32,-51
03/27/26 02:20:32,0
03/27/26 02:21:32,0
03/27/26 02:22:32,0
03/27/26 02:23:32,-4
03/27/26 02:24:32,-24
03/27/26 02:25:32,-11
03/27/26 02:26:32,-20
03/27/26 02:27:32,-29
03/27/26 02:28:32,-7
03/27/26 02:29:32,1
03/27/26 02:30:32,0
03/27/26 02:31:32,25
03/27/26 02:32:32,11
03/27/26 02:33:32,-30
03/27/26 02:34:32,10
03/27/26 02:35:32,-41
03/27/26 02:36:33,11
03/27/26 02:37:33,-34
03/27/26 02:38:33,-3
03/27/26 02:39:33,39
03/27/26 02:40:33,-30
03/27/26 02:41:33,-47
03/27/26 02:42:33,-9
03/27/26 02:43:33,-74
03/27/26 02:44:33,-36
03/27/26 02:45:33,-48
03/27/26 02:46:33,-17
03/27/26 02:47:33,8
03/27/26 02:48:33,-3
03/27/26 02:49:33,-71
03/27/26 02:50:33,0
03/27/26 02:51:30,-13
03/27/26 02:52:30,3
03/27/26 02:53:30,-12
03/27/26 02:54:30,-49
03/27/26 02:55:30,-52
03/27/26 02:56:30,-4
03/27/26 02:57:30,0
03/27/26 02:58:30,-13
03/27/26 02:59:30,13
03/27/26 03:00:30,4
03/27/26 03:01:30,-7
03/27/26 03:02:30,-41
03/27/26 03:03:30,-5
03/27/26 03:04:30,15
03/27/26 03:05:30,-26
03/27/26 03:06:37,12
03/27/26 03:07:37,7
03/27/26 03:08:37,0
03/27/26 03:09:37,-33
03/27/26 03:10:37,-22
03/27/26 03:11:37,-3
03/27/26 03:12:37,-30
03/27/26 03:13:37,0
03/27/26 03:14:37,-71
03/27/26 03:15:37,-43
03/27/26 03:16:37,-26
03/27/26 03:17:37,-27
03/27/26 03:18:37,-38
03/27/26 03:19:37,-68
03/27/26 03:20:37,-6
03/27/26 03:21:38,-37
03/27/26 03:22:38,-5
03/27/26 03:23:38,-8
03/27/26 03:24:38,-20
03/27/26 03:25:38,-34
03/27/26 03:26:38,0
03/27/26 03:27:38,-2
03/27/26 03:28:38,9
03/27/26 03:29:38,-1
03/27/26 03:30:38,13
03/27/26 03:31:38,-21
03/27/26 03:32:38,0
03/27/26 03:33:38,-63
03/27/26 03:34:38,24
03/27/26 03:35:38,3
03/27/26 03:36:38,-74
03/27/26 03:37:38,14
03/27/26 03:38:38,0
03/27/26 03:39:38,-27
03/27/26 03:40:38,0
03/27/26 03:41:38,0
03/27/26 03:42:38,4
03/27/26 03:43:38,0
03/27/26 03:44:38,0
03/27/26 03:45:38,0
03/27/26 03:46:38,20
03/27/26 03:47:38,-4
03/27/26 03:48:38,-9
03/27/26 03:49:38,-16
03/27/26 03:50:38,-52
03/27/26 03:51:38,-24
03/27/26 03:52:38,-27
03/27/26 03:53:38,0
03/27/26 03:54:38,-24
03/27/26 03:55:38,-56
03/27/26 03:56:38,43
03/27/26 03:57:38,0
03/27/26 03:58:38,30
03/27/26 03:59:38,-11
03/27/26 04:00:38,13
03/27/26 04:01:38,-9
03/27/26 04:02:38,26
03/27/26 04:03:38,-20
03/27/26 04:04:38,-14
03/27/26 04:05:38,15
03/27/26 04:06:38,1
