timestamp,Infrared to Red Signal Ratio
04/08/26 05:27:35,2
04/08/26 05:28:35,0
04/08/26 05:29:35,-2
04/08/26 05:30:35,-16
04/08/26 05:31:35,1
04/08/26 05:32:35,13
04/08/26 05:33:35,6
04/08/26 05:34:35,4
04/08/26 05:35:35,7
04/08/26 05:36:35,0
04/08/26 05:37:35,0
04/08/26 05:38:35,4
04/08/26 05:39:35,39
04/08/26 05:40:35,12
04/08/26 05:41:37,22
04/08/26 05:42:37,4
04/08/26 05:43:37,-17
04/08/26 05:44:37,0
04/08/26 05:45:37,0
04/08/26 05:46:37,65
04/08/26 05:47:37,44
04/08/26 05:48:37,27
04/08/26 05:49:37,49
04/08/26 05:50:37,46
04/08/26 05:51:37,11
04/08/26 05:52:37,-21
04/08/26 05:53:37,0
04/08/26 05:54:37,6
04/08/26 05:55:37,32
04/08/26 05:56:37,0
04/08/26 05:57:37,3
04/08/26 05:58:37,-20
04/08/26 05:59:37,-11
04/08/26 06:00:37,-21
04/08/26 06:01:37,-7
04/08/26 06:02:37,30
04/08/26 06:03:37,17
04/08/26 06:04:37,-17
04/08/26 06:05:37,0
04/08/26 06:06:37,-17
04/08/26 06:07:37,19
04/08/26 06:08:37,-1
04/08/26 06:09:37,-4
04/08/26 06:10:37,0
04/08/26 06:11:37,0
04/08/26 06:12:38,3
04/08/26 06:13:38,-4
04/08/26 06:14:38,-2
04/08/26 06:15:38,12
04/08/26 06:16:38,10
04/08/26 06:17:38,5
04/08/26 06:18:38,0
04/08/26 06:19:38,-18
04/08/26 06:20:38,-9
04/08/26 06:21:38,2
04/08/26 06:22:38,74
04/08/26 06:23:38,-13
04/08/26 06:24:38,13
04/08/26 06:25:38,-34
04/08/26 06:26:38,-35
04/08/26 06:27:38,-4
04/08/26 06:28:38,-13
04/08/26 06:29:38,9
04/08/26 06:30:38,5
04/08/26 06:31:38,8
04/08/26 06:32:38,5
04/08/26 06:33:38,-8
04/08/26 06:34:38,17
04/08/26 06:35:38,7
04/08/26 06:36:38,-2
04/08/26 06:37:38,-13
04/08/26 06:38:38,0
04/08/26 06:39:38,0
04/08/26 06:40:38,-57
04/08/26 06:41:38,-1
04/08/26 06:42:38,-63
04/08/26 06:43:41,0
04/08/26 06:44:41,0
04/08/26 06:45:41,-5
04/08/26 06:46:41,-7
04/08/26 06:47:41,-16
04/08/26 06:48:41,5
04/08/26 06:49:41,-4
04/08/26 06:50:41,-8
04/08/26 06:51:41,-59
04/08/26 06:52:41,-34
04/08/26 06:53:41,-26
04/08/26 06:54:41,22
04/08/26 06:55:41,-6
04/08/26 06:56:41,6
04/08/26 06:57:41,-30
04/08/26 06:58:41,-42
04/08/26 06:59:41,-60
04/08/26 07:00:41,68
04/08/26 07:01:41,-7
04/08/26 07:02:41,7
04/08/26 07:03:41,-77
04/08/26 07:04:41,-56
04/08/26 07:05:41,0
04/08/26 07:06:41,-4
04/08/26 07:07:41,-7
04/08/26 07:08:41,40
04/08/26 07:09:41,0
04/08/26 07:10:41,0
04/08/26 07:11:41,0
04/08/26 07:12:41,0
04/08/26 07:13:41,0
04/08/26 07:14:44,0
04/08/26 07:15:44,0
04/08/26 07:16:44,0
04/08/26 07:17:44,5
04/08/26 07:18:44,0
04/08/26 07:19:44,-29
04/08/26 07:20:44,51
04/08/26 07:21:44,15
04/08/26 07:22:44,25
04/08/26 07:23:44,-10
04/08/26 07:24:44,-4
04/08/26 07:25:44,22
04/08/26 07:26:44,23
04/08/26 07:27:44,8
04/08/26 07:28:44,11
04/08/26 07:29:44,2
04/08/26 07:30:44,-14
04/08/26 07:31:44,34
04/08/26 07:32:44,1
04/08/26 07:33:44,19
04/08/26 07:34:44,0
04/08/26 07:35:44,34
04/08/26 07:36:44,42
04/08/26 07:37:44,20
04/08/26 07:38:44,30
04/08/26 07:39:44,10
04/08/26 07:40:44,18
04/08/26 07:41:44,52
04/08/26 07:42:44,13
04/08/26 07:43:44,13
04/08/26 07:44:44,-3
04/08/26 07:45:45,-13
04/08/26 07:46:45,-26
04/08/26 07:47:29,2
04/08/26 07:48:29,-5
04/08/26 07:49:29,-4
04/08/26 07:50:29,-4
04/08/26 07:51:29,-7
04/08/26 07:52:29,0
04/08/26 07:53:29,-23
04/08/26 07:54:29,-39
04/08/26 07:55:29,-1
04/08/26 07:56:29,0
