timestamp,Infrared to Red Signal Ratio
04/07/26 02:48:00,-2
04/07/26 02:49:00,-12
04/07/26 02:50:00,1
04/07/26 02:51:00,34
04/07/26 02:52:00,-19
04/07/26 02:53:00,18
04/07/26 02:54:00,0
04/07/26 02:55:00,0
04/07/26 02:56:00,0
04/07/26 02:57:00,39
04/07/26 02:58:00,0
04/07/26 03:05:30,0
04/07/26 03:06:30,0
04/07/26 03:07:30,29
04/07/26 03:08:30,-2
04/07/26 03:09:30,-4
04/07/26 03:10:30,-47
04/07/26 03:11:30,-5
04/07/26 03:12:30,-9
04/07/26 03:13:30,0
04/07/26 03:14:30,2
04/07/26 03:15:30,-25
04/07/26 03:16:30,-14
04/07/26 03:17:30,-26
04/07/26 03:18:31,-25
04/07/26 03:19:31,-6
04/07/26 03:20:31,-43
04/07/26 03:21:31,-45
04/07/26 03:22:31,-57
04/07/26 03:23:31,-48
04/07/26 03:24:31,-18
04/07/26 03:25:31,-31
04/07/26 03:26:31,0
04/07/26 03:27:31,-26
04/07/26 03:28:31,0
04/07/26 03:29:31,-57
04/07/26 03:30:31,-53
04/07/26 03:31:31,-19
04/07/26 03:32:31,-58
04/07/26 03:33:33,-17
04/07/26 03:34:33,-26
04/07/26 03:35:33,-7
04/07/26 03:36:33,-5
04/07/26 03:37:33,0
04/07/26 03:38:33,0
04/07/26 03:39:33,-4
04/07/26 03:40:33,-34
04/07/26 03:41:33,0
04/07/26 03:42:33,-3
04/07/26 03:43:33,0
04/07/26 03:44:33,51
04/07/26 03:45:33,9
04/07/26 03:46:33,0
04/07/26 03:47:33,-35
04/07/26 03:48:33,-41
04/07/26 03:49:33,-5
04/07/26 03:50:33,8
04/07/26 03:51:33,79
04/07/26 03:52:33,61
04/07/26 03:53:33,12
04/07/26 03:54:33,0
04/07/26 03:55:33,-14
04/07/26 03:56:33,-6
04/07/26 03:57:33,-22
04/07/26 03:58:33,0
04/07/26 03:59:33,-22
04/07/26 04:00:33,0
04/07/26 04:01:33,5
04/07/26 04:02:33,-4
04/07/26 04:03:33,-2
04/07/26 04:04:35,54
04/07/26 04:05:35,0
04/07/26 04:06:35,-22
04/07/26 04:07:35,-5
04/07/26 04:08:35,18
04/07/26 04:09:35,12
04/07/26 04:10:35,0
04/07/26 04:11:35,-3
04/07/26 04:12:35,-12
04/07/26 04:13:35,-29
04/07/26 04:14:35,-1
04/07/26 04:15:35,-3
04/07/26 04:16:35,27
04/07/26 04:17:35,-17
04/07/26 04:18:35,-6
04/07/26 04:19:37,-4
04/07/26 04:20:37,-22
04/07/26 04:21:37,-21
04/07/26 04:22:37,0
04/07/26 04:23:37,6
04/07/26 04:24:37,1
04/07/26 04:25:37,0
04/07/26 04:26:37,-8
04/07/26 04:27:37,0
04/07/26 04:28:37,-12
04/07/26 04:29:37,0
04/07/26 04:30:37,-2
04/07/26 04:31:37,0
04/07/26 04:32:37,3
04/07/26 04:33:37,-25
04/07/26 04:34:38,0
04/07/26 04:35:38,-5
04/07/26 04:36:38,10
04/07/26 04:37:38,4
04/07/26 04:38:38,13
04/07/26 04:39:38,5
04/07/26 04:40:38,0
04/07/26 04:41:38,-12
04/07/26 04:42:38,0
04/07/26 04:43:38,23
04/07/26 04:44:38,-6
04/07/26 04:45:38,5
04/07/26 04:46:38,0
04/07/26 04:47:38,-18
04/07/26 04:48:38,57
04/07/26 04:49:38,-10
04/07/26 04:50:38,-6
04/07/26 04:51:38,0
04/07/26 04:52:38,7
04/07/26 04:53:38,3
04/07/26 04:54:38,19
04/07/26 04:55:38,0
04/07/26 04:56:38,21
04/07/26 04:57:38,3
04/07/26 04:58:38,-20
04/07/26 04:59:38,-9
04/07/26 05:00:38,-34
04/07/26 05:01:38,0
04/07/26 05:02:38,-34
04/07/26 05:03:38,0
04/07/26 05:04:40,-3
04/07/26 05:05:40,4
04/07/26 05:06:40,-25
04/07/26 05:07:40,0
04/07/26 05:08:40,0
04/07/26 05:09:40,-91
04/07/26 05:10:40,-58
04/07/26 05:11:40,-6
04/07/26 05:12:40,0
04/07/26 05:13:40,3
04/07/26 05:14:40,-1
04/07/26 05:15:40,-39
04/07/26 05:16:40,4
04/07/26 05:17:40,-19
04/07/26 05:18:40,-32
04/07/26 05:19:41,8
04/07/26 05:20:41,0
04/07/26 05:21:41,10
04/07/26 05:22:41,7
04/07/26 05:23:41,0
04/07/26 05:24:41,0
04/07/26 05:25:41,0
04/07/26 05:26:41,0
04/07/26 05:27:41,70
04/07/26 05:28:41,2
04/07/26 05:29:41,-17
04/07/26 05:30:41,0
04/07/26 05:31:41,1
04/07/26 05:32:41,-3
04/07/26 05:33:41,-69
04/07/26 05:34:44,63
04/07/26 05:35:44,0
04/07/26 05:36:44,9
04/07/26 05:37:44,-47
04/07/26 05:38:44,-56
04/07/26 05:39:44,4
04/07/26 05:40:44,-42
04/07/26 05:41:44,-2
04/07/26 05:42:44,-36
04/07/26 05:43:44,8
04/07/26 05:44:44,17
04/07/26 05:45:44,3
04/07/26 05:46:44,1
04/07/26 05:47:44,-17
04/07/26 05:48:44,0
04/07/26 05:49:46,4
04/07/26 05:50:46,0
04/07/26 05:51:46,8
04/07/26 05:52:46,6
04/07/26 05:53:46,0
04/07/26 05:54:46,1
04/07/26 05:55:46,1
04/07/26 05:56:46,-1
04/07/26 05:57:46,17
04/07/26 05:58:46,-13
04/07/26 05:59:46,0
04/07/26 06:00:46,12
04/07/26 06:01:46,4
04/07/26 06:02:46,-1
04/07/26 06:03:46,0
04/07/26 06:04:49,26
04/07/26 06:05:49,-3
04/07/26 06:06:49,-53
04/07/26 06:07:49,-22
04/07/26 06:08:49,-43
04/07/26 06:09:49,-72
04/07/26 06:10:49,22
04/07/26 06:11:49,0
04/07/26 06:12:49,-34
04/07/26 06:13:49,0
04/07/26 06:14:49,0
04/07/26 06:15:49,-7
04/07/26 06:16:49,-16
04/07/26 06:17:49,-3
04/07/26 06:18:49,-1
04/07/26 06:19:49,7
04/07/26 06:20:51,-13
04/07/26 06:21:51,-8
04/07/26 06:22:51,0
04/07/26 06:23:51,26
04/07/26 06:24:51,-21
04/07/26 06:25:51,-27
04/07/26 06:26:51,-4
04/07/26 06:27:51,33
04/07/26 06:28:51,6
04/07/26 06:29:51,-18
04/07/26 06:30:51,10
04/07/26 06:31:51,-2
04/07/26 06:32:51,18
04/07/26 06:33:51,16
04/07/26 06:34:51,21
04/07/26 06:35:42,-44
04/07/26 06:36:42,47
04/07/26 06:37:42,15
04/07/26 06:38:42,-1
04/07/26 06:39:42,0
04/07/26 06:40:42,0
04/07/26 06:41:42,19
04/07/26 06:42:42,0
04/07/26 06:43:42,0
04/07/26 06:44:42,-38
04/07/26 06:45:42,-54
04/07/26 06:46:42,26
04/07/26 06:47:42,17
04/07/26 06:48:42,0
04/07/26 06:49:42,-8
04/07/26 06:50:55,-3
04/07/26 06:51:55,-39
04/07/26 06:52:55,-78
04/07/26 06:53:55,-23
04/07/26 06:54:55,-10
04/07/26 06:55:55,-76
04/07/26 06:56:55,0
04/07/26 06:57:55,-53
04/07/26 06:58:55,0
04/07/26 06:59:55,-31
04/07/26 07:00:55,2
04/07/26 07:01:55,0
04/07/26 07:02:55,17
04/07/26 07:03:55,-3
04/07/26 07:04:55,0
04/07/26 07:05:56,74
04/07/26 07:06:56,57
04/07/26 07:07:56,-5
04/07/26 07:08:56,0
04/07/26 07:09:56,-8
04/07/26 07:10:56,-7
04/07/26 07:11:56,-32
04/07/26 07:12:56,-15
04/07/26 07:13:56,1
04/07/26 07:14:56,3
04/07/26 07:15:56,-23
04/07/26 07:16:56,12
04/07/26 07:17:56,2
04/07/26 07:18:56,1
04/07/26 07:19:56,-8
04/07/26 07:20:58,-4
04/07/26 07:21:58,9
04/07/26 07:22:58,34
04/07/26 07:23:58,2
04/07/26 07:24:58,-11
04/07/26 07:25:58,4
04/07/26 07:26:58,30
04/07/26 07:27:58,0
04/07/26 07:28:58,4
04/07/26 07:29:58,36
04/07/26 07:30:58,10
04/07/26 07:31:58,3
04/07/26 07:32:58,0
04/07/26 07:33:58,8
04/07/26 07:34:58,-18
04/07/26 07:35:58,-4
04/07/26 07:36:58,-13
04/07/26 07:37:58,4
04/07/26 07:38:58,-2
04/07/26 07:39:58,22
04/07/26 07:40:58,8
04/07/26 07:41:58,-6
04/07/26 07:42:58,18
04/07/26 07:43:58,3
04/07/26 07:44:58,50
04/07/26 07:45:58,13
04/07/26 07:46:58,-34
04/07/26 07:47:58,-56
04/07/26 07:48:58,-14
04/07/26 07:49:58,0
04/07/26 07:51:00,2
04/07/26 07:52:00,0
