timestamp,Infrared to Red Signal Ratio
04/06/26 03:43:34,0
04/06/26 03:44:34,-29
04/06/26 03:45:34,-8
04/06/26 03:46:34,-1
04/06/26 03:47:34,-2
04/06/26 03:48:34,-42
04/06/26 03:49:34,0
04/06/26 03:50:34,4
04/06/26 03:51:34,0
04/06/26 03:52:34,12
04/06/26 03:53:34,-30
04/06/26 03:54:36,2
04/06/26 03:55:36,0
04/06/26 03:56:36,0
04/06/26 03:57:36,41
04/06/26 03:58:36,57
04/06/26 03:59:36,0
04/06/26 04:00:36,-4
04/06/26 04:01:36,-14
04/06/26 04:02:36,0
04/06/26 04:03:36,-1
04/06/26 04:04:36,13
04/06/26 04:05:36,18
04/06/26 04:06:36,25
04/06/26 04:07:36,2
04/06/26 04:08:36,2
04/06/26 04:09:37,13
04/06/26 04:10:37,4
04/06/26 04:11:37,-3
04/06/26 04:12:37,6
04/06/26 04:13:37,7
04/06/26 04:14:37,-34
04/06/26 04:15:37,-2
04/06/26 04:16:37,4
04/06/26 04:17:37,-2
04/06/26 04:18:37,47
04/06/26 04:19:37,43
04/06/26 04:20:37,17
04/06/26 04:21:37,-9
04/06/26 04:22:37,39
04/06/26 04:23:37,11
04/06/26 04:24:41,-46
04/06/26 04:25:41,3
04/06/26 04:26:41,23
04/06/26 04:27:41,-43
04/06/26 04:28:41,9
04/06/26 04:29:41,21
04/06/26 04:30:41,-1
04/06/26 04:31:41,0
04/06/26 04:32:41,-7
04/06/26 04:33:41,47
04/06/26 04:34:41,15
04/06/26 04:35:41,-12
04/06/26 04:36:41,0
04/06/26 04:37:41,-3
04/06/26 04:38:41,-63
04/06/26 04:39:41,-73
04/06/26 04:40:41,-17
04/06/26 04:41:41,61
04/06/26 04:42:41,-9
04/06/26 04:43:41,5
04/06/26 04:44:41,-65
04/06/26 04:45:41,-34
04/06/26 04:46:41,52
04/06/26 04:47:41,26
04/06/26 04:48:41,-14
04/06/26 04:49:41,-56
04/06/26 04:50:41,4
04/06/26 04:51:41,1
04/06/26 04:52:41,-2
04/06/26 04:53:41,-18
04/06/26 04:54:46,-39
04/06/26 04:55:46,0
04/06/26 04:56:46,30
04/06/26 04:57:46,13
04/06/26 04:58:46,0
04/06/26 04:59:46,-13
04/06/26 05:00:46,42
04/06/26 05:01:46,0
04/06/26 05:02:46,0
04/06/26 05:03:46,18
04/06/26 05:04:46,5
04/06/26 05:05:46,0
04/06/26 05:06:46,1
04/06/26 05:07:46,59
04/06/26 05:08:46,8
04/06/26 05:09:46,-14
04/06/26 05:10:46,0
04/06/26 05:11:46,0
04/06/26 05:12:46,-4
04/06/26 05:13:46,0
04/06/26 05:14:46,0
04/06/26 05:15:46,0
04/06/26 05:16:46,-3
04/06/26 05:17:46,27
04/06/26 05:18:46,4
04/06/26 05:19:46,0
04/06/26 05:20:46,0
04/06/26 05:21:46,0
04/06/26 05:22:46,2
04/06/26 05:23:46,-28
04/06/26 05:24:48,24
04/06/26 05:25:48,21
04/06/26 05:26:48,0
04/06/26 05:27:48,0
04/06/26 05:28:48,6
04/06/26 05:29:48,29
04/06/26 05:30:48,5
04/06/26 05:31:48,0
04/06/26 05:32:48,21
04/06/26 05:33:48,16
04/06/26 05:34:48,0
04/06/26 05:35:48,0
04/06/26 05:36:48,0
04/06/26 05:37:48,9
04/06/26 05:38:48,4
04/06/26 05:39:51,0
04/06/26 05:40:51,-3
04/06/26 05:41:51,1
04/06/26 05:42:51,-2
04/06/26 05:43:51,-1
04/06/26 05:44:51,40
04/06/26 05:45:51,0
04/06/26 05:46:51,-13
04/06/26 05:47:51,-9
04/06/26 05:48:51,-4
04/06/26 05:49:51,2
04/06/26 05:50:51,-27
04/06/26 05:51:51,1
04/06/26 05:52:51,9
04/06/26 05:53:51,-7
04/06/26 05:54:51,17
04/06/26 05:55:52,0
04/06/26 05:56:52,0
04/06/26 05:57:52,-18
04/06/26 05:58:52,-3
04/06/26 05:59:52,8
04/06/26 06:00:52,0
04/06/26 06:01:52,21
04/06/26 06:02:52,2
04/06/26 06:03:52,2
04/06/26 06:04:52,0
04/06/26 06:05:52,0
04/06/26 06:06:52,-14
04/06/26 06:07:52,0
04/06/26 06:08:52,-11
04/06/26 06:09:52,-9
04/06/26 06:10:54,3
04/06/26 06:11:54,0
04/06/26 06:12:54,28
04/06/26 06:13:54,1
04/06/26 06:14:54,-10
04/06/26 06:15:54,-34
04/06/26 06:16:54,-28
04/06/26 06:17:54,0
04/06/26 06:18:54,-33
04/06/26 06:19:54,-44
04/06/26 06:20:54,-10
04/06/26 06:21:54,-1
04/06/26 06:22:54,-8
04/06/26 06:23:54,-4
04/06/26 06:24:54,0
04/06/26 06:25:51,5
04/06/26 06:26:51,17
04/06/26 06:27:51,2
04/06/26 06:28:51,0
04/06/26 06:29:51,27
04/06/26 06:30:51,-13
04/06/26 06:31:51,23
04/06/26 06:32:51,5
04/06/26 06:33:51,21
04/06/26 06:34:51,-47
04/06/26 06:35:51,34
04/06/26 06:36:51,0
04/06/26 06:37:51,0
04/06/26 06:38:51,30
04/06/26 06:39:51,46
04/06/26 06:40:56,57
04/06/26 06:41:56,-32
04/06/26 06:42:56,26
04/06/26 06:43:56,-8
04/06/26 06:44:56,9
04/06/26 06:45:56,0
04/06/26 06:46:56,0
04/06/26 06:47:56,-16
04/06/26 06:48:56,0
04/06/26 06:49:56,-43
04/06/26 06:50:56,9
04/06/26 06:51:56,21
04/06/26 06:52:56,27
04/06/26 06:53:56,-6
04/06/26 06:54:56,-3
04/06/26 06:55:58,35
04/06/26 06:56:58,0
04/06/26 06:57:58,2
04/06/26 06:58:58,60
04/06/26 06:59:58,8
04/06/26 07:00:58,56
04/06/26 07:01:58,3
04/06/26 07:02:58,0
04/06/26 07:03:58,-4
04/06/26 07:04:58,39
04/06/26 07:05:58,15
04/06/26 07:06:58,3
04/06/26 07:07:58,-13
04/06/26 07:08:58,-8
04/06/26 07:09:58,34
04/06/26 07:10:59,13
04/06/26 07:11:59,47
04/06/26 07:12:59,4
04/06/26 07:13:59,4
04/06/26 07:14:59,0
04/06/26 07:15:59,-8
04/06/26 07:16:59,11
04/06/26 07:17:59,-31
04/06/26 07:18:59,-3
04/06/26 07:19:59,-27
04/06/26 07:20:59,0
04/06/26 07:21:59,7
04/06/26 07:22:59,-7
04/06/26 07:23:59,1
04/06/26 07:24:59,40
04/06/26 07:25:59,0
04/06/26 07:26:59,2
04/06/26 07:27:59,27
04/06/26 07:28:59,0
04/06/26 07:29:59,-5
04/06/26 07:30:59,0
04/06/26 07:31:59,20
04/06/26 07:32:59,-13
04/06/26 07:33:59,0
04/06/26 07:34:59,6
04/06/26 07:35:59,7
04/06/26 07:36:59,8
04/06/26 07:37:59,22
04/06/26 07:38:59,0
04/06/26 07:39:59,4
04/06/26 07:41:00,0
04/06/26 07:42:00,0
04/06/26 07:43:00,-8
04/06/26 07:44:00,8
04/06/26 07:45:00,15
04/06/26 07:46:00,0
04/06/26 07:47:00,8
04/06/26 07:48:00,-15
04/06/26 07:49:00,2
04/06/26 07:50:00,-1
04/06/26 07:51:00,14
04/06/26 07:52:00,22
04/06/26 07:53:00,0
04/06/26 07:54:00,8
04/06/26 07:55:00,29
04/06/26 07:56:01,5
04/06/26 07:57:01,0
04/06/26 07:58:01,32
04/06/26 07:59:01,-4
04/06/26 08:00:01,6
04/06/26 08:01:01,0
04/06/26 08:02:01,0
04/06/26 08:03:01,21
04/06/26 08:04:01,14
04/06/26 08:05:01,-42
04/06/26 08:06:01,46
04/06/26 08:07:01,0
04/06/26 08:08:01,2
04/06/26 08:09:01,0
04/06/26 08:10:01,16
04/06/26 08:11:04,-4
04/06/26 08:12:04,0
04/06/26 08:13:04,13
04/06/26 08:14:04,4
04/06/26 08:15:04,-21
04/06/26 08:16:04,0
04/06/26 08:43:30,10
04/06/26 08:44:30,0
04/06/26 08:45:30,-5
04/06/26 08:46:30,-5
04/06/26 08:47:30,-4
04/06/26 08:48:30,21
04/06/26 08:49:30,41
04/06/26 08:50:30,0
04/06/26 08:51:30,3
04/06/26 08:52:30,36
04/06/26 08:53:30,13
04/06/26 08:54:30,0
04/06/26 08:55:30,-11
04/06/26 08:56:30,4
04/06/26 08:57:30,11
04/06/26 08:58:30,32
04/06/26 08:59:30,17
04/06/26 09:00:30,-21
04/06/26 09:01:30,11
04/06/26 09:02:30,0
04/06/26 09:03:30,-4
04/06/26 09:04:30,35
04/06/26 09:05:30,0
04/06/26 09:06:30,0
04/06/26 09:07:30,4
04/06/26 09:08:31,-1
04/06/26 09:09:31,-32
04/06/26 09:10:31,-47
04/06/26 09:11:31,27
04/06/26 09:12:31,-13
04/06/26 09:13:31,-7
04/06/26 09:14:31,41
04/06/26 09:15:31,12
04/06/26 09:16:31,9
04/06/26 09:17:31,6
04/06/26 09:18:31,8
04/06/26 09:19:31,22
04/06/26 09:20:31,16
04/06/26 09:21:31,27
04/06/26 09:22:31,35
04/06/26 09:23:32,0
04/06/26 09:24:32,0
04/06/26 09:25:32,30
04/06/26 09:26:32,-12
04/06/26 09:27:32,12
04/06/26 09:28:32,5
04/06/26 09:29:32,-45
04/06/26 09:30:32,-52
04/06/26 09:31:32,-16
04/06/26 09:32:32,-2
04/06/26 09:33:32,-5
04/06/26 09:34:32,58
04/06/26 09:35:32,11
04/06/26 09:36:32,4
04/06/26 09:37:32,-18
04/06/26 09:38:33,0
04/06/26 09:39:33,15
04/06/26 09:40:33,0
04/06/26 09:41:33,0
04/06/26 09:42:33,-28
04/06/26 09:43:33,4
04/06/26 09:44:33,-3
04/06/26 09:45:33,-13
04/06/26 09:46:33,8
04/06/26 09:47:33,-6
04/06/26 09:48:33,7
04/06/26 09:49:33,5
04/06/26 09:50:33,4
04/06/26 09:51:33,-28
04/06/26 09:52:33,7
04/06/26 09:53:35,4
04/06/26 09:54:35,6
04/06/26 09:55:35,6
04/06/26 09:56:35,0
04/06/26 09:57:35,9
04/06/26 09:58:35,0
04/06/26 09:59:35,0
04/06/26 10:00:35,0
04/06/26 10:01:35,12
04/06/26 10:02:35,13
04/06/26 10:03:35,0
04/06/26 10:04:35,3
04/06/26 10:05:35,-1
04/06/26 10:06:35,-33
04/06/26 10:07:35,0
04/06/26 10:08:36,0
04/06/26 10:09:36,-12
04/06/26 10:10:36,50
04/06/26 10:11:36,-3
04/06/26 10:12:36,28
04/06/26 10:13:36,57
04/06/26 10:14:36,0
04/06/26 10:15:36,18
04/06/26 10:16:36,55
04/06/26 10:17:36,4
04/06/26 10:18:36,10
04/06/26 10:19:36,64
04/06/26 10:20:36,47
04/06/26 10:21:36,8
04/06/26 10:22:36,5
04/06/26 10:23:36,0
04/06/26 10:24:40,24
04/06/26 10:25:40,2
04/06/26 10:26:40,1
04/06/26 10:27:40,-53
04/06/26 10:28:40,-8
04/06/26 10:29:40,35
04/06/26 10:30:40,0
04/06/26 10:31:40,12
04/06/26 10:32:40,26
04/06/26 10:33:40,0
04/06/26 10:34:40,-9
04/06/26 10:35:40,-15
04/06/26 10:36:40,-3
04/06/26 10:37:40,-12
04/06/26 10:38:40,-13
04/06/26 10:39:39,4
04/06/26 10:40:39,0
04/06/26 10:41:39,-20
04/06/26 10:42:39,4
04/06/26 10:43:39,0
04/06/26 10:44:39,2
04/06/26 10:45:39,-11
04/06/26 10:46:39,2
04/06/26 10:47:39,0
04/06/26 10:48:39,-4
04/06/26 10:49:39,0
04/06/26 10:50:39,-7
04/06/26 10:51:39,0
04/06/26 10:52:39,3
04/06/26 10:53:39,11
04/06/26 10:54:43,-1
04/06/26 10:55:43,0
04/06/26 10:56:43,-5
04/06/26 10:57:43,0
04/06/26 20:49:30,0
04/06/26 20:50:30,-4
04/06/26 20:51:30,13
04/06/26 20:52:30,-4
04/06/26 20:53:30,13
04/06/26 20:54:30,10
