timestamp,Infrared to Red Signal Ratio
03/29/26 01:53:00,0
03/29/26 01:54:00,0
03/29/26 01:55:00,0
03/29/26 01:56:00,0
03/29/26 01:57:00,0
03/29/26 01:58:00,0
03/29/26 01:59:00,0
03/29/26 02:00:00,0
03/29/26 02:01:00,0
03/29/26 02:02:00,0
03/29/26 02:03:00,0
03/29/26 02:04:00,0
03/29/26 02:05:00,0
03/29/26 02:06:00,0
03/29/26 02:07:00,0
03/29/26 02:08:00,0
03/29/26 02:09:00,0
03/29/26 02:10:00,0
03/29/26 02:11:00,0
03/29/26 02:12:00,0
03/29/26 02:13:00,42
03/29/26 02:14:00,-30
03/29/26 02:15:00,8
03/29/26 02:16:00,5
03/29/26 02:17:00,21
03/29/26 02:18:02,-19
03/29/26 02:19:02,-38
03/29/26 02:20:02,8
03/29/26 02:21:02,6
03/29/26 02:22:02,0
03/29/26 02:23:02,3
03/29/26 02:24:02,-27
03/29/26 02:25:02,6
03/29/26 02:26:02,40
03/29/26 02:27:02,34
03/29/26 02:28:02,0
03/29/26 02:29:02,-17
03/29/26 02:30:02,0
03/29/26 02:31:02,14
03/29/26 02:32:02,0
03/29/26 02:33:02,-35
03/29/26 02:34:04,4
03/29/26 02:35:04,0
03/29/26 02:36:04,2
03/29/26 02:37:04,-36
03/29/26 02:38:04,0
03/29/26 02:39:04,1
03/29/26 02:40:04,-11
03/29/26 02:41:04,0
03/29/26 02:42:04,5
03/29/26 02:43:04,-8
03/29/26 02:44:04,-3
03/29/26 02:45:04,0
03/29/26 02:46:04,0
03/29/26 02:47:04,-5
03/29/26 02:48:04,-13
03/29/26 02:49:05,0
03/29/26 02:50:05,2
03/29/26 02:51:05,-32
03/29/26 02:52:05,-6
03/29/26 02:53:05,-36
03/29/26 02:54:05,-31
03/29/26 02:55:05,-42
03/29/26 02:56:05,11
03/29/26 02:57:05,-37
03/29/26 02:58:05,3
03/29/26 02:59:05,3
03/29/26 04:00:05,0
03/29/26 04:01:05,0
03/29/26 04:02:05,-4
03/29/26 04:03:05,0
03/29/26 04:04:07,-26
03/29/26 04:05:07,-34
03/29/26 04:06:07,12
03/29/26 04:07:07,-8
03/29/26 04:08:07,0
03/29/26 04:09:07,-19
03/29/26 04:10:07,-12
03/29/26 04:11:07,0
03/29/26 04:12:07,0
03/29/26 04:13:07,0
03/29/26 04:14:07,0
03/29/26 04:15:07,0
03/29/26 04:16:07,0
03/29/26 04:17:07,-31
03/29/26 04:18:07,-6
03/29/26 04:19:09,0
03/29/26 04:20:09,17
03/29/26 04:21:09,-15
03/29/26 04:22:09,15
03/29/26 04:23:09,0
03/29/26 04:24:09,46
03/29/26 04:25:09,-13
03/29/26 04:26:09,8
03/29/26 04:27:09,10
03/29/26 04:28:09,-3
03/29/26 04:29:09,47
03/29/26 04:30:09,33
03/29/26 04:31:09,0
03/29/26 04:32:09,14
03/29/26 04:33:09,30
03/29/26 04:34:09,0
03/29/26 04:35:09,1
03/29/26 04:36:09,-1
03/29/26 04:37:09,0
03/29/26 04:38:09,4
03/29/26 04:39:09,-8
03/29/26 04:40:09,0
03/29/26 04:41:09,-16
03/29/26 04:42:09,-39
03/29/26 04:43:09,-49
03/29/26 04:44:09,-53
03/29/26 04:45:09,-7
03/29/26 04:46:09,-62
03/29/26 04:47:09,23
03/29/26 04:48:09,0
03/29/26 04:49:11,-5
03/29/26 04:50:11,21
03/29/26 04:51:11,14
03/29/26 04:52:11,8
03/29/26 04:53:11,-21
03/29/26 04:54:11,-52
03/29/26 04:55:11,0
03/29/26 04:56:11,8
03/29/26 04:57:11,4
03/29/26 04:58:11,-12
03/29/26 04:59:11,0
03/29/26 05:00:11,0
03/29/26 05:01:11,0
03/29/26 05:02:11,0
03/29/26 05:03:11,0
03/29/26 05:04:14,10
03/29/26 05:05:14,-19
03/29/26 05:06:14,43
03/29/26 05:07:14,0
03/29/26 05:08:14,0
03/29/26 05:09:14,1
03/29/26 05:10:14,14
03/29/26 05:11:14,20
03/29/26 05:12:14,4
03/29/26 05:13:14,-38
03/29/26 05:14:14,-13
03/29/26 05:15:14,-20
03/29/26 05:16:14,4
03/29/26 05:17:14,0
03/29/26 05:18:14,0
03/29/26 05:19:15,0
03/29/26 05:20:15,0
03/29/26 05:21:15,-5
03/29/26 05:22:15,17
03/29/26 05:23:15,-3
03/29/26 05:24:15,2
03/29/26 05:25:15,-1
03/29/26 05:26:15,10
03/29/26 05:27:15,4
03/29/26 05:28:15,2
03/29/26 05:29:15,29
03/29/26 05:30:15,-37
03/29/26 05:31:15,3
03/29/26 05:32:15,0
03/29/26 05:33:15,-22
03/29/26 05:34:15,-32
03/29/26 05:35:15,-35
03/29/26 05:36:15,15
03/29/26 05:37:15,0
03/29/26 05:38:15,2
03/29/26 05:39:15,0
03/29/26 05:40:15,4
03/29/26 05:41:15,-7
03/29/26 05:42:15,-2
03/29/26 05:43:15,16
03/29/26 05:44:15,-49
03/29/26 05:45:15,-12
03/29/26 05:46:15,-35
03/29/26 05:47:15,12
03/29/26 05:48:15,6
03/29/26 05:49:16,2
03/29/26 05:50:16,4
03/29/26 05:51:16,-22
03/29/26 05:52:16,1
03/29/26 05:53:16,-4
03/29/26 05:54:16,18
03/29/26 05:55:16,-20
03/29/26 05:56:16,-40
03/29/26 05:57:16,0
03/29/26 05:58:16,21
03/29/26 05:59:16,-6
03/29/26 06:00:16,0
03/29/26 06:01:16,-24
03/29/26 06:02:16,-9
03/29/26 06:03:16,3
03/29/26 06:04:16,-4
03/29/26 06:05:18,0
03/29/26 06:06:18,-20
03/29/26 06:07:18,11
03/29/26 06:08:18,-5
03/29/26 06:09:18,65
03/29/26 06:10:18,-21
03/29/26 06:11:18,26
03/29/26 06:12:18,28
03/29/26 06:13:18,-52
03/29/26 06:14:18,0
03/29/26 06:15:18,4
03/29/26 06:16:18,0
03/29/26 06:17:18,0
03/29/26 06:18:18,-44
03/29/26 06:19:18,0
03/29/26 06:20:21,5
03/29/26 06:21:21,0
03/29/26 06:22:21,4
