timestamp,Infrared to Red Signal Ratio
04/10/26 00:01:30,0
04/10/26 00:02:30,0
04/10/26 00:03:30,0
04/10/26 00:04:30,26
04/10/26 00:05:30,7
04/10/26 00:06:30,0
04/10/26 00:07:30,3
04/10/26 00:08:30,39
04/10/26 00:09:30,21
04/10/26 00:10:30,8
04/10/26 00:11:30,16
04/10/26 00:12:30,-13
04/10/26 00:13:30,-11
04/10/26 00:14:30,-1
04/10/26 00:15:30,0
04/10/26 00:16:30,-4
04/10/26 00:17:30,0
04/10/26 00:18:30,34
04/10/26 00:19:30,13
04/10/26 00:20:31,6
04/10/26 00:21:31,0
04/10/26 00:22:31,5
04/10/26 00:23:31,8
04/10/26 00:24:31,-1
04/10/26 00:25:31,0
04/10/26 00:26:31,0
04/10/26 00:27:31,-13
04/10/26 00:28:31,18
04/10/26 00:29:31,0
04/10/26 00:30:31,0
04/10/26 00:31:31,-1
04/10/26 00:32:31,-9
04/10/26 00:33:31,-8
04/10/26 00:34:31,-78
04/10/26 00:35:31,6
04/10/26 00:36:31,0
04/10/26 00:37:31,-8
04/10/26 00:38:31,-2
04/10/26 00:39:31,0
04/10/26 00:40:31,0
04/10/26 00:41:31,0
04/10/26 00:42:31,-17
04/10/26 00:43:31,26
04/10/26 00:44:31,31
04/10/26 00:45:31,5
04/10/26 00:46:31,-15
04/10/26 00:47:31,0
04/10/26 00:48:31,-18
04/10/26 00:49:31,-21
04/10/26 00:50:31,-11
04/10/26 00:51:31,0
04/10/26 00:52:31,0
04/10/26 00:53:31,52
04/10/26 00:54:31,1
04/10/26 00:55:31,0
04/10/26 00:56:31,0
04/10/26 00:57:31,1
04/10/26 00:58:31,0
04/10/26 00:59:31,7
04/10/26 01:00:31,12
04/10/26 01:01:31,0
04/10/26 01:02:31,5
04/10/26 01:03:31,0
04/10/26 01:04:31,0
04/10/26 01:05:31,-2
04/10/26 01:06:31,-16
04/10/26 01:07:31,40
04/10/26 01:08:31,0
04/10/26 01:09:31,-19
04/10/26 01:10:31,-38
04/10/26 01:11:31,0
04/10/26 01:12:31,56
04/10/26 01:13:31,-11
04/10/26 01:14:31,0
04/10/26 01:15:31,75
04/10/26 01:16:31,-31
04/10/26 01:17:31,-35
04/10/26 01:18:31,-43
04/10/26 01:19:31,-18
04/10/26 01:20:31,-57
04/10/26 01:21:32,30
04/10/26 01:22:32,-20
04/10/26 01:23:32,-26
04/10/26 01:24:32,-45
04/10/26 01:25:32,0
04/10/26 01:26:32,-42
04/10/26 01:27:32,-48
04/10/26 01:28:32,0
04/10/26 01:29:32,-60
04/10/26 01:30:32,-42
04/10/26 01:31:32,0
04/10/26 01:32:32,4
04/10/26 01:33:32,-61
04/10/26 01:34:32,26
04/10/26 01:35:32,-11
04/10/26 01:36:28,-4
04/10/26 01:37:28,-6
04/10/26 01:38:28,-8
04/10/26 01:39:28,0
04/10/26 01:40:28,-2
04/10/26 01:41:28,-26
04/10/26 01:42:28,-8
04/10/26 01:43:28,3
04/10/26 01:44:28,-5
04/10/26 01:45:28,6
04/10/26 01:46:28,21
04/10/26 01:47:28,-38
04/10/26 01:48:28,-42
04/10/26 01:49:28,0
04/10/26 01:50:28,-8
04/10/26 01:51:31,-6
04/10/26 01:52:31,0
04/10/26 01:53:31,-4
04/10/26 01:54:31,0
04/10/26 01:55:31,-24
04/10/26 01:56:31,-5
04/10/26 01:57:31,4
04/10/26 01:58:31,3
04/10/26 01:59:31,0
04/10/26 02:00:31,5
04/10/26 02:01:31,0
04/10/26 02:02:31,0
04/10/26 02:03:31,12
04/10/26 02:04:31,-1
