id;average_breath;average_heart_rate;average_hrv;awake_time;bedtime_end;bedtime_start;day;deep_sleep_duration;efficiency;heart_rate;hrv;latency;light_sleep_duration;low_battery_alert;lowest_heart_rate;movement_30_sec;period;readiness;readiness_score_delta;rem_sleep_duration;restless_periods;sleep_algorithm_version;sleep_analysis_reason;sleep_phase_30_sec;sleep_phase_5_min;sleep_score_delta;time_in_bed;total_sleep_duration;type
223e932c-6474-43ec-bec5-eb53da7957b0;15.0;58.125;17;3850;2026-01-16T05:38:10.000+02:00;2026-01-15T23:35:30.000+02:00;2026-01-16;5130;82;"{""interval"": 300.0, ""items"": [null, null, 57.0, 56.0, 56.0, 56.0, 56.0, 57.0, 60.0, 57.0, 57.0, 59.0, 58.0, 60.0, 60.0, 59.0, 59.0, null, 58.0, 57.0, 57.0, 56.0, 56.0, 60.0, 58.0, 58.0, 60.0, 61.0, 62.0, 61.0, 58.0, 57.0, 58.0, 58.0, 57.0, 57.0, 57.0, 58.0, 58.0, 58.0, 57.0, 57.0, 58.0, 57.0, 57.0, 60.0, 58.0, 60.0, 58.0, 58.0, 58.0, 57.0, 58.0, 58.0, 57.0, 57.0, 59.0, 57.0, 56.0, 57.0, 58.0, 58.0, 59.0, 58.0, 59.0, 60.0, 62.0, 60.0, 58.0, 58.0, 59.0, null, null], ""timestamp"": ""2026-01-15T23:35:30.000+02:00""}";"{""interval"": 300.0, ""items"": [null, null, 15.0, 15.0, 15.0, 13.0, 13.0, 14.0, 19.0, 11.0, 10.0, 13.0, 18.0, 29.0, 17.0, 18.0, 14.0, null, 25.0, 24.0, 23.0, 17.0, 23.0, 17.0, 16.0, 17.0, 14.0, 15.0, 12.0, 17.0, 26.0, 27.0, 19.0, 18.0, 18.0, 18.0, 17.0, 17.0, 16.0, 18.0, 17.0, 34.0, 13.0, 6.0, 12.0, 16.0, 16.0, 9.0, 12.0, 15.0, 15.0, 15.0, 14.0, 18.0, 20.0, 17.0, 15.0, 16.0, 13.0, 14.0, 16.0, 19.0, 18.0, 17.0, 17.0, 21.0, 14.0, 33.0, 30.0, 15.0, 13.0, null, null], ""timestamp"": ""2026-01-15T23:35:30.000+02:00""}";420;8970;False;56;112111111111111111111111111111111111111111111111111111111111111111111111111111221111111111111111111111111111111121111111111111232111111122111111222111221111111234223343111111111111111111111111111111111111221221112211111111113211111111111111111111111111111111111111211111111111111111111111311111111111111111111111111111111111111211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111112121211111111111111111111111212211111112111111111111111121111111112211111111111111111111111111111111111111211111111111111111111111111111111111111111111111211122111111111211111111111111111111111211111111111111111111121111311111111111111111221111111121112211111112111111111312111331;0;"{""contributors"": {""activity_balance"": 93, ""body_temperature"": 95, ""hrv_balance"": null, ""previous_day_activity"": 100, ""previous_night"": 66, ""recovery_index"": 78, ""resting_heart_rate"": 94, ""sleep_balance"": null, ""sleep_regularity"": null}, ""score"": 85, ""temperature_deviation"": 0.2, ""temperature_trend_deviation"": null}";0;3810;77;v2;foreground_sleep_analysis;44444444444444222222222222211111111111111111111111111111111111111111111112222222222222222221111111111111111111144422222222222124444444444442422224442222444442224444444444444222222222222222111122222222222112222222222222222222224222222222222222222222222222222333333333333333333333333333333334433332222333222222222223333323332222324222222222222222211122222211122111111111111111111111111111111111111111111111111121111111222222211122111211111111111111144444424222222333333333333334333333333343333333333332222222222222242222222222222222222222221111111111111114444444222222222332222222222222222222333333333334222442222222222422222222222222222222222333333333333333333334443334444444244333323334444444444444444444444444444444444444444;4421111221122444422222222233332322221111111114333322221422232222334444444;0;21760;17910;long_sleep
55b7d216-798e-41f2-90a8-f0ea91fb5379;15.25;67.375;11;4334;2026-01-17T06:36:44.000+02:00;2026-01-16T21:36:30.000+02:00;2026-01-17;4620;87;"{""interval"": 300.0, ""items"": [80.0, null, null, null, 76.0, 73.0, 71.0, 72.0, null, null, null, 70.0, 70.0, 70.0, 70.0, 70.0, 72.0, 73.0, 72.0, 71.0, 71.0, 71.0, 74.0, 75.0, 76.0, 76.0, 77.0, 78.0, 76.0, 75.0, 76.0, 72.0, 71.0, 70.0, 70.0, 69.0, 69.0, 70.0, 71.0, 73.0, 69.0, 69.0, 67.0, 68.0, 72.0, 68.0, 68.0, 67.0, 67.0, 68.0, 70.0, 71.0, 67.0, 68.0, 68.0, 69.0, 69.0, 70.0, 69.0, 68.0, 67.0, 66.0, 67.0, 65.0, 66.0, 65.0, 65.0, 63.0, 63.0, 65.0, 66.0, 66.0, 67.0, 68.0, 68.0, 66.0, 63.0, 62.0, 62.0, 62.0, 62.0, 62.0, 62.0, 61.0, 63.0, 62.0, 64.0, 63.0, 63.0, 62.0, 63.0, 63.0, 64.0, 64.0, 65.0, 61.0, 62.0, 62.0, 61.0, 65.0, 62.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 64.0], ""timestamp"": ""2026-01-16T21:36:30.000+02:00""}";"{""interval"": 300.0, ""items"": [14.0, null, null, null, 7.0, 5.0, 5.0, 9.0, null, null, null, 6.0, 7.0, 8.0, 8.0, 9.0, 11.0, 8.0, 8.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 14.0, 9.0, 7.0, 9.0, 8.0, 9.0, 8.0, 9.0, 9.0, 10.0, 10.0, 7.0, 13.0, 7.0, 9.0, 11.0, 10.0, 11.0, 11.0, 11.0, 11.0, 8.0, 11.0, 10.0, 8.0, 5.0, 8.0, 15.0, 12.0, 10.0, 10.0, 12.0, 11.0, 10.0, 11.0, 12.0, 10.0, 13.0, 9.0, 6.0, 7.0, 15.0, 11.0, 8.0, 9.0, 13.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 18.0, 17.0, 17.0, 21.0, 21.0, 14.0, 11.0, 13.0, 14.0, 19.0, 15.0, 15.0, 17.0, 15.0, 13.0, 12.0, 12.0, 12.0, 12.0, 12.0, 16.0, 11.0, 16.0, 13.0, 11.0, 10.0, 11.0, 16.0], ""timestamp"": ""2026-01-16T21:36:30.000+02:00""}";1590;16770;False;60;3222222212222222222222222222322211111111122211111111111111111111111111111111111233133344441421111111111111111111111111111111111111111111111111111111111211111111111111111111111111112111111111111111111111111111111111111111221112111111111111211111111111111111111111111312111111111111111111111111111131211111111111111111111111111111111111111111111111111111111111111111111111111111111122112121111112221111111212121111111111111111111111123112111111111111111111111111111111111111111111111111111121111111111111111113211111111111111111211111111111111111121111111111111211112211111111111111111111111111111111111111111211111121111111111111111111222221111111112111111222211111111111111111111111111111111111111122111111112221111111111111111111111111112111111111121311111111111111111111111111111111111111111111111111111111111111111111111111111111111221111221111111121121111111111111111111121111111111111111121111111111112111111111221111111111111111211111113111111111111111111121111111121111111111111111111211111112111111111111111111111111111111111111111111111111111111111111111111111211111212341;0;"{""contributors"": {""activity_balance"": 74, ""body_temperature"": 71, ""hrv_balance"": null, ""previous_day_activity"": 81, ""previous_night"": 96, ""recovery_index"": 46, ""resting_heart_rate"": 84, ""sleep_balance"": null, ""sleep_regularity"": null}, ""score"": 76, ""temperature_deviation"": 0.62, ""temperature_trend_deviation"": 0.41}";0;6690;139;v2;foreground_sleep_analysis;444444444444444444444444444444444444444444444444444442222222222222222222211111144444444444444444444222222222111111111111111111111111111111111111111111112222222222222222222222222222242222222222222222211111122222222222233334332422333333333334333333333333333333333333334222222222222222222222222111114442222222222222222222222222222222222222222111111111111111111111111111111111111111111444444222244222222222222444422222222222222222222222444444422222222222222222222222222222222222222111111111122333323333333333333344432332222222223342223332333333333333433333333333242222242222222222222222222222222222222221111111112222222422222222222222222222224222222222222222224444422222222222232222222223333333333333333333333333343333333333333333333333333333344222222244424222222222222222222222222222222222222222222222222222111111111111111111111111111111114422222222222222422442222222222222222222222222222222222222222222222222242222222224422222223333333344222224442222233333333333333433333333443333333333333333333333333343333333233333333333322222222222222222222222222222222222222222222222244222224444;444442214421111222221233333221222211114242242222133223332222122224223333332222221111222222222323333333222224;0;32414;28080;long_sleep
6c886645-a4cf-4b77-977a-da6ecd22d5cc;15.25;61.875;15;4231;2026-01-18T09:06:31.000+02:00;2026-01-18T00:15:30.000+02:00;2026-01-18;3990;87;"{""interval"": 300.0, ""items"": [null, null, null, 64.0, 65.0, 64.0, 65.0, 64.0, 64.0, 67.0, 68.0, 69.0, 67.0, 68.0, 65.0, 64.0, 63.0, 64.0, 64.0, 64.0, 68.0, null, 65.0, 64.0, 64.0, 64.0, 67.0, 65.0, 63.0, 63.0, 63.0, 67.0, 67.0, 65.0, 65.0, 65.0, 65.0, 64.0, 64.0, 63.0, 60.0, 59.0, 59.0, 60.0, 60.0, 61.0, 61.0, 63.0, 61.0, 60.0, 60.0, 59.0, 60.0, 60.0, 61.0, 62.0, 65.0, 62.0, 63.0, 61.0, 63.0, 64.0, 61.0, 60.0, 59.0, 58.0, 59.0, 59.0, 59.0, 59.0, 59.0, 59.0, 58.0, 61.0, 61.0, 62.0, 62.0, 62.0, 59.0, 57.0, 58.0, 59.0, 58.0, 59.0, 61.0, 61.0, 61.0, 59.0, 60.0, 60.0, 59.0, 58.0, 58.0, 58.0, 58.0, 59.0, 60.0, 64.0, null, 59.0, 60.0, 61.0, 61.0, 60.0, 62.0, null, null], ""timestamp"": ""2026-01-18T00:15:30.000+02:00""}";"{""interval"": 300.0, ""items"": [null, null, null, 12.0, 13.0, 12.0, 16.0, 13.0, 12.0, 13.0, 10.0, 12.0, 10.0, 16.0, 11.0, 15.0, 9.0, 13.0, 11.0, 11.0, 16.0, null, 13.0, 14.0, 15.0, 14.0, 22.0, 13.0, 10.0, 12.0, 11.0, 11.0, 10.0, 14.0, 13.0, 9.0, 7.0, 10.0, 13.0, 16.0, 9.0, 9.0, 10.0, 10.0, 9.0, 9.0, 10.0, 20.0, 11.0, 9.0, 10.0, 11.0, 10.0, 16.0, 25.0, 13.0, 11.0, 10.0, 10.0, 8.0, 10.0, 13.0, 18.0, 23.0, 26.0, 22.0, 22.0, 24.0, 29.0, 28.0, 31.0, 26.0, 26.0, 25.0, 19.0, 12.0, 18.0, 16.0, 14.0, 12.0, 11.0, 18.0, 11.0, 9.0, 8.0, 9.0, 11.0, 10.0, 14.0, 21.0, 27.0, 28.0, 26.0, 27.0, 26.0, 17.0, 23.0, 24.0, null, 13.0, 15.0, 19.0, 16.0, 13.0, 14.0, null, null], ""timestamp"": ""2026-01-18T00:15:30.000+02:00""}";450;17610;False;57;3222221323311111111111111111111111111111111111111111111111111111111111111111111111111111112111111111112111111111111111111111111111121211111111111211111211111111111111111111111111111111111111111112122211111331111111111111111111111111111111111111111111111111111122222223111111111111111111111111111112111111111111111111111111111111111111112111111111111111111111111111111111111111111111132211111131111111111111112111111111111111111112111111111111111111111111111111111111111121111111111111111111111111111111111111111111111111111111122111111211111111111111111111111111112111111111111111211111111111111111111121112111111111111231111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111121112111211121111111111111111111221111112111111221111113111111111111111111111111111111211111111111111111111111111111111111111111111111111112211111111111111111121132111111111111111111111111111111111111111111111112211121112122111112111111111111112212112124212111111111111111111111111111121111111122111112111111111111111111112211111121212113;2;"{""contributors"": {""activity_balance"": 83, ""body_temperature"": 100, ""hrv_balance"": null, ""previous_day_activity"": 75, ""previous_night"": 87, ""recovery_index"": 92, ""resting_heart_rate"": 91, ""sleep_balance"": null, ""sleep_regularity"": null}, ""score"": 86, ""temperature_deviation"": -0.01, ""temperature_trend_deviation"": 0.19}";0;6030;119;v2;foreground_sleep_analysis;444444444444444222222222222222222222222222222121111111111111111111111122111111111111111222442222222222222222222222222222222222222224222222222222222222222222222221111111111111111111111111111111111444442222444444422222222222222222222211111111111111111111111111444444444422222222222222222222222222222422222223333333333333333333333333333333433332222233333333333333333333334222222234332244444222224222222222222222222222222222222222222222222222222222222211111133111111111111444444222222222222222222222222222222222222222222222222112222222222242224222233333333333333333333333333333333333333333333333333333333334444444444422422244422222222222222222222222222222222222222222222222222222222222222222211222222222222222222222221111111111114222442222224222224424443333333344444224444234444244222442222222222222222222222222222242222222222222222222333333333333333333333333333333333442322222233322222224224222222222222222222222222222222222222222222222222242222222222222222222222222222222242224444444444442222222222222323333333334443333344422224444433333333333333333444333444444444;4422211112222222111442211142223333333242222221142222223333334422222222211243442222233332222222222442344334;0;31861;27630;long_sleep
2be5fabf-87d6-40af-974e-4ee2631c527b;14.5;59.25;13;6487;2026-01-19T07:39:36.000+02:00;2026-01-19T00:18:59.000+02:00;2026-01-19;2670;75;"{""interval"": 300.0, ""items"": [null, null, null, null, null, null, 58.0, 62.0, 59.0, 59.0, 59.0, 59.0, 60.0, 60.0, 59.0, 59.0, 61.0, 62.0, 61.0, 61.0, 61.0, 60.0, 59.0, 59.0, 59.0, 59.0, 59.0, 59.0, 59.0, 62.0, 59.0, 60.0, 57.0, 56.0, 57.0, 58.0, 58.0, 57.0, 57.0, 57.0, 60.0, 61.0, 59.0, 59.0, 60.0, 61.0, 60.0, 60.0, 61.0, 60.0, 58.0, 57.0, 57.0, 57.0, 57.0, 57.0, 59.0, 60.0, 59.0, 57.0, 57.0, 63.0, 62.0, null, null, null, null, null, null, null, null, null, 61.0, 60.0, 59.0, 59.0, 59.0, 60.0, 61.0, 61.0, 62.0, 60.0, 59.0, 58.0, null, null, null, null, null], ""timestamp"": ""2026-01-19T00:18:59.000+02:00""}";"{""interval"": 300.0, ""items"": [null, null, null, null, null, null, 14.0, 12.0, 12.0, 14.0, 13.0, 12.0, 14.0, 14.0, 9.0, 12.0, 16.0, 11.0, 9.0, 11.0, 8.0, 10.0, 18.0, 11.0, 11.0, 12.0, 11.0, 13.0, 13.0, 22.0, 17.0, 17.0, 7.0, 9.0, 9.0, 12.0, 10.0, 8.0, 8.0, 8.0, 18.0, 19.0, 22.0, 20.0, 19.0, 14.0, 15.0, 17.0, 18.0, 22.0, 15.0, 11.0, 14.0, 10.0, 9.0, 11.0, 15.0, 18.0, 14.0, 15.0, 10.0, 18.0, 18.0, null, null, null, null, null, null, null, null, null, 12.0, 17.0, 19.0, 18.0, 13.0, 12.0, 10.0, 11.0, 15.0, 17.0, 23.0, 24.0, null, null, null, null, null], ""timestamp"": ""2026-01-19T00:18:59.000+02:00""}";330;12600;False;56;211211111111111111111111111111111111211111111111221111111113211111111121111112111111111111111122111211111111111312111112322111111111211111111111111111111112211111111111111111111111111111111111111111111111121111111111111111111111111111111111111111111111111111111111111111111111111112211223212111122111111133221111111111111111111111111111111111111121211122121111111111111111111111111111111111111111111131111231111111111111111111111111111111112211111111111111111111111111111111111111112111322111111111111111111111111111111221111111111111111111111111111111111111111232111112111111132111111111221111211111111111111111122212132211111333143333333341111122222332233333323333323333333333333333323323323322332222333222311111111122111111111211111111111121111111111121111111111111111111111111111111111111111121111112111111111111221111111111111111111111111111111111111111111112111111211111111223;0;"{""contributors"": {""activity_balance"": 95, ""body_temperature"": 100, ""hrv_balance"": null, ""previous_day_activity"": 87, ""previous_night"": 65, ""recovery_index"": 100, ""resting_heart_rate"": 92, ""sleep_balance"": 56, ""sleep_regularity"": null}, ""score"": 79, ""temperature_deviation"": -0.18, ""temperature_trend_deviation"": 0.2}";0;4680;112;v2;foreground_sleep_analysis;444444444442222222222222222222222222222222222111111122221111144444222444444222222222222222222222422224222222222224442222244422222222222222222222222222222233333323333333333333333333333333333333333333333333333333322222222222222222222222221111111111111111111111111111111111111111111111114424444444444442222222444422222222222222222222222222222222222222444222224422222222222222222222222222111111111111114222422244442222222222222222222222222222333333333333333333333333333333333333333333333344444444444222222222222222222222222222222222222222222222222222222222111222222222444222244333333443333333333333334422222222222222222444344444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444222222222222222222222222222222222222222233333333333333333333333333333333444424222222222222222222222222222222222222222222111111111111444424444444444444;4222114422222223333332221111444222222211422233334422222223332444444444444222233342222144;0;26437;19950;long_sleep
93cf2235-1bc7-4ffb-b538-3b6a9359a3e6;14.375;58.625;15;3961;2026-01-20T07:55:30.000+02:00;2026-01-20T00:47:59.000+02:00;2026-01-20;3030;85;"{""interval"": 300.0, ""items"": [null, null, null, 57.0, 57.0, 56.0, 56.0, 57.0, 58.0, 58.0, 57.0, 57.0, 58.0, 57.0, 57.0, 57.0, 58.0, 57.0, 57.0, 58.0, 61.0, 59.0, 58.0, 59.0, 59.0, 60.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 62.0, 62.0, 60.0, 59.0, 59.0, 58.0, 58.0, 61.0, 58.0, 57.0, 58.0, 58.0, 58.0, 62.0, 61.0, 58.0, 58.0, 62.0, 61.0, 60.0, 60.0, 59.0, 60.0, 60.0, 58.0, 58.0, 57.0, 58.0, 60.0, 60.0, 58.0, 58.0, 58.0, 56.0, 57.0, 58.0, 59.0, 60.0, 60.0, 59.0, 59.0, 59.0, 61.0, 59.0, 62.0, null, 61.0, null], ""timestamp"": ""2026-01-20T00:47:59.000+02:00""}";"{""interval"": 300.0, ""items"": [null, null, null, 25.0, 18.0, 17.0, 17.0, 12.0, 11.0, 13.0, 13.0, 14.0, 14.0, 13.0, 19.0, 17.0, 14.0, 11.0, 12.0, 12.0, 9.0, 12.0, 20.0, 17.0, 16.0, 17.0, 12.0, 13.0, 15.0, 15.0, 15.0, 17.0, 15.0, 14.0, 14.0, 11.0, 10.0, 12.0, 17.0, 16.0, 18.0, 13.0, 17.0, 16.0, 17.0, 14.0, 10.0, 11.0, 15.0, 13.0, 10.0, 19.0, 11.0, 14.0, 10.0, 9.0, 10.0, 11.0, 10.0, 10.0, 17.0, 17.0, 20.0, 20.0, 20.0, 23.0, 20.0, 15.0, 12.0, 15.0, 17.0, 35.0, 29.0, 24.0, 17.0, 9.0, 14.0, 14.0, 22.0, 12.0, 16.0, 14.0, 21.0, null, 22.0, null], ""timestamp"": ""2026-01-20T00:47:59.000+02:00""}";660;15150;False;56;3243111111111111111111111111111111111111111111111111121111111111111111111211111111121111111122111111111111111111111221111212111121111111211222112112211112121111111112221111111111111111111111111111111111111111111111111121113111111111111111111111111111111111121111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111112112111111111111111111121111121111111111222121111111111111111111221221123111111111221111111111122222211111112111131111111111113121112221111221111121111111111112111111111111111122111111111111111111111111111111112111112112211111111111111111111111111111111111111111111111111111111112212111121122211111111111111213111111111111111211111111111111111111111111111121111131111111111111111211211111111122111121111111111111111111211111111211111111233331111111111322211111134333333331;1;"{""contributors"": {""activity_balance"": 82, ""body_temperature"": 99, ""hrv_balance"": null, ""previous_day_activity"": 74, ""previous_night"": 74, ""recovery_index"": 100, ""resting_heart_rate"": 98, ""sleep_balance"": 70, ""sleep_regularity"": null}, ""score"": 82, ""temperature_deviation"": -0.23, ""temperature_trend_deviation"": 0.22}";0;3510;157;v2;foreground_sleep_analysis;4444444444242222422244222222222222222222222222222222222222222222224222222242222222222222222222222222222222222222222242222222422224222222222222422222222222222222222222222222222222222222222222222222233233333333333333333334222422222222222222222222222222222233332222222222222222222222222222222222111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111114444422222222222222222224222224222222222224442222222222222222222244444424444442222222222222222224444422222222222224444444222222444444444444444442224222222222223322233333333333333333333333333333322223222222222222333322422242222222222222222222222222222222222222222222221111111112224442222224444442442222222222222422222222222222222222222222222222222222222222234222224222223333334333333344333333333333334333333333333333333343333333344422444244444444444422244444444444444444444;42222222222222222222332222222111111111422222242242444223332222222124222222233333344444;0;25651;21690;long_sleep
8b599cc8-d010-4514-b094-98ddcb86fbc0;14.0;58.5;13;4353;2026-01-21T07:56:03.000+02:00;2026-01-20T23:28:30.000+02:00;2026-01-21;2520;86;"{""interval"": 300.0, ""items"": [null, null, 60.0, 59.0, 60.0, 60.0, 60.0, 60.0, 59.0, 59.0, 60.0, 63.0, 62.0, 62.0, 62.0, 60.0, 60.0, 60.0, 61.0, 62.0, 63.0, 63.0, 61.0, 62.0, 60.0, 62.0, 63.0, 61.0, 60.0, 60.0, 60.0, 59.0, 62.0, 59.0, 60.0, 60.0, 59.0, 57.0, 58.0, 58.0, 58.0, 60.0, 58.0, 58.0, 57.0, 57.0, 56.0, 57.0, 57.0, 57.0, 57.0, 61.0, 59.0, 57.0, 58.0, 57.0, 56.0, 56.0, 55.0, 55.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 57.0, 61.0, null, null, null, null, null, 56.0, 55.0, 55.0, 57.0, 57.0, 59.0, 58.0, 58.0, 56.0, 56.0, 56.0, 57.0, 57.0, 57.0, 57.0, 57.0, 56.0, 57.0, 58.0, 60.0, 60.0, 59.0, 59.0, 56.0, 56.0, 56.0, 58.0, 60.0, 61.0], ""timestamp"": ""2026-01-20T23:28:30.000+02:00""}";"{""interval"": 300.0, ""items"": [null, null, 16.0, 13.0, 13.0, 10.0, 8.0, 12.0, 12.0, 12.0, 10.0, 8.0, 10.0, 10.0, 9.0, 7.0, 7.0, 7.0, 8.0, 9.0, 9.0, 8.0, 10.0, 11.0, 11.0, 17.0, 12.0, 12.0, 14.0, 14.0, 14.0, 13.0, 15.0, 13.0, 20.0, 16.0, 11.0, 12.0, 16.0, 9.0, 7.0, 14.0, 15.0, 16.0, 15.0, 16.0, 15.0, 16.0, 20.0, 24.0, 34.0, 13.0, 14.0, 10.0, 11.0, 12.0, 12.0, 12.0, 12.0, 12.0, 14.0, 11.0, 7.0, 7.0, 7.0, 8.0, 11.0, 18.0, null, null, null, null, null, 20.0, 25.0, 20.0, 19.0, 15.0, 13.0, 14.0, 15.0, 14.0, 14.0, 14.0, 13.0, 12.0, 12.0, 12.0, 18.0, 17.0, 19.0, 14.0, 13.0, 24.0, 27.0, 14.0, 11.0, 9.0, 10.0, 16.0, 22.0, 26.0], ""timestamp"": ""2026-01-20T23:28:30.000+02:00""}";240;18780;False;55;33311111111111111111111111111111111111211111111111111221111111111111111111111111111111111111111111111111111111111111111112211111111122111111111111111111111111111111111111111111111121212121211211111111111111111211111111111111111111111111111111111121131111111111111111111111111111111111111111111111111111111111111111111111111111111111112111111111111121123221111112111111122122111111111111111111111111223211111111111111111111111111121111211111111111111111111111111111111111112211111111111111111111112111111111111121111113221111111111111111122111111111111111211111111111111111111111111111111111111211111111211111111111111111111111111111111111111111111111111111111222311111124433333331343444333333232322333332222323333421111111111111111111111111111111111111111211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111121111111111111111111111111111111111111111111221111111111111212112111122211111111111111111111111111111111111111111111132111121111111121123331;2;"{""contributors"": {""activity_balance"": 93, ""body_temperature"": 99, ""hrv_balance"": null, ""previous_day_activity"": 86, ""previous_night"": 87, ""recovery_index"": 82, ""resting_heart_rate"": 100, ""sleep_balance"": 73, ""sleep_regularity"": null}, ""score"": 86, ""temperature_deviation"": 0.09, ""temperature_trend_deviation"": 0.05}";0;4800;105;v2;foreground_sleep_analysis;4444444422222222222222222222222222222224222222222222224422222222222222222222222111111111111111111111122222222222222222222222222222222222222222222222221122211222211111111111122222212422242222224222233333333333334333333333333333333333333333333333333444442444422222222222222222222221111111111111111111111111111111124222222222222222222222224222224222222442244442222242222222444444222222222222222222222224444442224222222222222222222222222222222222222222222222222222222222222222242222222222222222222222222233333333333433333334433333333333333333333333333333333333332222222222222222222222222222222222222222222224222222222222222222222222222222222222222222222222222222244444444444444444444444444444444444444444444444444444444444442222222222222222222222222222222222234222222223333333333333333333333333333333332222222222222222222222222222222222222222222222222222222222222222221111111111111422222222222222222222222222222333333333333333333332222222334222244224444222244222222222222222222222222222222222222222444444444444444444444;422222221122222212223333342211122224242242222222223333332222222222444444222233332222221122233242222444;0;30453;26100;long_sleep
